State,week_end_num,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80+
schleswig-holstein,2021.4657534246576,-0,-0,0.0041549659931030825,-0,-0,-0,0.0040301561705664,0.011971778004519644,-0,0.00410296186397373,0.008372674018343875,0.004045757382003803,0.00412376350938448,0.011805339956782778,0.003972951768688912,0.012081003262860929,0.008019018282199874,0.003858543153722642,0.003822140465380173,0.0037701366691073185,0.0036661292325725816,-0,0.014135521104354294,-0,0.003395710871169003,0.006755238762258061,0.006994470388680601,-0,0.013391724258505185,-0,0.003187697703935032,0.006032349883058143,-0,0.002995286265072126,0.012127814158101031,-0,0.0031200936037415155,0.0031044926700280707,0.006110358990620823,0.008726332159748081,0.002917281830520651,0.0028600786528853693,-0,-0,-0,-0,0.003099292359832304,-0,-0,-0,-0,0.002397255257160785,-0,0.0020332397500940035,0.0019708373476054787,-0,-0,-0,-0,0.004284976543460163,0.002199646522854582,-0,-0,0.0025480624280375427,0.0025792639662742755,-0,-0,-0,-0,-0,0.0030628902030005773,0.003031688374572533,0.003099292359832304,0.003182497385412486,-0,-0,-0,-0,-0,-0,-0
schleswig-holstein,2021.4849315068493,0.008414280733668927,0.004191368914435681,-0,0.00400935456260728,0.0039625509751080625,-0,-0,-0,-0,-0,-0,0.004045757382003803,-0,-0,0.003972951768688912,-0,-0,0.003858543153722642,-0,-0,-0,-0,-0,-0,0.003395710871169003,0.0033749095170002483,0.010494658946707572,-0,0.003348907835987936,-0,-0,0.003016087467382218,0.0030524895914443187,0.002995286265072126,0.003031688374572533,0.006115559601955722,0.009360842501099463,0.012413881655727382,0.0030524895914443187,-0,0.002917281830520651,0.0028600786528853693,-0,-0,-0,0.003000486564872446,-0,0.003099292359832304,0.003000486564872446,0.005522693260200158,0.002470058664356574,-0,0.002158044779740347,0.0020332397500940035,-0,-0,-0,0.0019968383395411833,0.0020332397500940035,-0,-0,-0,0.0023868547787384785,-0,-0,-0,-0,-0,-0,-0,0.0030628902030005773,-0,-0,-0,-0,0.003702531811699247,-0,-0,-0,-0,7.54005466554319e-4
schleswig-holstein,2021.504109589041,-0,0.004191368914435681,0.0041549659931030825,-0,-0,-0,0.01209140568038306,-0,0.0041549659931030825,-0,0.004186168495544676,-0,0.00412376350938448,0.003936549000260211,0.003972951768688912,-0,0.008019018282199874,0.003858543153722642,0.007644561889066231,-0,0.007332516954591532,-0,0.010603881102422153,0.003478916371049182,0.003395710871169003,-0,0.003499717766823437,0.003463315329682109,0.003348907835987936,0.006609620050255059,0.003187697703935032,-0,0.0030524895914443187,0.002995286265072126,-0,0.006115559601955722,-0,-0,0.006110358990620823,-0,0.002917281830520651,0.0028600786528853693,0.0030108871660274915,-0,0.003031688374572533,0.006006346873211892,-0,-0,-0,-0,0.002470058664356574,-0,0.002158044779740347,-0,0.0019708373476054787,-0,-0,0.005990745073540965,-0,0.002142444134650337,-0,-0,0.004768618644508019,-0,-0,-0,-0,-0,-0,-0,-0,-0,0.003099292359832304,-0,-0,-0,-0,-0,-0,-0,-0
schleswig-holstein,2021.5232876712328,-0,-0,0.0041549659931030825,-0,-0,-0,0.0040301561705664,0.003988552962963668,0.008310264007782153,-0,-0,0.004045757382003803,0.00412376350938448,-0,-0,0.004024955767797943,0.00400935456260728,0.003858543153722642,-0,0.011316431272381898,0.018328029588521866,0.0035049181170700625,0.010603881102422153,-0,0.003395710871169003,0.006755238762258061,-0,0.003463315329682109,0.003348907835987936,0.003307305173422107,-0,0.003016087467382218,0.0030524895914443187,0.008991577344264803,-0,-0,-0,0.0031044926700280707,0.0030524895914443187,-0,-0,-0,0.0030108871660274915,-0,-0,0.006006346873211892,-0,-0,0.003000486564872446,0.005522693260200158,-0,-0,-0,-0,-0,0.0019604369544703195,0.0039625509751080625,0.0019968383395411833,0.004066559004530959,-0,0.006604419389508075,0.0023088512568800955,0.0023868547787384785,0.007649762653835953,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0.0034269129180184016,-0,7.54005466554319e-4
schleswig-holstein,2021.5424657534247,-0,0.004191368914435681,-0,-0,-0,-0,-0,0.015966450975643053,0.0041549659931030825,0.012304655698178278,0.008372674018343875,0.004045757382003803,0.00412376350938448,-0,0.007946207105682173,-0,0.02807197590427464,0.023160757125374496,0.02675568215158173,0.01886382116080424,0.018328029588521866,0.01401068732432977,0.014135521104354294,0.020866586117123737,0.020372390193146184,0.010130586751190794,0.017495742948984615,0.003463315329682109,0.006698031362482135,0.009917345648964796,0.003187697703935032,0.003016087467382218,0.0030524895914443187,0.005990745073540965,0.006063553512041092,0.012237039744194867,0.006240374429955163,0.006203970074175833,0.0030524895914443187,0.008726332159748081,0.005839927918087977,-0,0.0030108871660274915,-0,0.003031688374572533,-0,0.00619876945399884,0.00619876945399884,0.003000486564872446,-0,0.004940234664859949,0.002397255257160785,0.004310978692535646,-0,0.0039469497886402685,0.0039209478215878266,-0,0.003993753362091565,0.0020332397500940035,-0,0.002199646522854582,-0,-0,-0,-0,-0,-0,0.002839277512982304,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,7.54005466554319e-4
schleswig-holstein,2021.5616438356165,-0,0.004191368914435681,0.0041549659931030825,0.00400935456260728,0.0039625509751080625,0.003858543153722642,0.008060624714555516,0.003988552962963668,0.008310264007782153,0.008206247489956096,0.008372674018343875,0.02024233941481887,0.012367070502966001,0.023618563000681193,0.01191456486552351,0.012081003262860929,0.008019018282199874,0.019300781481543735,0.0344041787164938,0.033961888065185575,0.021995451266053366,0.035039002461352296,0.03534601016741689,0.020866586117123737,0.01697557056384844,0.010130586751190794,0.027993933843506617,0.013865048293070885,0.010042169602679389,0.016528226474318904,0.006380791469564156,0.009053988172539539,0.012211033631454433,0.005990745073540965,0.003031688374572533,0.0030576898969653043,-0,0.012413881655727382,0.0030524895914443187,0.005819125586151741,0.011675310602655163,0.008575507069992844,0.00903838545844986,0.012169423878127056,0.009100796342909912,-0,-0,0.003099292359832304,0.006006346873211892,0.016564638058662623,0.0074105280126641575,0.0071868966259951515,0.002158044779740347,0.004066559004530959,0.0039469497886402685,0.0039209478215878266,-0,0.003993753362091565,0.004066559004530959,0.002142444134650337,0.004404586536875719,0.006932062032199865,-0,0.0025480624280375427,0.007738175734550922,0.002761273312456735,-0,-0,0.003016087467382218,0.006058352905907412,-0,-0,-0,-0,0.003463315329682109,-0,-0,-0,-0,-0,0.0037649362923369853
schleswig-holstein,2021.5808219178082,0.021038255274045806,0.008377874855941806,0.02078855486951126,0.016049676592490326,0.011893760103312842,0.03858791402744222,0.028212451908818135,0.023951515259748424,0.020783352790503123,0.016408588590982542,0.029305056009662427,0.03239568906503907,0.02885760584026865,0.019680523789977762,0.03178691348093245,0.03222398240944775,0.044114707280594904,0.0424701386704653,0.05735121493243541,0.03018435883900562,0.0256631316153238,0.035039002461352296,0.021204722876538334,0.017386506316479613,0.03735461377987083,0.01688714177585683,0.027993933843506617,0.027733794486851013,0.01674149468815487,0.029757713005673345,0.019139521888064857,0.009053988172539539,0.012211033631454433,0.02098103215876963,0.02122032924159188,0.015295449306082875,0.018723370408923815,0.018619333059512348,0.012216234852964341,0.023275208216344843,0.029195794566489568,0.017147226875703747,0.018073140390041906,0.00912680090020644,0.02123593561133503,0.015014567457114875,0.01239307669374335,0.00929843130453477,0.012008186398478806,0.002761273312456735,0.004940234664859949,0.009584483237263443,0.00646920239273339,0.0020332397500940035,0.0019708373476054787,-0,0.009901742675820701,0.007987813479779884,0.004066559004530959,0.008575507069992844,0.006604419389508075,0.0023088512568800955,0.0023868547787384785,-0,-0,0.013797430310069239,0.005652707230202153,0.002839277512982304,-0,0.003031688374572533,-0,0.003031688374572533,-0,-0,-0,-0,-0,-0,-0,-0,0.0033853101930444904
schleswig-holstein,2021.6,0.021038255274045806,0.01676230138999413,0.0166322596400894,0.020060268871590133,0.027759808363951612,0.04244932167963679,0.044343701971882615,0.05589883423380933,0.04572810044572248,0.06567065018651978,0.07538701978209734,0.06075587922762501,0.09074112658334096,0.06694106908137669,0.10336947472607143,0.07253336388024777,0.07622544115245061,0.061791899296691585,0.07265313096131482,0.052838035698455764,0.051333729662363006,0.04555634976026216,0.021204722876538334,0.04521805461466013,0.030558977578888674,0.0371620758745933,0.024492567227658763,0.020798959029094562,0.023441682980160427,0.029757713005673345,0.02871192522061522,0.030179155819956553,0.04274596458568107,0.02997103548477827,0.02425325508598765,0.03671455809221196,0.0343365340202617,0.02793150027922066,0.024435340310973965,0.06402539971071364,0.040882867027663215,0.017147226875703747,0.027114668052427793,0.0334779743681285,0.03641274594845814,0.021022648963630854,0.018593323754685687,0.00929843130453477,0.012008186398478806,0.024846335019722523,0.019768957328396883,0.019170733383259437,0.012939209704444394,0.0020332397500940035,0.005917936736990098,0.007847392100623672,0.0019812377428207965,0.005990745073540965,0.010166993856035466,-0,0.002199646522854582,0.0023088512568800955,0.004768618644508019,0.007649762653835953,-0,0.002761273312456735,0.0028236766635127155,-0,0.0060375504865854464,0.006058352905907412,-0,-0,0.00619876945399884,-0,0.003463315329682109,-0,0.004482593202544671,0.0034737160234086795,0.0034269129180184016,-0,0.001882434072264451
schleswig-holstein,2021.6191780821919,0.01262193173338156,0.02514287752322325,0.02078855486951126,0.03611613916904121,0.05553444400831644,0.04631101609290951,0.06854475692270412,0.05989688326473763,0.054045676186819686,0.06567065018651978,0.06281232114985169,0.0972424673631105,0.11552142425514551,0.05906393103372852,0.10336947472607143,0.07253336388024777,0.10835601610842295,0.0424701386704653,0.0420485962304584,0.07172103791521668,0.06601428502204022,0.06659222145755128,0.042418096209019505,0.03826007186682844,0.054342385253819986,0.03378497285800318,0.03499217093670725,0.055482388470261386,0.01674149468815487,0.04630060682762218,0.02871192522061522,0.03622021153055142,0.04885614399465342,0.03297325197669694,0.03638672774221469,0.030590195929035793,0.04058103068980693,0.03724533542182389,0.03360285489109335,0.03491411848936589,0.026277038138858455,0.042881275946929566,0.04519723652373852,0.02434689883634476,0.045514713315881195,0.03003347149786665,0.027895080734673915,0.031001239287261322,0.012008186398478806,0.04141889104947138,0.017298076829667556,0.0071868966259951515,0.004310978692535646,0.02033077390869288,0.02169892671091331,0.005881532606937609,0.00792020313877916,0.009984958586699498,0.008133436051276975,0.0064327978767492475,0.004404586536875719,0.011550482728593011,0.009537674631497036,0.005101450230224663,0.0051586558735601425,0.008279059030587392,0.008476690869076719,-0,-0,0.003031688374572533,0.0030628902030005773,-0,0.00619876945399884,0.003182497385412486,0.003463315329682109,-0,0.004482593202544671,0.0034737160234086795,0.0034269129180184016,-0,0.00150802186641993
schleswig-holstein,2021.6383561643836,0.021038255274045806,0.02933627360702296,0.02078855486951126,0.03611613916904121,0.023795443622868267,0.027010613913061827,0.052411203958147336,0.06788869682791542,0.07485064549899524,0.09031919265036124,0.07957926182315367,0.10535465491333063,0.06185437352857571,0.0629997477486094,0.07950114242155493,0.06447315259598045,0.040107463414704274,0.05792384929678916,0.0420485962304584,0.037734487954054215,0.04033123642481093,0.05607061908289262,0.056570360052498866,0.03130302002374237,0.06454083650710833,0.05744491830599985,0.031490333085906506,0.07630355563312714,0.0368394463882409,0.06615486356381844,0.031901383559517896,0.033196994287997925,0.01526424013682805,0.041965328992166845,0.04244932167963679,0.02141280812906678,0.037458688620085674,0.024830727566379846,0.03360285489109335,0.023275208216344843,0.029195794566489568,0.03430010998950347,0.012049796022780333,0.01826040580185584,0.03944655805341209,0.01201338759969349,0.024794310193473938,0.031001239287261322,0.018015920537615346,0.008279059030587392,0.03213032447265111,0.016772704744035773,0.025881639886172834,0.016262942843654794,0.009860134770317457,0.011768931704854315,0.0039625509751080625,0.013979478926148921,0.006099957769517166,0.004284976543460163,0.008809546189630155,0.016169313650069517,0.0023868547787384785,0.005101450230224663,0.0025792639662742755,0.008279059030587392,0.0028236766635127155,0.005683910631373779,0.003016087467382218,0.006058352905907412,-0,0.006063553512041092,0.00619876945399884,-0,0.003463315329682109,0.003702531811699247,0.004482593202544671,-0,-0,0.007223301669917921,0.004518996353235525
