State,week_end_num,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80+
brandenburg,2020.0109289617487,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
brandenburg,2020.0300546448088,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
brandenburg,2020.049180327869,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
brandenburg,2020.068306010929,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
brandenburg,2020.0874316939892,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
brandenburg,2020.1065573770493,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
brandenburg,2020.1256830601094,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
brandenburg,2020.1448087431695,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0.004909031709944994,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
brandenburg,2020.1639344262296,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0.002766473588848688,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
brandenburg,2020.1830601092897,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0.0023348524178297934,-0,-0,0.0026884694975347276,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0.004331780421159893,-0,-0,-0
brandenburg,2020.2021857923498,-0,-0,0.004633406421319078,-0,-0,-0,-0,-0,-0,-0,0.0042433731319792235,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0.005538294919439953,0.006079155333551316,0.006271578183767644,0.01285598906572358,0.005964742084499513,0.010645489603034252,0.003655728500360734,0.0034269129180184016,0.00645360045418919,-0,0.009652095742195298,0.006193568834347745,-0,-0,0.003042088981968304,0.0030784911242383115,-0,-0,0.006224772560067722,0.0032084989832143057,0.0035049181170700625,0.007348119156845715,0.011441258584595685,0.003759735916092501,-0,0.0028652789391583914,0.0028652789391583914,-0,0.0026312665716063024,0.007478137690988677,0.011690914107985973,0.0022308478520263295,-0,0.00210084243730566,0.0021268434942464864,-0,0.0022880503374788598,0.0046698096775942876,0.007696569560199222,0.002646867363344045,-0,0.005434283946279259,-0,-0,0.003016087467382218,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0.003894945867543119,-0
brandenburg,2020.22131147541,-0,-0,-0,-0,-0,-0,0.004253773981728947,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0.014640060685233372,-0,0.004805021995434633,0.004851826341216602,0.015305852366663597,0.015940442997697955,0.005538294919439953,-0,-0,-0,0.0119301684426469,0.026615210082385394,0.01096795661168318,0.013709006926505778,0.01613810395633775,0.009506468917735723,0.006437998520331927,0.0092880294457223,0.009501267967258987,0.018666149840991908,0.006089556550493997,0.024653843422593164,0.008892760352683118,0.0030784911242383115,0.00934003876058632,0.006422396591155822,0.0035049181170700625,0.01102516870917996,0.007623758835177322,0.030090704575728534,0.006661626686297544,0.014338376636053524,0.008591109645195443,0.01107197865395119,0.013147261883931494,0.009969355593267648,0.004675010144853533,0.00669283069289289,0.010733907777395442,0.004196569333852543,0.006375590831702886,0.006505606934198099,0.0022880503374788598,0.0023348524178297934,0.007696569560199222,0.013235684312280121,0.0026884694975347276,0.005434283946279259,0.005621503847760371,0.00869512693287168,-0,-0,0.0067656401144341426,-0,0.004695812019103001,-0,-0,-0,0.00923081925944987,0.008663921724721541,0.004643807349082134,0.007784982720497809,0.0026260663087299776
brandenburg,2020.24043715847,-0,-0,-0,-0,-0,-0,-0,-0,0.008736733906195835,-0,-0,-0,-0,0.0044461900773324365,-0,0.004742616266586923,0.013891055233020673,-0,0.0048778287737478,0.009818526898106836,0.014416398205115664,0.014556837324433585,0.010203400986370103,0.015940442997697955,0.016616654651957382,0.006079155333551316,0.006271578183767644,-0,0.005964742084499513,0.015966450975643053,0.014624456294934828,0.017131621733031416,0.0032293002708088333,0.006339186381260658,0.006437998520331927,0.0092880294457223,0.01583120963236622,0.0031096929807496723,0.009132001813229757,0.006162365127346456,0.00592833792167956,0.009236020182871087,0.006224772560067722,0.0032084989832143057,0.017521751704830134,0.014697276823043805,0.011441258584595685,0.015040574971984157,0.006661626686297544,0.014338376636053524,0.008591109645195443,0.01107197865395119,0.007888998395657308,0.007478137690988677,0.016366975478689656,0.00669283069289289,0.010733907777395442,0.004196569333852543,0.008502695114267609,-0,0.009163207302270403,0.011680511770580458,0.010265813269109149,0.007941006311263562,0.010759913151403842,0.008149038493842695,0.005621503847760371,0.0028964806677350525,0.003016087467382218,0.0061883682152110014,0.003380109854759449,0.00404055697766933,0.004695812019103001,0.00512745278757404,0.00775897883421337,0.006786442825027931,0.00923081925944987,-0,0.013932666363999407,-0,0.009849732799143621
brandenburg,2020.25956284153,-0,-0,-0,-0,-0,0.0043473817230861005,0.004253773981728947,-0,0.0043681834662727785,0.004440989632957202,-0,-0,-0,0.0044461900773324365,-0,-0,0.009262024807791492,-0,0.0048778287737478,0.004909031709944994,0.004805021995434633,0.009704105421198058,0.015305852366663597,0.02657358880142324,-0,-0,0.018817004201356447,0.019279973763960682,0.0119301684426469,0.005319872116098456,0.01096795661168318,0.020559663885343877,0.01936320468424998,0.009506468917735723,0.009652095742195298,0.0092880294457223,0.009501267967258987,0.006219571937816006,0.01827080945561934,0.006162365127346456,0.014816910769176628,0.009236020182871087,0.012455491604661598,0.0032084989832143057,0.014015888725850446,0.007348119156845715,0.019066695138797746,0.011280023362759599,0.01999264283217882,0.0028652789391583914,0.0028652789391583914,0.008305063176946391,0.013147261883931494,0.01744892722124242,0.0023400526515775636,0.011149995322211734,0.010733907777395442,0.012590724168666974,0.010629886411403843,0.006505606934198099,0.011451660874139914,0.0046698096775942876,0.007696569560199222,0.013235684312280121,0.01614330557066179,0.008149038493842695,0.00843508410381549,0.0028964806677350525,0.012070600847419764,0.0030940920501508267,0.003380109854759449,0.024258457512136344,0.004695812019103001,0.00512745278757404,0.015513914015330582,0.006786442825027931,0.004612604572039852,0.008663921724721541,0.02322318496194863,0.011680511770580458,0.024955587324263617
brandenburg,2020.27868852459,-0,-0,-0,-0,-0,-0,0.004253773981728947,-0,-0,0.004440989632957202,0.0042433731319792235,-0,0.0043369808546132845,-0,-0,-0,0.009262024807791492,0.00929843130453477,0.009756115152214457,0.014733687125337003,0.004805021995434633,0.014556837324433585,0.010203400986370103,0.005314671584346822,0.011077179761530085,0.01823959850057322,0.0376460238573933,0.01285598906572358,0.02385787222141106,0.021287956877624414,0.003655728500360734,0.0034269129180184016,0.00968330154335463,0.02218793302268236,0.009652095742195298,0.006193568834347745,0.01266354184879604,0.009329636893456644,0.01827080945561934,0.0030784911242383115,0.008892760352683118,0.0030784911242383115,0.006224772560067722,0.006422396591155822,0.014015888725850446,0.007348119156845715,0.0038117397019696124,0.003759735916092501,0.029991847480813384,0.00860151136459996,0.017183638893488378,0.005533094365837986,0.007888998395657308,0.004987039132350607,0.0023400526515775636,0.00669283069289289,0.006437998520331927,0.00210084243730566,0.006375590831702886,0.008674323458690894,0.011451660874139914,0.007010072489501038,0.005132653300607687,0.002646867363344045,0.0026884694975347276,0.0027144708483027614,0.00843508410381549,0.0028964806677350525,0.012070600847419764,0.0061883682152110014,0.0067656401144341426,0.00404055697766933,0.014093909811048093,0.010250210191398735,0.00775897883421337,0.02035678408257603,0.018463277425680057,0.01299122267127275,0.018577718178029532,0.007784982720497809,0.022983878662088706
