State,week_end_num,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80+
thuringia,2021.6,-0,0.006614820711516403,-0,-0,-0,0.005553896583354971,-0,-0,0.005631904973156666,-0,0.005798323262531595,-0,0.0116441036060514,0.005813925004463643,-0,0.012757164730230983,0.012424284139840888,0.018197983922985494,0.03758357870330058,0.0062351738061373,-0,0.005871131431604497,0.006209170694867175,0.01879619667735517,0.012486699088217054,-0,0.014359182376357874,0.007592554269948531,0.007374122837664597,-0,0.006125960826174338,0.004373383903372552,0.008445485792009783,0.007951407900626716,0.003926148213960467,-0,0.004087360635379416,0.004087360635379416,0.008081427943217201,0.003998953761745314,0.004087360635379416,0.003988552962963668,0.004180968077167981,0.008643118263024918,-0,-0,0.010239808142200517,0.004950635653994315,0.009506468917735723,-0,-0,-0,-0,-0,0.006672028019748792,0.003140894855977498,0.006047951695206187,-0,-0,-0,-0,-0,-0,0.00929843130453477,0.0031044926700280707,0.0030576898969653043,-0,0.0030784911242383115,-0,-0,-0,-0,0.0038117397019696124,0.004409786977610334,-0,-0,-0,-0,-0,0.004560599985233796,0.0027196711200199947
thuringia,2021.6191780821919,0.007010072489501038,-0,0.006229973182845335,0.006001146272799539,-0,-0,-0,-0,0.005631904973156666,0.017183638893488378,-0,-0,0.0116441036060514,0.011623298952049702,0.011961375610928578,0.006375590831702886,0.04349018142982043,0.018197983922985494,0.025054434845209295,0.01247109534410109,0.017709015130952372,0.011742925826227591,-0,0.012528309095424985,0.018728572281855427,0.006578416093592457,-0,-0,-0,0.013709006926505778,0.006125960826174338,0.01312125531596912,0.008445485792009783,0.003978152166262342,0.003926148213960467,-0,0.004087360635379416,0.00816984175787542,-0,0.003998953761745314,0.004087360635379416,0.011961375610928578,0.008362272344714289,0.012965216181355332,-0,-0,-0,0.004950635653994315,-0,-0,0.007587353510900485,0.0036505281350378074,0.0035985245103836694,0.003499717766823437,-0,0.006287180067692691,0.0030264880716576255,-0,0.0027924749786266065,-0,0.002735271938280475,-0,-0,-0,-0,0.0030576898969653043,0.0030264880716576255,0.0061571645113304525,0.0031148932919855626,-0,0.0031772970674157778,-0,0.0038117397019696124,0.0088199479527293,-0,-0,0.012096606889927376,-0,-0,-0,0.001357217711769687
thuringia,2021.6383561643836,-0,0.006614820711516403,-0,0.006001146272799539,0.005725515195395651,0.0166634696304082,-0,-0,0.011264419980728982,0.011451660874139914,0.005798323262531595,0.011285224491147437,0.0116441036060514,0.0174385237319118,0.017943095361955784,0.031896180368658066,0.024846335019722523,0.03033524661797259,0.01879099479765868,0.024950384828363172,0.023613360638545626,0.011742925826227591,0.018624534922042267,0.012528309095424985,0.018728572281855427,0.0263186591824593,0.021537659680270146,0.015191418814748612,0.014749291548414057,0.006854051691929893,0.02450297212836152,0.008747135654730063,0.016892343465108452,0.015909233441330897,0.003926148213960467,0.004082160226884292,0.01226824709664223,0.00816984175787542,0.016169313650069517,0.003998953761745314,0.00816984175787542,0.02791589189985886,0.008362272344714289,0.004321379555807597,0.017480137701716886,0.009688502512032309,0.020476431049993696,0.014848119669956026,0.009506468917735723,0.00430057783134404,0.003796138560742797,0.0036505281350378074,0.0035985245103836694,0.003499717766823437,0.006672028019748792,-0,0.006047951695206187,-0,-0,-0,0.002735271938280475,-0,0.005767119792704852,-0,0.006209170694867175,0.0030576898969653043,0.0030264880716576255,-0,-0,0.0031460951703395374,-0,-0,-0,0.004409786977610334,0.004643807349082134,-0,-0,0.004196569333852543,0.0043057782616826865,0.004560599985233796,4.5240196794999024e-4
thuringia,2021.6575342465753,0.014026291530446865,0.01984698704601421,0.024924372356685764,0.018010718735974082,0.017183638893488378,0.011108386417910789,0.028233263201020112,0.016642662968114338,0.0338005829991347,0.017183638893488378,0.011597293146249922,0.028222857553875103,0.017464532459138083,0.023254398908340777,0.02990859954665048,0.04466117355294808,0.024846335019722523,0.036407542306165684,0.025054434845209295,0.01871296666461594,0.04723744904880816,0.029367491223124625,0.03725574287459535,0.012528309095424985,0.018728572281855427,0.006578416093592457,0.014359182376357874,0.022786191679816357,0.014749291548414057,0.027426831719842754,0.03675618749089451,0.017495742948984615,0.016892343465108452,0.03181813256828335,0.01178453523827202,0.02856624500909225,0.01636177384199741,0.0204296126386492,0.016169313650069517,0.011992582797944648,0.040872458848916056,0.019935420867528926,0.020913404921895137,0.004321379555807597,0.013110852692427163,0.009688502512032309,0.010239808142200517,0.009896541685809217,0.004753017216193921,0.00860151136459996,0.011384046029301662,-0,0.010801521776873102,0.014000284522855034,0.013339710891068253,0.006287180067692691,0.0030264880716576255,0.01720444577224309,0.008377874855941806,0.0028236766635127155,0.002735271938280475,0.005772320369706133,0.005767119792704852,0.00929843130453477,0.006209170694867175,0.006115559601955722,0.0060531523002996255,0.009236020182871087,-0,-0,0.006354788285470629,-0,-0,0.0088199479527293,0.004643807349082134,-0,0.006047951695206187,-0,-0,0.009116399075726127,0.0031720967499333595
thuringia,2021.676712328767,0.021038255274045806,0.01984698704601421,0.018692159182244678,0.012008186398478806,0.03437295807652782,0.02221914634764591,0.03388383716429119,0.011097984197036333,0.028165626531800828,0.022911046528549278,0.005798323262531595,0.011285224491147437,0.03493493246386896,0.029065721719190515,0.05385307647054102,0.03827568335141464,0.049709752618123014,0.04854905651470802,0.025054434845209295,0.031188551262359844,0.029518376631811765,0.04111705160023255,0.043464159682146945,0.03132903568646998,0.024971194815076394,0.03948298568923617,0.0359027914790993,0.030387276988101133,0.03688627957657828,0.03428449969842151,0.030631820425052896,0.017495742948984615,0.016892343465108452,0.023863074608003174,0.01964411002375528,0.032645445212578623,0.032723494254699385,0.012257844643743538,0.056612005350090255,0.023987932042426656,0.012257844643743538,0.023925503287740443,0.03346756767141887,0.02161048989024335,0.008736733906195835,0.03391505751059177,0.05120880655063852,0.03465394451102432,0.03327504415796171,0.00430057783134404,0.022765382567505477,0.01460885190932469,0.028805577000687144,0.003499717766823437,0.020013450834937278,0.009428454715250788,0.012096606889927376,0.005735916341602262,0.01396387473408516,0.0028236766635127155,0.010947152228198982,0.014432002532979334,0.005767119792704852,0.00929843130453477,0.006209170694867175,0.009168408218935003,0.0030264880716576255,0.01539948000554531,0.0031148932919855626,0.00944405754638206,0.019061493232041562,0.003317705835938835,0.0038117397019696124,0.004409786977610334,-0,0.01127482223489776,-0,0.004196569333852543,0.008611913086085164,-0,0.006339186381260658
thuringia,2021.695890410959,0.021038255274045806,0.033082521357290444,0.018692159182244678,0.018010718735974082,0.04583739663183136,0.04444258635487082,0.022588505449082363,0.02774420003613074,0.028165626531800828,0.040097055391158626,0.046415108860386904,0.028222857553875103,0.023285612873469672,0.052333125360327463,0.023925503287740443,0.031896180368658066,0.05592486220476618,0.06676404163651604,0.0689300659158854,0.05615390891097462,0.04723744904880816,0.04111705160023255,0.03725574287459535,0.04386489604021393,0.06245308872382155,0.046066398909544434,0.0359027914790993,0.030387276988101133,0.014749291548414057,0.027426831719842754,0.02450297212836152,0.04374519524615969,0.02956520322697495,0.043755603999921906,0.03143309846754883,0.053061863499198086,0.04090888748364255,0.05313994319123513,0.05256736150549568,0.0359860490100556,0.028607867885026058,0.03589238429710271,0.03765122762362214,0.01728767337051709,0.03933727529904606,0.03391505751059177,0.040960928434668406,0.049511964006903206,0.04278759881317492,0.03441978904350319,0.022765382567505477,0.01826040580185584,0.014400793881940366,0.031505942538213684,0.006672028019748792,0.012575120393330197,0.02117351016047691,0.022942260287575157,0.011170799786850443,0.02542381408648386,0.01641899187425904,0.025985691766443362,0.02883159141397068,0.015493107813001068,0.015529518672543862,0.015285046247583377,0.0030264880716576255,0.009236020182871087,0.01247109534410109,0.02203706888279173,0.012705151997512511,0.006635623361774643,0.007618558073008363,-0,-0,0.005637105536640755,-0,0.004196569333852543,0.012918404532277994,-0,0.00770177033017048
thuringia,2021.7150684931507,0.03507022350120618,0.01984698704601421,0.062333345133294374,0.03603288142979663,0.04583739663183136,0.07780337641786379,0.039535025213256164,0.049949181943532414,0.08453747994523722,0.09169960651113615,0.11611033443306681,0.062109477421086835,0.05823619797161901,0.10471897216911223,0.035897587887843536,0.05742930106534369,0.06214071471842075,0.042475342919471665,0.03758357870330058,0.01871296666461594,0.017709015130952372,0.0646293463699753,0.043464159682146945,0.07521517110847774,0.06870616980208197,0.046066398909544434,0.06464496577317648,0.03798426974524372,0.05903269558461643,0.054868137056629775,0.03675618749089451,0.05249969317740232,0.05914201973859219,0.027843052858136163,0.027504872929502884,0.04081521390304804,0.03681863165140663,0.03269227462379457,0.04852303223535873,0.04798693497834227,0.03269747789430752,0.01595084618731619,0.03765122762362214,0.04322996453904549,0.02621980925830512,0.029070924626838492,0.040960928434668406,0.05942314004707465,0.009506468917735723,0.030116719631940177,0.015175814258995226,0.040185523657696176,0.025205307739443926,0.02100184055703399,0.023348040859932032,0.02514808003837646,0.027223925122858827,0.022942260287575157,0.02234920207002108,0.01977415930593168,0.010947152228198982,0.017318883754212644,0.014411196763538867,0.018593323754685687,0.006209170694867175,0.012226637297539115,0.0060531523002996255,0.01847888296798597,0.009350440629802517,0.00944405754638206,0.00952727272483302,0.009958953600245485,0.015238232510093647,0.013230482988800326,0.009293230374865555,0.005637105536640755,0.012096606889927376,0.008393477371845058,-0,0.004560599985233796,0.00770177033017048
thuringia,2021.7342465753425,0.007010072489501038,0.01984698704601421,0.031157332552986423,0.018010718735974082,0.022911046528549278,0.07780337641786379,0.0508340390161108,0.07216364984834578,0.12403781879469054,0.0859646177397484,0.07544430279950909,0.10732948940168154,0.052411203958147336,0.046519201836230185,0.041882061887204544,0.07658476873517125,0.06835731033672045,0.05461827415087846,0.05012094713870531,0.024950384828363172,0.04133042068456697,0.046992827507310285,0.018624534922042267,0.05013135716876957,0.006240374429955163,0.05265064572249832,0.0359027914790993,0.05318679106273686,0.06641519520028662,0.013709006926505778,0.030631820425052896,0.04374519524615969,0.04224115222970406,0.043755603999921906,0.058954607043925196,0.032645445212578623,0.05318679106273686,0.061318138814350505,0.07685036028351093,0.04798693497834227,0.049053930111389414,0.031906586750892585,0.03765122762362214,0.0518854769957214,0.04370876462439663,0.03391505751059177,0.040960928434668406,0.03960788063437711,0.04754452878309316,0.03441978904350319,0.04934020082328841,0.03287959269037175,0.014400793881940366,0.017500944699110708,0.006672028019748792,0.01571677492432171,0.033280247486788594,0.031547567767260434,0.019555676697656663,0.016949562081183957,0.019160329549446378,0.014432002532979334,0.014411196763538867,0.02169372454082502,0.018634938648657437,0.009168408218935003,0.01210700931057096,0.012320259392350435,0.0062351738061373,0.006297581326245275,0.006354788285470629,0.006635623361774643,0.011430856297132374,0.004409786977610334,0.004643807349082134,-0,0.012096606889927376,-0,0.008611913086085164,0.009116399075726127,0.011774132882138057
thuringia,2021.7534246575342,0.02805636748274747,0.006614820711516403,0.031157332552986423,0.012008186398478806,0.040102259402673944,0.06668073481217855,0.0508340390161108,0.07772005190604915,0.09582022960976948,0.0859646177397484,0.14517847296130892,0.11298345404452237,0.13404141223162078,0.13384851599641379,0.10176471254206085,0.17247331329591578,0.1368098127034817,0.09106409067241769,0.05012094713870531,0.01247109534410109,0.029518376631811765,0.0646293463699753,0.062104271206691763,0.04386489604021393,0.03746389236756169,0.0263186591824593,0.06464496577317648,0.05318679106273686,0.07379874306671984,0.06859161867478215,0.061276489747583734,0.05249969317740232,0.07182518156054393,0.06365574616429134,0.04715937821904849,0.03673016911281529,0.07775650636353863,0.04495782907718455,0.04852303223535873,0.08000631662628642,0.06132334495004475,0.08379267541008886,0.0669566891789786,0.0951586157799489,0.06557693198912652,0.08240726318376468,0.06145349851172543,0.04456228875428901,0.06657660146943015,0.06455645588372355,0.026563183486388017,0.03287959269037175,0.06122963458734789,0.03500257793853837,0.023348040859932032,0.04716458293738316,0.03630346956973294,0.031547567767260434,0.027936703073378522,0.02542381408648386,0.032848372965748836,0.017318883754212644,0.023061913204078088,0.024794310193473938,0.006209170694867175,0.01834363509023906,0.01210700931057096,0.01539948000554531,0.01247109534410109,0.00944405754638206,0.006354788285470629,0.02323879193279972,0.026672439398101128,0.013230482988800326,0.013937867757715891,0.005637105536640755,0.012096606889927376,0.012590724168666974,0.021527255372886592,0.004560599985233796,0.02854023072854931
thuringia,2021.772602739726,0.02805636748274747,0.033082521357290444,0.031157332552986423,0.03603288142979663,0.051567961305745195,0.03888453490618025,0.13000638059989242,0.07772005190604915,0.15227072845396009,0.0859646177397484,0.1975431493023512,0.27724255978319384,0.23918766076186593,0.2563564728654265,0.19172862623814846,0.18526764782557809,0.10568292035662585,0.09106409067241769,0.06265613283359997,0.112363311777582,0.07086706789086572,0.0705077798159773,0.062104271206691763,0.06267175164411774,0.04370876462439663,0.046066398909544434,0.1005924338079922,0.03798426974524372,0.06641519520028662,0.07545471790036412,0.07354358182218294,0.07000790488484442,0.07605358970800746,0.0716221016453454,0.04322476021450898,0.044895375141964296,0.07775650636353863,0.08586565436606296,0.0849437414608653,0.11604779498260413,0.06132334495004475,0.05584677833097377,0.08370934130050968,0.09082968105333036,0.08307913142068216,0.048455369169999596,0.06657660146943015,0.05446731589378809,0.06657660146943015,0.05594568459091413,0.05313994319123513,0.04749768599454951,0.050417633812204245,0.05952205310965082,0.023348040859932032,0.03143830161206648,0.02117351016047691,0.04302179196398028,0.02514287752322325,0.05086006445207428,0.03832251783330617,0.017318883754212644,0.025944070989350237,0.0123982779334561,0.00931403409665198,0.02445615009157144,0.018161571194918236,0.01539948000554531,0.015586735789043028,0.006297581326245275,0.015883225492003324,0.009958953600245485,0.022859023638481923,0.013230482988800326,0.027879472366243843,0.02818643780526826,0.006047951695206187,0.012590724168666974,0.021527255372886592,0.009116399075726127,0.023103531674356394
thuringia,2021.7917808219179,0.03507022350120618,0.03970155204008663,0.043625494727648664,0.0781002210763206,0.040102259402673944,0.07224175822762682,0.10171782088528548,0.14442758489175367,0.16921783500049825,0.19505858772230672,0.226656857408614,0.4989654704681836,0.36212760500556845,0.2680424486984103,0.16172161913494354,0.23649738381694524,0.18041461367218906,0.18837278361973875,0.1505080040376367,0.09986823926275969,0.08860023793894838,0.09403337064687806,0.0745329895515354,0.0689456866109666,0.1249864876311101,0.06582164097092119,0.10778803689837853,0.09882104052685299,0.07379874306671984,0.08232393129438673,0.09807603137928692,0.10943467260391651,0.07182518156054393,0.09551286465761812,0.10616750646513032,0.11026843208657142,0.12692557887477796,0.09404899888475723,0.10924186762669924,0.0840114280831492,0.11452602487040205,0.15571812257199352,0.14658120263844468,0.08650110667509554,0.11809600109117374,0.11637612793667022,0.08707927085059092,0.14372363717400008,0.12847377621592163,0.11194641357039774,0.05693475753727567,0.0621198898514465,0.0648323989775692,0.07353837446288515,0.036698947076301024,0.04716458293738316,0.04538459964206915,0.05737203788974646,0.05029791793322435,0.053686504318222444,0.024633033562881032,0.037536744886945014,0.03747950361312576,0.049600448292609234,0.03727655778639877,0.027515278432973966,0.03330626413875032,0.030798318742308393,0.031178145023819544,0.028332116952747597,0.034945339454244696,0.019914612895994433,0.04191849122921623,0.022052675497653,0.03717248331070671,0.04510875973030599,0.030241592082934123,0.025184497659046158,0.017225252659323315,0.036475189696544084,0.05573746110464583
thuringia,2021.8109589041096,0.06314552445914219,0.05955849481171074,0.062333345133294374,0.06607676432702385,0.10318711289284327,0.08336558951013619,0.1639750652104852,0.21679208424907442,0.3163141158831256,0.3389514971023541,0.4601551961867852,0.45340899525327977,0.32111706381958893,0.27972582326641554,0.3359891341682059,0.37120297264539176,0.35520562538409195,0.21881815281070385,0.22592568242748362,0.21870849244001836,0.1655087163023625,0.14699837861580992,0.12428280304538539,0.09403858005898064,0.11872663550067548,0.12513243821901582,0.1293703964269071,0.114041360863271,0.17729951752136258,0.08232393129438673,0.14718610889753653,0.17959016470633066,0.19458361152506587,0.1832272309729324,0.15736106099859745,0.14707659948416424,0.18434397094326185,0.2046738739104717,0.24712870734776143,0.2403891886311873,0.20879301764517008,0.19972506808623028,0.19273072387826146,0.16014113536093436,0.13999548036841408,0.16494011249205737,0.16917088247757667,0.12387623406954308,0.10941903974129678,0.16369859550590632,0.14435979691909,0.08040733469538448,0.08285517437716163,0.13314471147680507,0.09346554785606861,0.08178227726847519,0.12111373418290745,0.0832093394475314,0.07825645578773216,0.07913658676582404,0.06297371623616416,0.09244452430797855,0.0605632546562714,0.06821151901477014,0.05592486220476618,0.05810084664883616,0.03330626413875032,0.0462069235338087,0.04989713199640165,0.025184497659046158,0.054019649156449426,0.04316230836073877,0.04191849122921623,0.03970155204008663,0.055768694574432946,0.022552089646446647,0.04839291103396478,0.04618090042659279,0.05168768010869991,0.050162587271466455,0.09837299178812313
thuringia,2021.8301369863013,0.05612267520981016,0.03970155204008663,0.11850252487582418,0.08411559634614744,0.09171002486828174,0.10561518287323785,0.2036350032515931,0.28368360617995253,0.26535067854382194,0.31014104348965726,0.3783104108144957,0.464793061238358,0.46186024554937766,0.39672513202387044,0.40826974624161627,0.3455153547041053,0.3802223046427597,0.33468072370568724,0.2510892351078831,0.2124477909714086,0.18327419618951804,0.18234533644912274,0.24262514917832192,0.23856078767713582,0.18132778442937425,0.24396259209444282,0.19417649252335642,0.15211427120765314,0.2661764883571059,0.14415121909594608,0.20863639024278552,0.2234867659410915,0.17763345524719945,0.26308760873993464,0.2401645530499278,0.249459007734037,0.2664900904561534,0.31964683329605975,0.33247743488515896,0.20827092813854464,0.21700095364705707,0.27983038433062724,0.297776177282022,0.25559352641687855,0.3023368178425191,0.21841606591544876,0.23596979242983931,0.2729141229479625,0.21429615985735445,0.2414183454454777,0.21669287157893363,0.1719255022050525,0.19835744321207802,0.1577105180888252,0.18374906909553748,0.17945449714163172,0.13323855152903963,0.1464195478469409,0.12023289243575933,0.13573580180211064,0.13151296430965534,0.10690221014643272,0.0807614830941858,0.08062607312748747,0.09635161059220948,0.07646499259837268,0.05450895950714556,0.04928815148572561,0.06861765299973575,0.09765924770093966,0.05720024874130235,0.0630986676147572,0.07242401156888637,0.03528877130508677,0.05112031952807073,0.1015510953369807,0.05444649409961552,0.07559532196607613,0.0689248590185716,0.07754298776175922,0.11516182751462428
thuringia,2021.849315068493,0.08420934796125634,0.19216182232748608,0.1122590869124382,0.13223759970242216,0.18358208032653656,0.18915040127846078,0.2546685995008021,0.2279364383649977,0.3276472732414513,0.3735440774822933,0.4660050602098453,0.44202742097191605,0.36798739866320346,0.30895359580951076,0.329970718615056,0.4033277297195927,0.36771507905505096,0.3407834314218606,0.39601252081060845,0.3064532439832901,0.24253633582766626,0.30032318295922883,0.2301561943036745,0.276327703129395,0.2502688899449283,0.3365700789674371,0.22300630765780602,0.2664900904561534,0.2365339497550044,0.3369730805238335,0.2824758492069012,0.37301509379421316,0.3218757399579162,0.3270716609288114,0.2796421745664215,0.4301449883493274,0.3817047254997832,0.381343283303106,0.3731669796489733,0.401268258092311,0.34434280261040007,0.42030968865600965,0.3440653722776513,0.3990988265791913,0.35510091264636834,0.34990742544253306,0.36981511909327164,0.4373548783939215,0.3241675323409717,0.3019497754738507,0.33492146875929385,0.28563385306549066,0.2598212266896519,0.26311374062362974,0.20718499875523774,0.2520454499441433,0.25162743036615354,0.1981956273814846,0.22671430730705347,0.2207450799150253,0.21113204298205812,0.19953714803296238,0.2310859084748472,0.17069946972286276,0.15549385246412661,0.11320754088438444,0.08785016641769412,0.09862306502672175,0.12795249250264154,0.1260446386745883,0.0890013222891257,0.11961787568316057,0.13349400586254134,0.10152504451834261,0.06972152037067039,0.12414727970023223,0.13925509502509958,0.12184343687117581,0.10342157822446213,0.1140726293725758,0.1910188187603706
thuringia,2021.868493150685,0.07016411528463071,0.19880113436309138,0.21224416112888964,0.216567550581955,0.19507946589645478,0.35103298600168703,0.3625674593541629,0.3339061602254362,0.34465164189161696,0.4890226621800939,0.5245504296010427,0.45340899525327977,0.28013361260582315,0.39672513202387044,0.46858130770691464,0.583592998543946,0.5117668793582866,0.4141032927181236,0.48442462502375866,0.4069123481523527,0.37908563600353146,0.30032318295922883,0.2862978948365815,0.36456255971741397,0.3193067503047398,0.36305968172710595,0.39631642733960465,0.4193870694133483,0.4369458542482841,0.4267422674922648,0.4304648240997564,0.4435273384725256,0.466524496988224,0.49539550005634037,0.4101355713251509,0.4712941136013938,0.46828747262326464,0.4225167022353946,0.47095828469330675,0.44156591659876415,0.4637594740435012,0.3962011522402176,0.4072530045740932,0.4688226734820162,0.4035111471788915,0.437753417835613,0.43686719612758756,0.4124050499375937,0.29070065398473505,0.42756015849499684,0.3120138134389456,0.3076720197082457,0.33946966626415725,0.2666312120177494,0.3647982065470638,0.2962804579638245,0.24251021428281413,0.3076667888501028,0.31374540097298365,0.30589878894408773,0.27711709277548385,0.2604222255839884,0.24266694374876635,0.20490879728855393,0.19288208405470805,0.17757084176025256,0.12728004423105221,0.17271852584447614,0.17484201053291076,0.18602434450337837,0.11127938339097912,0.15289134683478992,0.14495424830504638,0.11920091931032555,0.1488496373942579,0.15805476169774957,0.13925509502509958,0.14708702894216866,0.12499691265951858,0.17806131609248665,0.20829703248937975
thuringia,2021.8876712328768,0.15449247215602296,0.18552335788489868,0.18722986333492495,0.21053683459033648,0.3044132970337193,0.35103298600168703,0.4649976824593014,0.47366596701593416,0.5946794946156161,0.5121502351137951,0.6535806266844545,0.5046674315377531,0.5617897909658958,0.6079885151510365,0.6136129947355816,0.6610374923871624,0.5745225528592166,0.5120189485779504,0.4402024048782857,0.5075659055783605,0.5100391878041892,0.44817945569376955,0.39250200518264783,0.4213581394842569,0.3570014816543461,0.4160794042874206,0.43249399182311576,0.450020487369706,0.4295105658787011,0.5166614418568515,0.4984352093645619,0.6202326658212697,0.5902141082603048,0.5194870535591501,0.5250757043045684,0.512481078654241,0.46828747262326464,0.5627464797713537,0.5035962972339567,0.5828515288208969,0.6041059272145745,0.5450505854080396,0.47895579971500507,0.5648438975913082,0.496056976074665,0.4524071069277822,0.5091779891364062,0.5072718501234625,0.46303020406967155,0.47094254276645225,0.4687282258713766,0.4069542749761322,0.4192402905885744,0.44279310771689456,0.3748744166795828,0.4197015968615624,0.31244278141282755,0.35960375078645046,0.32217398119492974,0.31442026490234515,0.29912549945287925,0.3126624980869699,0.3093093041640699,0.2609343866453832,0.24901488413484027,0.21131478376751972,0.1910396953126006,0.13565759799124957,0.15608321551422583,0.1702351500742932,0.17178463742876518,0.18952094801204014,0.20228293634247485,0.14130421545827096,0.1861287173230934,0.22028031318488975,0.18171393003095337,0.18498062782826236,0.17680383266374378,0.20550916185442422,0.26516774776458074
thuringia,2021.9068493150685,0.19670276959967284,0.13908303515207754,0.23727049769685407,0.4340408266075115,0.4486252835944227,0.5190301133786683,0.7391354879361133,0.8613718143041095,0.868816238380564,1.0878349672598444,1.0840438159124146,1.1410198590359573,1.05244040704522,0.7670025528933023,0.8562332455718752,0.952501829624372,0.8768117216154022,0.8500221762496184,0.5350149017111,0.6336587676558714,0.6234007238949457,0.5252280349610894,0.5051925054318139,0.6301584893682565,0.5648123568471863,0.5887730642355484,0.5992452095146564,0.4883402793760479,0.5709841934924451,0.5582207611228943,0.7339246009754239,0.7620316033725999,0.9028901929683162,0.8013742066986046,0.7876249304690269,0.8514334775057544,0.8119051046335948,0.8609541544710593,0.921534000589376,0.8706510719393179,0.7821557990469673,0.8480982167635434,0.7497909511198412,0.704831290138684,0.681644223435225,0.687461097686036,0.6955763028080321,0.6223429288884381,0.6070783431850687,0.6013125371646661,0.614396997636045,0.6319586030598264,0.6228481417295894,0.5240304128712069,0.4757440514002436,0.4926236920566939,0.4708953170144934,0.45206615457017835,0.3868490012631072,0.4481322506104291,0.4341614292192343,0.38821111468290803,0.40216959441614974,0.34508087919310665,0.2521342795373803,0.195972015680443,0.21838473459963703,0.2376361636710386,0.1717168137836876,0.22078163477787796,0.18453183609863077,0.23284091985516395,0.18316461075013105,0.20324347446872668,0.20011657037839956,0.26558064957933303,0.19384766796425523,0.18498062782826236,0.21137221671843903,0.2696105343755184,0.27973627936337603
thuringia,2021.9260273972602,0.1755933379231302,0.33841763124520113,0.3688619732032041,0.4340408266075115,0.5411306585420469,0.6931943060976591,0.9571891140647854,1.1498068965307373,1.1789588110354068,1.4339705424776414,1.404776859486107,1.3664699921295451,1.0940320240532602,1.1221112355854206,1.0755651682381366,0.9135475149433779,0.9400097645277086,0.7576204155618498,0.7505717342770147,0.7727128711652492,0.6413233576326076,0.6142759762826058,0.5051925054318139,0.5414721953779784,0.6911654790183801,0.6553446897329671,0.4831859539385137,0.780471886949916,0.5859016138267101,0.8082502083417027,0.8396262420981195,0.8552975731999093,0.8384900560196621,0.9590906301390414,0.8394941261623258,0.92613379913488,0.8617736168031358,0.9773889930335442,0.921534000589376,1.04164847964731,0.956654159679782,0.9089170794132607,0.9751477067900424,0.8012897146375554,0.8101779756719852,0.667831754385315,0.7994203629067607,0.7175938575558031,0.6985117895486292,0.701484336364667,0.6220745365630161,0.6023962073914689,0.444649682663094,0.5735393590130243,0.49257644661008887,0.4704178145983458,0.4708953170144934,0.4318228371456534,0.47978500878622327,0.5222445364264093,0.43140336987110606,0.43766951454141795,0.42541584340741234,0.32637046908380185,0.21158628554890133,0.25122508969604923,0.25791375446851,0.27785944364104187,0.240561584037736,0.2713773008903952,0.19409298132723277,0.24617780759501673,0.1908100536990499,0.15899361948700355,0.17680905037448327,0.1806755179664753,0.21206141707734982,0.2355414548447701,0.20273188130174666,0.21466166431023337,0.2469615149225437
thuringia,2021.945205479452,0.23895258246949427,0.35839422921752906,0.37513629848365887,0.48248790230095123,0.6918083714994802,0.698822739502259,0.9169504864177366,1.1498068965307373,1.2365928157420611,1.3751403711337384,1.3690431926735007,1.3375115825048565,1.1951850321057906,1.1102370740596375,1.038948195248647,0.8681341409716965,0.9842936096016142,0.9302363793189067,0.852321506918087,0.5831828224969102,0.6891472698382822,0.6083304913943135,0.5616268402313552,0.45926334648240313,0.6216324816350622,0.5621682591583441,0.650100068852173,0.7573513241092632,0.7352852882889263,0.7247751671807822,0.7525659498751425,0.7265469203130374,0.8556517522869485,1.060442947757463,0.9834033235941532,0.9552135178118093,0.8534579952535488,0.9982063085693113,0.9462210012668107,0.8787790527718647,0.9233706952842146,0.921089392606277,0.898498784132358,0.8539760307361404,0.8456880822450407,0.8103047354800232,0.7890292597262486,0.7477124368879596,0.6070783431850687,0.5621682591583441,0.6412759768892063,0.5802328054742617,0.5354929976767434,0.623100749990853,0.5700694116675805,0.4704178145983458,0.5319677999424846,0.45206615457017835,0.46850784878034124,0.5165406477527746,0.4645202341962717,0.4027565194910982,0.39346082398562093,0.3544412272474308,0.28334375830812436,0.28194256284780866,0.2700809692996415,0.2221707386081486,0.2718843426030744,0.24291248752852285,0.225983131518122,0.18619134111547392,0.18316461075013105,0.26082986357010224,0.16282746472868312,0.2259413503549975,0.15744972899317733,0.21446846877933312,0.17680383266374378,0.16891525281873826,0.255149350420882
