State,Year,Week,week_start,week_start_num,week_end,week_end_num,Sex,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80+
baden-wurttemberg,2020,10,2020-03-02,2020.1666666666667,2020-03-08,2020.1830601092897,female,-0,-0,-0,-0,-0,-0,-0,0.0010608108203087946,0.0010712110335134644,-0,-0,0.0010608108203087946,-0,0.0010296101931752911,0.0010504106091842097,-0,-0,0.002028039547028811,9.828092875793055e-4,0.0018876342607685472,8.788074259429569e-4,8.632071646410181e-4,-0,8.008061662232416e-4,-0,0.0016068248255685408,7.904060071005078e-4,0.0015236223211765214,7.59205542212683e-4,-0,-0,0.0014352198061252915,7.07204809000845e-4,0.0014612205302433198,0.0014560203843819654,-0,7.54005466554319e-4,-0,0.0014716208235318897,-0,0.0014612205302433198,7.696056950952293e-4,7.904060071005078e-4,0.0015964245052441485,-0,0.004825823921693603,0.003135694542141295,0.0015808240286462535,7.332051691094672e-4,0.001378018258824673,0.0019864379412056275,0.0031096929807496723,0.0011908136348706493,0.003525719523239945,0.0011544128140282045,5.824032614637801e-4,0.001721228486489026,-0,6.032034985870817e-4,6.084035591650503e-4,6.292038066885943e-4,6.604041935742898e-4,-0,-0,0.0014716208235318897,-0,-0,8.268065731274711e-4,8.320066560718302e-4,8.632071646410181e-4,8.580070785765575e-4,-0,-0,-0,-0,0.0014092190950022075,-0,-0,-0,9.308083307602005e-4,5.720031460221995e-4
baden-wurttemberg,2020,10,2020-03-02,2020.1666666666667,2020-03-08,2020.1830601092897,male,-0,-0,-0,-0,0.0018356323991003999,-0,-0,-0,-0,-0,-0,0.0010088097854867022,-0,0.0029588841810546545,-0,0.0019500365634153166,9.464086123428451e-4,0.0028236766635127155,0.0036609288662095077,0.003478916371049182,-0,-0,-0,7.1240487998485e-4,-0,7.176049514830961e-4,-0,-0,6.812044618983496e-4,0.0013416173069358463,-0,6.552041277961948e-4,-0,6.708043266962928e-4,-0,0.0014144192361890769,0.002137243920664269,0.0021788456471371156,-0,7.176049514830961e-4,0.0021528445641883763,7.696056950952293e-4,0.0015652235567344159,0.0023660538281344377,0.0031304942288193816,0.002407655737663283,0.0015756238708242005,0.001586024186994111,0.002204846743081171,0.002043640157790284,0.003281303526214121,0.0036661292325725816,0.0011752132799592396,0.0034425139484697983,0.0033853101930444904,0.0011336123564175387,0.0028028755381770093,5.720031460221995e-4,0.001185613516044898,0.0012272144811884878,0.00255326268311309,0.002002038539491907,7.07204809000845e-4,0.0014664206766304769,7.644056183968352e-4,8.216064907089019e-4,-0,9.204081456366061e-4,0.0018564331375272125,-0,9.776091895544216e-4,-0,0.0010816112487982198,0.0011908136348706493,-0,0.0016640266245696565,0.0026000650021664614,-0,-0,-0,5.252026522785282e-4
baden-wurttemberg,2020,11,2020-03-09,2020.1857923497269,2020-03-15,2020.2021857923498,female,9.98409584762529e-4,-0,-0,-0,-0,9.880093861184358e-4,-0,-0,0.0010712110335134644,0.0010868113572177433,0.004232972284309839,0.0010608108203087946,0.005179457941286273,0.0010296101931752911,0.006287180067692691,0.007166093755198382,0.005065046671778663,0.003042088981968304,9.828092875793055e-4,0.004716613901673972,0.005273067349034468,0.0060531523002996255,0.0058555296725085965,0.00638599210793978,0.004779019599315969,0.004815422957523926,0.010260612242683546,0.009922546641057075,0.010619484286249373,0.00877834091281695,0.009100796342909912,0.007899399974617293,0.009886139707352614,0.007301312564138671,0.005101450230224663,0.004524196805412104,0.004529397258114548,0.010551870523468895,0.005897134373841046,0.006646024690024559,0.014614053370672519,0.01001096358616428,0.004753017216193921,0.00717649518955648,0.012757164730230983,0.01045825161244615,0.006271578183767644,0.011857351789476216,0.011014766504952585,0.006193568834347745,0.011909363674193372,0.011820943501131212,0.008346669838174052,0.009984958586699498,0.008065825520937807,0.0069840689907324175,0.008045022298518056,0.00816984175787542,0.007836990532066834,0.006718834046028912,0.005023442636186012,0.00592833792167956,0.005559097139037382,0.0043161791239144645,0.003671329599461501,0.001549623089497087,0.00556429769523413,0.0024804591594204378,0.004987039132350607,0.0034529146380358157,0.0025740637086042453,0.0017680300566801682,0.0029276824150337995,0.004196569333852543,0.0024180562202402007,0.002813276099801863,0.0010920114661630619,0.004326579988220815,0.0011284122433178158,9.308083307602005e-4,0.001710828143277401
baden-wurttemberg,2020,11,2020-03-09,2020.1857923497269,2020-03-15,2020.2021857923498,male,-0,9.256082379355073e-4,-0,0.003676529966864721,0.0018356323991003999,9.568088026666271e-4,9.672089950704858e-4,-0,0.0010140098866259321,0.0010296101931752911,0.0019968383395411833,0.0020228393444778857,0.0029588841810546545,9.880093861184358e-4,0.003972951768688912,0.003894945867543119,0.005694311769258563,0.0037649362923369853,-0,0.006958065504961515,0.002423256462314505,0.006167565743876809,0.005231463147008865,0.005694311769258563,0.0064327978767492475,0.0035985245103836694,0.007108885903421963,0.011051174228849372,0.015009365955698453,0.007394925791684666,0.009631291885159604,0.006562814122280046,0.005803523842653571,0.013417730961730804,0.004779019599315969,0.011300827879420765,0.009979757588370606,0.0029068812480877357,0.0085182976676288,0.007915002346961344,0.01363098641881596,0.011514074655104551,0.007041276705191476,0.006307982586878362,0.010957554418900645,0.010432246389299219,0.004732215319060305,0.011878156537120226,0.01542028617041256,0.013620583693301576,0.011820943501131212,0.017116016595036396,0.01233066185773503,0.011482867755258098,0.011285224491147437,0.010198199966192732,0.01120720761999968,0.008549502788384242,0.01067149493283023,0.010421844303680755,0.0076549634191316026,0.006006346873211892,0.008476690869076719,0.009542875585615106,0.006136362052479218,0.008201046669529411,0.003478916371049182,0.0064327978767492475,0.0037181329248362313,0.007706971100667665,0.01074430992543354,0.0029900859657976397,0.003250101566730168,0.004758217691780449,0.002782074421156427,-0,0.00520026001733406,0.001331217039648678,0.0027040703064400047,0.0035569216481055464,0.0026312665716063024
baden-wurttemberg,2020,12,2020-03-16,2020.204918032787,2020-03-22,2020.22131147541,female,9.98409584762529e-4,9.724090920553305e-4,-0,0.0019292357875457782,0.0038845450895646266,-0,0.005148254842817696,-0,0.0032084989832143057,0.0010868113572177433,0.004232972284309839,0.003187697703935032,0.006214371316084415,0.005143054328229515,0.0052418641943946355,0.00921521649229578,0.012153820229216194,0.00912159998770908,0.014749291548414057,0.016039273383099933,0.01494694797932523,0.03199504108396636,0.035158683215936286,0.027151087050402017,0.025481042091012415,0.026479941041068513,0.03158398987001743,0.03969634806867859,0.033389517512484854,0.033649685164522075,0.023108733985480374,0.02657358880142324,0.022598909968806032,0.024835930050308833,0.02040360242834328,0.01885861927433708,0.02190701394108068,0.03316577437281314,0.01989900692281063,0.019935420867528926,0.01973254350024748,0.03466435144516484,0.02297347406533756,0.02871192522061522,0.019935420867528926,0.024945182332989004,0.025876437297627643,0.026094946464808394,0.024232445386586157,0.031656834152052817,0.02911775081906758,0.03733900257180066,0.033982701658544,0.03348317771726721,0.0293831000382005,0.03493493246386896,0.025288548144338875,0.021594883408087653,0.024726677997167823,0.026271835510753603,0.028274885810422732,0.02635507762293479,0.022239955241367685,0.015102993060748082,0.0176361903851074,0.011623298952049702,0.01668947796998015,0.017360497628279455,0.013303301564821176,0.010359431833667443,0.012008186398478806,0.011503672353074815,0.010733907777395442,0.014692075353365513,0.010879538039362388,0.015482704714958174,0.014229146636033727,0.011893760103312842,0.02139720170624013,0.008377874855941806,0.00958968419605746
baden-wurttemberg,2020,12,2020-03-16,2020.204918032787,2020-03-22,2020.22131147541,male,0.0037545355403623185,0.0018564331375272125,0.0027560730365790635,0.0018356323991003999,9.1520805385195e-4,0.0028704792259572447,0.0067656401144341426,0.002995286265072126,0.003036888678013275,0.004118563097248782,0.005985544474694745,0.005049445154527776,0.007894199184880109,0.0049350341710758016,0.00993294862679645,0.00779538427865152,0.010437447432891652,0.009412851888795442,0.007316914757024442,0.013043235690132871,0.016169313650069517,0.013100450070966259,0.01494694797932523,0.019940622861716432,0.02429487450977393,0.017984709735555854,0.022754978014472772,0.03661568840391218,0.02865469366027251,0.035627001859946744,0.030824334152540277,0.023628967726507962,0.02966926247830991,0.028852402953970215,0.023889086548788227,0.022609314490611505,0.030657835751980618,0.02324919658263803,0.021298361137128553,0.030944005207223825,0.027260344197353025,0.033009675078052914,0.020351582046756276,0.036277451418165865,0.030532962301419123,0.016850729965688042,0.03393066769077411,0.033269840829649726,0.032317640514939114,0.03269227462379457,0.04073194863973225,0.032400892305874895,0.039347683170519544,0.032151137332912284,0.03725053914794925,0.03796345455015071,0.03810916109077172,0.028509013609085872,0.03260902236635017,0.0343365340202617,0.030626617361225725,0.02537178868248336,0.022614516752292035,0.024955587324263617,0.021480436015424785,0.02297347406533756,0.024367708581549036,0.02113189323487207,0.018582920036396472,0.016382580391894143,0.01074430992543354,0.018926243838959245,0.0216833202022213,0.01427595946508799,0.016694679639459004,0.0166634696304082,0.020798959029094562,0.009303632234718395,0.02297867636345579,0.020148703055823725,0.019826179109866764
baden-wurttemberg,2020,13,2020-03-23,2020.224043715847,2020-03-29,2020.24043715847,female,0.01001096358616428,0.004872628286199056,0.004820623439345829,0.0028964806677350525,0.008736733906195835,0.008908363023077718,0.007207699505114218,0.0010608108203087946,0.0032084989832143057,0.0043369808546132845,0.00528866893337292,0.006380791469564156,0.0031096929807496723,0.008227050776876028,0.011529678112048001,0.004092561044388847,0.019248762203203453,0.013178469782645783,0.01769861158958659,0.03775009928085571,0.03429490655862406,0.04497344257271275,0.041018173540948666,0.04952237391505408,0.04300617905444269,0.04333925547456869,0.04580096454427208,0.051151550224723376,0.051609602597251045,0.04023756388479322,0.03712044615096944,0.04094531614389493,0.03884810768958721,0.041642669703157664,0.026958586921457084,0.0392384006239477,0.037021575690936115,0.03542926680690537,0.03169845950189206,0.03027281024253846,0.03654283717493163,0.04468199142925907,0.03644917145906266,0.04148134080943615,0.03987848737792603,0.0523175096548341,0.046269379044268207,0.05774164676957327,0.05803317111956267,0.04749768599454951,0.05030312296570727,0.057882202948567024,0.04471842273285485,0.05699202023133503,0.04033123642481093,0.05940752221228488,0.04368794713770722,0.05546156626963049,0.05066747653441075,0.035439673896214906,0.0452492817666697,0.046134058866414286,0.03127700437403043,0.036688539734962146,0.0367509838142395,0.03564781611979677,0.027026222020690896,0.02728635783760315,0.02577758821411524,0.02244804463657235,0.027447642697634136,0.03009590758592735,0.02927383843104301,0.028337319786994587,0.018130360305438,0.033790176237861604,0.027369601573864595,0.02811359838457745,0.028155220898190492,0.027926297485577574,0.02865469366027251
baden-wurttemberg,2020,13,2020-03-23,2020.224043715847,2020-03-29,2020.24043715847,male,0.006568014778865976,0.005569498251956764,0.0027560730365790635,0.005512292156648544,0.005501891055171599,0.00669283069289289,0.0038689439265003588,0.003988552962963668,0.0010140098866259321,0.0030888917409951843,0.004987039132350607,0.006063553512041092,0.005923137329074769,0.005917936736990098,0.007946207105682173,0.010718304559228361,0.011384046029301662,0.01129042562004973,0.010062973624097329,0.02087178820446432,0.026677642066292553,0.03700596458285459,0.03363927843344811,0.024211635695512428,0.034305313420909346,0.03238007934564396,0.02702101931762926,0.032468534484154224,0.02933627360702296,0.041007765335118886,0.03339472085277219,0.030850349575781807,0.039347683170519544,0.03690709434049092,0.03618378618033077,0.035330399562349,0.032083495567505164,0.03414921070531789,0.030532962301419123,0.03958706478935528,0.027260344197353025,0.033779769478671215,0.03130822315525011,0.023654979550180276,0.04149695326115035,0.03691750172557168,0.04340170754085238,0.040398888919763454,0.047013646317099755,0.04632142536028055,0.0499335669539198,0.03851506003534658,0.050511324692360714,0.04249095566962163,0.047976525377567185,0.05497224695503578,0.051005807134158546,0.0524736669208155,0.043282007813029315,0.04599353443906463,0.038286091010411194,0.0373910399502511,0.05443087775946044,0.03670415074774868,0.03222398240944775,0.03610573194434553,0.03743266989050533,0.04319353427824543,0.04088807111781513,0.039519413350584745,0.03907707918923584,0.03785937869966785,0.04121072572456986,0.04165828220330925,0.03478923481730773,0.053342950939217225,0.048106645537029355,0.04387010042881188,0.05814249317216859,0.055721844376790224,0.045103555217730316
baden-wurttemberg,2020,14,2020-03-30,2020.2431693989072,2020-04-05,2020.25956284153,female,0.007004871788709344,0.0019500365634153166,0.0028912803783416852,0.0028964806677350525,0.0029120815390412773,0.00593873910845527,0.002059240773237899,0.0010608108203087946,0.0042745756874694165,0.0054238828604055945,0.0021164430699088742,0.004253773981728947,0.00414456516311655,0.006167565743876809,0.01047905580032977,0.011259218854422043,0.01722005093677563,0.020278753599968627,0.029502767776124154,0.03775009928085571,0.03517429376945432,0.03891575825500139,0.053582396993984635,0.04472883168142824,0.035039002461352296,0.04093490795264813,0.04421879565162494,0.051151550224723376,0.04553553153390438,0.046092421959464544,0.03221877918631392,0.03734941004332476,0.03390465072640886,0.03652722621056747,0.027686969540862572,0.03244251825132789,0.037021575690936115,0.0384422061453278,0.0368602611334012,0.03692270541889027,0.027770213918436898,0.046992827507310285,0.046753411793750844,0.0638275566407177,0.0478568151184324,0.03460190987156911,0.04391693994965605,0.06248953248001559,0.05435800156739953,0.0536917096899088,0.046992827507310285,0.04667534169070244,0.058439225616363104,0.06110989381410723,0.04955360365201052,0.051833425110400615,0.05001164194886134,0.0531243272434509,0.0548941645116886,0.051333729662363006,0.05342103105331768,0.036246229653478575,0.038926166042108,0.03956624895266614,0.03307211473972203,0.027900283525187867,0.02782224172209667,0.019014676094624178,0.02661000742044037,0.033675702001315866,0.02916457705346386,0.026557980829654097,0.022442842391546248,0.0293831000382005,0.01933719500735183,0.04646195067373005,0.03174528806028686,0.03784897112608203,0.04843975462895492,0.03258300606323596,0.07401745370143516
baden-wurttemberg,2020,14,2020-03-30,2020.2431693989072,2020-04-05,2020.25956284153,male,0.0046906115497633806,0.0018564331375272125,0.004591802731076329,0.0018356323991003999,0.0018356323991003999,0.0019136352111011434,0.0048310244045557,0.003988552962963668,0.0020228393444778857,0.004118563097248782,0.003988552962963668,0.008081427943217201,0.0029588841810546545,0.012824781360540272,0.007946207105682173,0.01266354184879604,0.008539101079383155,0.015997660566351175,0.02653717020791216,0.026963789618278017,0.02587123470959719,0.027749402811548553,0.02466424835557219,0.023498908803311888,0.02644352251313849,0.030220779986949105,0.03413360045953551,0.026942978834129074,0.033431144249339136,0.03495574644670323,0.026968992315613713,0.020346380011462703,0.031604802511616535,0.027510075680981037,0.037547152398046076,0.028259277327995398,0.029945020501444982,0.03269747789430752,0.024851537505207227,0.03022598301016301,0.028696316607004238,0.023795443622868267,0.03130822315525011,0.027598522535702004,0.025834816607981623,0.03129781689276104,0.03629826593837576,0.03406075270783216,0.040398888919763454,0.04427604434449943,0.04467158249006179,0.033009675078052914,0.041111847487164524,0.04364110782313006,0.03442499248688489,0.039097894830108997,0.037547152398046076,0.04505671462801884,0.04624856053244689,0.04292291028276753,0.031261394990446154,0.044073071990527624,0.042407687722980536,0.03009590758592735,0.038364148519280224,0.03774489550473253,0.029596420980512284,0.03399831185903285,0.04553553153390438,0.039519413350584745,0.03810395727872194,0.035866366351226676,0.028191640624939417,0.03927482811395119,0.030616211235144776,0.053342950939217225,0.03509624104874475,0.06382235025430076,0.04461433336172354,0.055721844376790224,0.07022139254879498
baden-wurttemberg,2020,15,2020-04-06,2020.2622950819673,2020-04-12,2020.27868852459,female,0.002002038539491907,0.002922482122514309,9.620088986114335e-4,9.672089950704858e-4,0.0019396361744404699,0.0019812377428207965,0.0030888917409951843,0.0031772970674157778,0.005345874782669774,0.0043369808546132845,0.0010556107144836049,0.003187697703935032,-0,0.00308369143235383,0.006287180067692691,0.0061415626664147295,0.004050957786852583,0.011149995322211734,0.019664917887047415,0.024534186842978888,0.03341553421911666,0.03286398282571445,0.026786898218492262,0.02635507762293479,0.02149604246322626,0.030496540934826247,0.03552813423943771,0.038166403057718554,0.029596420980512284,0.029258229648764095,0.025912855428392206,0.025137675008584763,0.026131364748605935,0.02264573033332204,0.016757099713756697,0.021126691121516255,0.019638908059230343,0.02185499205547191,0.03243211176184075,0.02289023736628031,0.029232215022036583,0.021563670457839468,0.029315461873366925,0.03908748700863085,0.024721475524169246,0.02655277817343493,0.03293682890085908,0.034794438297652816,0.04406786758160957,0.034414585600647966,0.032426908517881034,0.04169471138854916,0.039347683170519544,0.03583514483335566,0.03341553421911666,0.03843179845508518,0.027588117015573278,0.03443539937520457,0.031360254498927265,0.031771303944288475,0.03393066769077411,0.028992881066826102,0.024326089099468276,0.01870256292238956,0.013225281665846569,0.01782345422334967,0.01191976605737966,0.01488453007786929,0.018291616769384955,0.012086204471364761,0.012866391638280074,0.015045776476522381,0.015607542028834938,0.018889830600928397,0.009667698640431205,0.028155220898190492,0.028462187965017663,0.02811359838457745,0.030413292192685314,0.031651630985668644,0.08053232797249253
baden-wurttemberg,2020,15,2020-04-06,2020.2622950819673,2020-04-12,2020.27868852459,male,0.0046906115497633806,0.002782074421156427,0.003676529966864721,0.00642759723369247,0.006422396591155822,-0,0.0019344359807302181,0.005985544474694745,0.0060739547258630445,0.004118563097248782,0.008981175546833909,0.005049445154527776,0.0029588841810546545,0.008882358575019015,0.007946207105682173,0.006817646906522689,0.008539101079383155,0.008471490021595586,0.013724611042088825,0.024352101271867984,0.020211127276417346,0.022354404305684895,0.02690655998191206,0.022786191679816357,0.02143881884417873,0.028779562600412235,0.021329573928131205,0.02279659623909453,0.02456019911947642,0.022182730803672803,0.020549259773638633,0.02297347406533756,0.02192782270989646,0.01878579291847679,0.020476431049993696,0.013422932303940196,0.020674109251490356,0.02324919658263803,0.019878198965847294,0.024466554984993116,0.021522053219978347,0.013048436994883204,0.023478099405787368,0.02523652287566438,0.01722005093677563,0.014442405420821295,0.018145965747833594,0.022177528585189468,0.024971194815076394,0.0204296126386492,0.024960789820678786,0.02322838728504327,0.03170886584455822,0.020091480919435727,0.023701800865582573,0.024929574849977938,0.01905108942008456,0.027369601573864595,0.0225260783744583,0.023296017532670587,0.02488275242906322,0.02537178868248336,0.028269682982428317,0.02202146227260865,0.017641392149282988,0.01723045438239712,0.016533428127661683,0.017454128966685363,0.022297179742036412,0.021199520755890815,0.016606251329135777,0.026896154600248367,0.027109465340516947,0.020226733343279173,0.025049232339419344,0.028332116952747597,0.02339486189896438,0.02791068910778323,0.03244251825132789,0.049787827277014945,0.05476402736665739
baden-wurttemberg,2020,16,2020-04-13,2020.2814207650274,2020-04-19,2020.2978142076502,female,0.003000486564872446,0.0058503290871796815,-0,-0,9.724090920553305e-4,0.002969284773888745,0.0010296101931752911,-0,0.002137243920664269,0.0043369808546132845,0.0010556107144836049,0.004253773981728947,0.00414456516311655,0.00411336268563894,0.004191368914435681,0.005117051763078601,0.007093283772953485,0.007098484482587577,0.007862994457362991,0.017927489980436632,0.0211006805625262,0.026807708940176676,0.01674149468815487,0.022359606541863378,0.012736359630900538,0.013641389146411435,0.019737745474133737,0.01602887017579082,0.019727341526875847,0.023405266580030695,0.012606327948680246,0.014364383812731791,0.01624213634162231,0.017532155210811945,0.011654505936167873,0.010562272635097854,0.012086204471364761,0.009043586362624314,0.01326689226406136,0.014026291530446865,0.016809116499569208,0.016944360386214385,0.01663746130384459,0.019940622861716432,0.018338433255814884,0.02091860701391948,0.019602494322149867,0.01502497046150284,0.016153708800865068,0.011696115277466192,0.02250006711548699,0.017422918501815595,0.017880673863990084,0.01879619667735517,0.0190094741930718,0.02561630853388735,0.014364383812731791,0.022177528585189468,0.018088745815271322,0.017105613172310023,0.020107086950389725,0.017787041757538067,0.015982055768658562,0.017979507937036752,0.014697276823043805,0.011623298952049702,0.007150491607565198,0.012403479173694871,0.010806722857394844,0.011222810984862875,0.008575507069992844,0.00885115325451097,0.013656993241703807,0.006297581326245275,0.008461088328199601,0.016892343465108452,0.014229146636033727,0.010811923938442575,0.02027355157195497,0.01861413119750858,0.0438492828775338
