State,week_end_num,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80+
baden-wurttemberg,2020.9098360655737,0.021579276930621616,0.018567314462868325,0.027567305981562446,0.028482999357174327,0.03211991804564148,0.038265275694501145,0.046420313504227644,0.05390513037756864,0.06281232114985169,0.048408525560937506,0.053899924984523916,0.06368177801817299,0.07209595601453897,0.05132852452671288,0.1003892415147939,0.06531139801376946,0.07785545430555413,0.08664174061262016,0.08606878991552354,0.07135132965878765,0.08412080476477214,0.0856104339031121,0.10397387851710885,0.08265205138113206,0.07578800222915565,0.1022440519034129,0.086803209676591,0.07394975745429094,0.09558058898254668,0.09147561233739078,0.07259585101856396,0.07552241610677209,0.06967986457273363,0.07451736717794973,0.08264163483862061,0.06572792250140694,0.06847186094786732,0.06177628075045129,0.07743362491501198,0.0633537776116749,0.07248649857579081,0.07449132989907783,0.08066252962229858,0.07021097849607193,0.07362169227427286,0.08832937753042336,0.08368329941865532,0.0863865163405523,0.08304267323158551,0.07631917854334139,0.07689202182594261,0.09236638557656848,0.06755546312424515,0.08386559286552818,0.07396017225580716,0.07368938809432042,0.06783142213311766,0.06959655307695642,0.0640462253408172,0.0644002623286713,0.0702057714704954,0.05743450681170985,0.06503545237806356,0.045514713315881195,0.04373478649448098,0.04185083675721903,0.05746053555134058,0.04503069209641199,0.04739359105996614,0.052057248586954666,0.028332116952747597,0.04683148201400983,0.05314514850820919,0.03927482811395119,0.04871561221097204,0.05167726976706623,0.03509624104874475,0.05052173480057608,0.0500272569619132,0.039118710479314665,0.0791782501399779
baden-wurttemberg,2020.9289617486338,0.015009365955698453,0.0222815730537926,0.031240582486293054,0.033993108458347285,0.03028321629990475,0.05166165425852637,0.059964561219589,0.061896023058197525,0.04659727170486426,0.07005476795550653,0.04990233698877312,0.0677272864860265,0.07209595601453897,0.06219277692234349,0.07452778209315009,0.08775119945548054,0.08736054223329841,0.10832475103642772,0.10348410249144456,0.0992222037197742,0.11003393588087688,0.11109178269465202,0.09050150936183333,0.09335094217324631,0.09653915811777417,0.0784647694664643,0.09534615900280086,0.08847522526739365,0.09216322542440554,0.10695952789140911,0.08223539130824195,0.08275100863905849,0.09099116312213593,0.07989174060313872,0.09289252196781596,0.10817884761567541,0.08417809740410986,0.0799594445863061,0.08525104394652577,0.06983607398707332,0.07679828340241564,0.08294892371986728,0.07595985279587089,0.09074112658334096,0.07754298776175922,0.09636723952683517,0.08921488794556215,0.10939298498070008,0.0940750459583288,0.08859502907163584,0.08412601318392432,0.08256871909946574,0.08342808966663301,0.08099063922572522,0.07226779438012423,0.08276663348646965,0.0885898202048393,0.07530369914214612,0.08303746492094738,0.07360607017446603,0.09256954652246044,0.07213761374798719,0.07423616525603975,0.059475199530235834,0.07214802818656514,0.04923610220025569,0.05746053555134058,0.04319353427824543,0.050183407350351136,0.050126152153479826,0.05863184231978816,0.059792763506188326,0.04880409514160422,0.05952205310965082,0.05707010582485774,0.07002873291103127,0.045504304209995065,0.05318158574159428,0.0689665142117037,0.06521247393824776,0.09007436835761612
baden-wurttemberg,2020.948087431694,0.019701331667840917,0.030637023489394902,0.03399831185903285,0.033993108458347285,0.04588944251548389,0.05740327234134746,0.06770645938163224,0.06389523971153373,0.07295515352108194,0.0906786176364957,0.06687858873790699,0.07480898559205364,0.09779470202998607,0.08095939060287294,0.08447497845532187,0.12484053745284308,0.12823919789826774,0.13661690619851408,0.12640431068138827,0.13844172609549513,0.10193664897868543,0.13658562413001224,0.11296260880618554,0.1290211297390877,0.10871035490481343,0.10800689053820399,0.09677359347595454,0.1036977276375268,0.10104571178477653,0.10493781289244579,0.1118213447599999,0.10510454929982047,0.09422090981145702,0.11214965102886265,0.10588613333620103,0.11596440916564721,0.09631514309634082,0.09087656289261156,0.10303080325908516,0.09433551741166159,0.09763319883195537,0.10601118787220726,0.12143167480970198,0.1002225202261995,0.10106134213030844,0.11163895328405876,0.09237680406730614,0.10860092648941023,0.10069663529198467,0.11792922302196951,0.1295267852564586,0.11195683598483677,0.10577671086390117,0.10859571561823297,0.09656520643870978,0.089006531197137,0.10655309433682986,0.08672507942173725,0.09550765509781814,0.10553702434821009,0.09256954652246044,0.09420007209310241,0.08909508271320825,0.09107450890223653,0.07752215672559785,0.07140860823066739,0.06007388733272711,0.05514402874311522,0.05576348899482941,0.053020221044720324,0.049829467143023866,0.060792321794363245,0.05965220216285492,0.05832990293992145,0.06403581252472286,0.07503290798431601,0.06891965212177341,0.07447050008536486,0.07438197347017382,0.07589215401997285,0.12769185260563393
baden-wurttemberg,2020.967213114754,0.029086533352894357,0.030637023489394902,0.03767724646256034,0.04318832995736075,0.0523175096548341,0.07846997731912797,0.06964341577690428,0.0758817388315032,0.0638275566407177,0.09893044836345007,0.06687858873790699,0.06266654537342196,0.059246138194162114,0.09281959185319637,0.09939413174985563,0.08775119945548054,0.11872663550067548,0.1196387235895653,0.1392446671378003,0.1227503673415639,0.11408305221318901,0.11804388288708538,0.14142935520015404,0.11118037182802197,0.1258934729214888,0.13324376487024348,0.11814290751951279,0.10646451308630442,0.11676700320411723,0.13188310055077396,0.11632922310202107,0.11299387666682438,0.11360360370724576,0.11416643501329833,0.11956054398364828,0.12304746869387188,0.10631340424249244,0.11052377360208962,0.10160840718391435,0.11308246904073438,0.12422546620240457,0.1290888977189669,0.11201937051537411,0.11207148268160219,0.1308717486063807,0.1140517836976168,0.11371304265076337,0.11653768935764891,0.12203628857808341,0.12953199822554098,0.10780888006248769,0.12236987159750985,0.11165979799178272,0.10686573525070166,0.1101329452609634,0.12192683211611992,0.11777808085878183,0.11242584679694412,0.10441155461335429,0.10983591768624573,0.10726696051088289,0.09887834936493159,0.10537549710208971,0.0998942892513832,0.07752215672559785,0.08126666954319432,0.08186040009709762,0.06434299147603721,0.07622544115245061,0.07906888385400809,0.06058407889985061,0.07275727647342736,0.07810542889247452,0.08453747994523722,0.07796481803946866,0.08671466206329258,0.08583961140429322,0.08644381147625915,0.09333010480351261,0.08063648926625316,0.13824881353647436
baden-wurttemberg,2020.9863387978141,0.019701331667840917,0.0176361903851074,0.025725562456160974,0.028482999357174327,0.027525683938527255,0.03539284201072721,0.03964951234941883,0.03293682890085908,0.04355783803472377,0.06593097939883816,0.06588412004443844,0.04851262252726467,0.043443342293381516,0.040466541502732635,0.042714738936932284,0.048731226834851364,0.04650879252926853,0.0564870695573735,0.11723605740343529,0.09747690589209937,0.0914078933585318,0.09101720866406612,0.09648706151504222,0.09335094217324631,0.08794913356826306,0.09359578189314587,0.06473347581328352,0.07740758617587419,0.08532917198666373,0.08878254862370434,0.08416768055589927,0.08406872060197776,0.07936573573678733,0.08526666954516608,0.07649103086551562,0.0904858821900909,0.07989174060313872,0.08214164325193392,0.07174186662759152,0.08568856248322218,0.08685529657837944,0.07218968596173472,0.07752736448385297,0.0773190545603483,0.08067815384218059,0.09234554860135538,0.09632556237826424,0.1022544723733844,0.08377705025437185,0.08927739513288876,0.08478227817075516,0.0880793537901923,0.084016636491346,0.07352275238811484,0.07791794783962838,0.09411672130318598,0.08241767967932735,0.0713096725552289,0.08422497324687812,0.09571082831686029,0.09384583215865508,0.08751159601119952,0.07777212971028441,0.08298538184322862,0.06984128097563028,0.06648288163925835,0.06007388733272711,0.04503069209641199,0.060412279139683035,0.059771939579495954,0.0693882749214793,0.059792763506188326,0.05965220216285492,0.06190122925174295,0.05707010582485774,0.05667967902980812,0.05851210752834609,0.06781580177276138,0.07438197347017382,0.07114304447471313,0.11679306165974569
baden-wurttemberg,2021.0054794520547,0.021579276930621616,0.02042441059554951,0.017454128966685363,0.022968271767745563,0.01559713890789836,0.0162577412173633,0.025137675008584763,0.022952664878080786,0.028358131129176675,0.03295764208392984,0.03393066769077411,0.03031443448449818,0.040476949600232785,0.041450115920081715,0.05365006673103122,0.05848087241070243,0.05030832799871698,0.054602657759135295,0.0686593079467776,0.06525412615763641,0.07764714306773321,0.08406872060197776,0.07777733749357997,0.0805114957387767,0.07077854741006565,0.0784647694664643,0.07398620926872651,0.08432393349816103,0.07098162403088212,0.07060671396573766,0.07838144389483122,0.06172421896352105,0.056768175513098706,0.07384560955386028,0.06487405089251719,0.05512320667797219,0.06775852715825857,0.07050257276068048,0.05894940114538459,0.05110990930002715,0.06746174152985164,0.06373384176502035,0.06655577482590448,0.060740260992557096,0.0673523998832152,0.05860060713022269,0.05998538522341881,0.07845435376271323,0.08671987074225694,0.06881551429536291,0.06373904814257557,0.05931381530207407,0.07637125494463122,0.06949762084908728,0.0790480522065745,0.07198660462300467,0.07849080873498683,0.07530369914214612,0.08184998371316704,0.07176269534831511,0.06828962145783897,0.0801573490425217,0.0735279597458482,0.06608717755181963,0.06216153959373492,0.05088088481022107,0.053978005934948635,0.04778915291995738,0.05576348899482941,0.06170339426334358,0.05374376343539674,0.055805133646225843,0.05531581109867697,0.06190122925174295,0.05010533209751932,0.055013890972763727,0.06631626902489622,0.03589238429710271,0.07032032615368167,0.061651332549392125,0.09973798951538064
baden-wurttemberg,2021.0246575342467,0.01542028617041256,0.016694679639459004,0.0175789710134846,0.019181137219148253,0.01649181491546561,0.01641899187425904,0.01999784483209072,0.02114229746315074,0.02280700080045453,0.03623582240274669,0.03892096214829142,0.03669374340536833,0.04815869369198382,0.04125235872288552,0.052947346829617555,0.04736756735888252,0.04540541780800134,0.08476665271767003,0.06811779623792977,0.08842313674294484,0.1068292603805613,0.08748034346942539,0.09053276371941293,0.09672670631976579,0.09091302657461292,0.08153228500561942,0.0915589588939725,0.09202257655326503,0.10791309600835212,0.08303746492094738,0.10559955115883651,0.0813604160220645,0.07878244943324356,0.07934490397043198,0.06454083650710833,0.07994382058236432,0.0771003300387748,0.07201784785426467,0.0733821539263549,0.06834168981839103,0.06552486639689192,0.07104410930453689,0.06601949162791869,0.08555834824825118,0.08462081538199144,0.07530369914214612,0.08529792075652125,0.08311038131738735,0.08899090447466267,0.09067340856098663,0.08824082731827128,0.07461110148984795,0.07185642469481601,0.08562085104034486,0.07563698250300353,0.06927892922380414,0.07138777965177369,0.08248538695134285,0.06961738093838726,0.06944555133107229,0.0719189110196756,0.06971110641806216,0.06832606930474815,0.07527766146953588,0.05594047899359835,0.05703366586662338,0.05773644099245908,0.04350059013253707,0.05338459365214908,0.036995557180068694,0.05817372808655679,0.043026996268197344,0.04804939262675356,0.059110784242573614,0.04906433992784663,0.05036558339617555,0.07957926182315367,0.056788998236937824,0.05962617232615096,0.08063648926625316,0.1043438187860876
baden-wurttemberg,2021.0438356164384,0.024492567227658763,0.014837716700948375,0.02405556327791183,0.021012244759291584,0.018328029588521866,0.012772768560188606,0.02475789284607234,0.020179915156756156,0.030741084885621703,0.030194764878671343,0.03789580522364522,0.023800646003214656,0.035111851583511704,0.025533067604319865,0.04019593169894915,0.05131811425698727,0.046368267089239024,0.048018163793170615,0.0727208255204646,0.05922531448637019,0.07713157634267345,0.08270413412498295,0.08672507942173725,0.08416768055589927,0.0859750349479349,0.07230945225123998,0.07652227680329424,0.08706364470726849,0.08021984534306724,0.08167811367956153,0.07598589081007336,0.07687119105055445,0.0833812145422164,0.059980179221676665,0.07530369914214612,0.06969027851909089,0.08063648926625316,0.07273124007584172,0.06393168447846136,0.061219222335250546,0.07129405115000081,0.07104410930453689,0.059105578328397544,0.059641790226610904,0.06879468675510582,0.06509793050695976,0.057116957237259375,0.07123156557600542,0.08899090447466267,0.08034483816950423,0.06428572068647323,0.06536346339226674,0.07124197983312372,0.07262188734836038,0.05945958167981614,0.05053214491087551,0.05995935521993743,0.04969934267246063,0.06616007018377265,0.0496785227873878,0.0669566891789786,0.05292132034897696,0.06155241543647631,0.05017299730986679,0.04773190035924526,0.042183905777065524,0.048528237090184334,0.039061467464052084,0.05057378537291367,0.033196994287997925,0.03253097349605066,0.03802590016042626,0.03271308770898183,0.04237646227736401,0.039248808475631315,0.05468073976476109,0.062270870325958266,0.050022051957037725,0.048528237090184334,0.05232792012463811,0.09044420975506315
baden-wurttemberg,2021.0630136986301,0.008164640941084106,0.01854650703877881,0.01480130632580804,0.01370380555568146,0.021990249066300163,0.024633033562881032,0.018093947624718002,0.019217550661174313,0.0247891077137147,0.02919059164635338,0.027650550167573017,0.02181337458445638,0.03209910519786996,0.029461144183870868,0.019602494322149867,0.034534264918116224,0.028977272368875834,0.04236605379965862,0.05337938831120597,0.05126606293959195,0.055081562572699104,0.07394975745429094,0.06084438264829691,0.05978755752373633,0.07046091633705347,0.06095891671041996,0.06364533342638877,0.05094334593467349,0.06222922049610063,0.04967331781742496,0.05647145260439263,0.05700243163703027,0.06104742047666037,0.04320394292158315,0.05579472248025004,0.05601856300809312,0.055159645297441204,0.0541810169547506,0.045035896601689246,0.03843179845508518,0.03815599542268296,0.048070211859561424,0.049891927004556955,0.04550950876267479,0.06325485726022934,0.046264174415528596,0.05631528333252002,0.045098350705681335,0.05400923834794774,0.04642551814859507,0.06017800765416781,0.0462069235338087,0.060792321794363245,0.05903269558461643,0.04559798623797571,0.04484853473977693,0.060532018306530315,0.043484977079246305,0.05637775098498367,0.053270076271830925,0.0452492817666697,0.03936329498163858,0.051401396473187734,0.05089129499242058,0.03281194997738157,0.03514827618286303,0.022583303190004095,0.03018435883900562,0.03371212559470242,0.029403911798927086,0.03154236461180955,0.027015816615082386,0.029643247645955384,0.033451957630262326,0.023301219863057523,0.031651630985668644,0.031126113862355444,0.024331291532909555,0.031885773988506096,0.050917320457034294,0.062312520189175706
baden-wurttemberg,2021.0821917808219,0.012699950727104952,0.012980820073743847,0.01480130632580804,0.014614053370672519,0.028410159521071628,0.013683000077598486,0.02285382135233424,0.016335765666323752,0.017849463143106564,0.013084846142679749,0.012289052008682562,0.01983138109312592,0.028087584330481093,0.026516359594498717,0.03137066077391138,0.02269255073999475,0.03960267667233758,0.04142409519326814,0.03772928417949908,0.04684709607212461,0.04321435156700434,0.05326487094235708,0.04334445981055848,0.04354222496423847,0.05001684695268903,0.058121669906333065,0.037890601432940846,0.05094334593467349,0.055310605564410184,0.05443608320566157,0.049746187444349825,0.04738838631870983,0.05382184415134199,0.03546569162859827,0.04368794713770722,0.03961828856001279,0.041012969437776256,0.04277198597395902,0.042855254503961625,0.05338459365214908,0.03743266989050533,0.04304260918398527,0.049121593955608694,0.0431571040429735,0.04427083991527267,0.04077358125472403,0.04263147063193929,0.04747686699096243,0.0563933679098293,0.05379581723299806,0.05333774560244267,0.05082883393048463,0.05342103105331768,0.04427083991527267,0.035783109011894666,0.0482575853299201,0.05995935521993743,0.033316670803178516,0.04601955745251443,0.033514397823016205,0.04028960416397081,0.033550821303411006,0.03989930333960604,0.03511705509614594,0.028337319786994587,0.035928809443206255,0.029279041359514337,0.021303563267664152,0.0299658324870681,0.03224999853293815,0.025626713659452495,0.034019125466970314,0.02452898438924432,0.028992881066826102,0.029435129455634618,0.031651630985668644,0.053618834533758146,0.024331291532909555,0.033269840829649726,0.029695277323685064,0.05062063093256117
baden-wurttemberg,2021.1013698630136,0.006349587650215769,0.013911860794347813,0.012028991206470531,0.02649554898941377,0.01924356027822808,0.012772768560188606,0.019045887514883748,0.01826040580185584,0.02082496943715721,0.017110814883415926,0.021506446764364646,0.016855931651297302,0.017048394384522287,0.02062208859928993,0.018624534922042267,0.02368099138687019,0.034773624379385075,0.02729676329734818,0.04877807073461048,0.0388897387963456,0.03643356052282371,0.03576749827561323,0.03878045721217865,0.0346851653196942,0.030990833086205812,0.041814407462603606,0.041465728362415195,0.0403260323903802,0.04424481777693484,0.04490578412595868,0.047055283961695435,0.03714126100861542,0.04331843813580664,0.0277233889396535,0.03629306230754509,0.0279991366439112,0.036058899458987825,0.03278593357273398,0.03558537336524092,0.03771887663194529,0.04175716147976913,0.0351534796991422,0.033764159343787806,0.036090121111204534,0.04031562432308695,0.036069306674310506,0.04826799498695923,0.03956104499479871,0.046066398909544434,0.04052378606476071,0.03486728707719771,0.04092449976348459,0.043594268550743664,0.04249615992071718,0.03174008488505191,0.030652632685556156,0.03311374122249157,0.03501298494245231,0.040263584017874825,0.029919005531132456,0.02912815664528998,0.02322838728504327,0.03042890132168197,0.03153195830246389,0.02311393629713059,0.0304601195937375,0.022583303190004095,0.019529666924480757,0.01404189574124071,0.01896785899936338,0.023654979550180276,0.018005516934847407,0.027598522535702004,0.021183914397082358,0.013485348450993466,0.01870256292238956,0.029393505917522614,0.02297867636345579,0.020793756949039816,0.026864938467750194,0.036058899458987825
baden-wurttemberg,2021.1205479452055,0.00906959089131662,0.010203400986370103,0.00832586650339889,0.01004737060725646,0.014660866546239245,0.01641899187425904,0.016190120122963836,0.020179915156756156,0.003967751371641334,0.014088708401723202,0.017407313276408307,0.016855931651297302,0.018052333163697372,0.01865574610813226,0.018624534922042267,0.015784395403182796,0.02221394412551947,0.016944360386214385,0.025761980481260664,0.03623582240274669,0.03558537336524092,0.03735981751693186,0.03117294190532744,0.03320740093055818,0.030288419329371697,0.03330626413875032,0.0364595787524942,0.03466435144516484,0.03387343038635642,0.027213519677689067,0.033608058252722395,0.032015853890086564,0.037406651173937926,0.030304028420884612,0.03293162560639593,0.0279991366439112,0.02898767816698684,0.02351971820916393,0.02396712244920358,0.02490356238871051,0.030954411398908175,0.024388518335081114,0.03760439374633277,0.03373814246273667,0.03715166844056288,0.026656831396661633,0.03539284201072721,0.028477796508357196,0.030970020690342243,0.03905105964986489,0.02803035345728778,0.03828088718065543,0.028852402953970215,0.03482045570720606,0.03751592987099191,0.02327000588856024,0.026828519670183897,0.03388383716429119,0.02990859954665048,0.028722330965627346,0.02788987794467474,0.02322838728504327,0.022312786434970013,0.022931855699151363,0.02087699029231954,0.014057499956717082,0.015893628670174555,0.020414006510905577,0.01404189574124071,0.014223945213187246,0.013797430310069239,0.011004364302806092,0.018395653463129862,0.018952253310311876,0.009808124935256148,0.01726166473174986,0.03458629948988143,0.016221329847915026,0.0166322596400894,0.02544982680800896,0.02369659849512521
baden-wurttemberg,2021.1397260273973,0.007254506013557681,0.01576358909262821,0.012028991206470531,0.017355295892197004,0.02107467001655247,0.020070672885458985,0.013329308223824075,0.017298076829667556,0.01388065245547877,0.022141113070355437,0.019456839628814008,0.014874127101577476,0.0100317675950974,0.015711573352663797,0.012741560904955655,0.014796104845729624,0.026079338636698868,0.02635507762293479,0.012881995501013856,0.041538586488630395,0.03558537336524092,0.04371917337086659,0.03117294190532744,0.03320740093055818,0.03381098976249051,0.03330626413875032,0.022156719716449013,0.028295697127617623,0.036636503059511785,0.029253026722375113,0.033608058252722395,0.029455941237184754,0.03346756767141887,0.0277233889396535,0.03293162560639593,0.0279991366439112,0.02898767816698684,0.026370685533807756,0.029050112999381636,0.018499690365016214,0.03887412712740609,0.019368406621194236,0.02379024124304235,0.03295243878737827,0.023712205608064495,0.03449784074885478,0.020107086950389725,0.03560098404685315,0.033353094145075333,0.030944005207223825,0.02803035345728778,0.02573596760358771,0.027624536345130603,0.023608158276936315,0.029435129455634618,0.03178691348093245,0.02169372454082502,0.028795171239016606,0.025881639886172834,0.028722330965627346,0.02974730705346839,0.01741771675949474,0.02163650070423713,0.023644574819148775,0.019384012435137786,0.01561794515185277,0.015056179487153957,0.019529666924480757,0.01404189574124071,0.015175814258995226,0.010843130435630415,0.015004164454808108,0.013287697575658008,0.012263045869935648,0.009808124935256148,0.011508873503826681,0.027666158467289727,0.014868925614209124,0.015248635559227649,0.019794967221257495,0.022848619066712792
baden-wurttemberg,2021.158904109589,0.017235656105985493,0.016694679639459004,0.019430829905075154,0.021012244759291584,0.024742285419274965,0.023722610352628317,0.018093947624718002,0.02114229746315074,0.02082496943715721,0.01811475486771989,0.018432066355112433,0.017849463143106564,0.016049676592490326,0.013745416536820583,0.02450297212836152,0.02368099138687019,0.02704183013301061,0.032005447485985175,0.03220837274160241,0.03358204144977235,0.04491098861874011,0.042928114577088256,0.03725574287459535,0.04059143881022278,0.03381098976249051,0.03684985375978247,0.03288479597962832,0.026880546531653973,0.029721292182069287,0.04490578412595868,0.03696953868221401,0.03650120794704954,0.03412319363161541,0.036110935556430114,0.026880546531653973,0.029367491223124625,0.03252056698886141,0.03278593357273398,0.03123017623734026,0.03415961753844482,0.03815599542268296,0.03156317723674844,0.03837455619598286,0.036090121111204534,0.042688717577295594,0.042345236850498014,0.041830020014312116,0.02927383843104301,0.035736276817103896,0.04421359122812214,0.03760439374633277,0.041585423909386174,0.03622021153055142,0.03305130151083315,0.02885760584026865,0.02611055429759684,0.027973122647082346,0.029929411517696826,0.025304155735088197,0.02094461748183015,0.032848372965748836,0.03032484055019417,0.025018017315627496,0.017194042331825046,0.017896279231453784,0.01796390254459583,0.019238358353778868,0.012424284139840888,0.018723370408923815,0.01896785899936338,0.01971173560989486,0.016008063767416442,0.008175042575181122,0.014494419891242694,0.01716803373988884,0.008632716535297642,0.013828638598991673,0.02297867636345579,0.013859846906638294,0.02544982680800896,0.022510471617515317
baden-wurttemberg,2021.1780821917807,0.017235656105985493,0.029679668414897036,0.02961202986430606,0.03471638614710906,0.0375783749438473,0.04745084324819709,0.027619333582200315,0.024986802310579447,0.02578279079277061,0.03220837274160241,0.026625615407831257,0.030741084885621703,0.02407117049859004,0.03437816151521754,0.02352492056192523,0.04243370894198143,0.032843169680131096,0.04707610279649588,0.04141368690618967,0.04065388757646613,0.04406266317321818,0.04371917337086659,0.04714896878393621,0.039852467437546855,0.04438013303847859,0.046066398909544434,0.038603525610453805,0.04598832983793396,0.04216829311910552,0.042183905777065524,0.03898861280848737,0.03522112545811492,0.037406651173937926,0.03482045570720606,0.03427409284030171,0.045764532482237726,0.039597472710824616,0.037068409043306466,0.03776571061233823,0.04056541851309214,0.03815599542268296,0.04161144471692278,0.036069306674310506,0.036875872197746386,0.043479772729193046,0.03999297527028432,0.05309309536194535,0.05143262733865298,0.048450164322461804,0.04715937821904849,0.03486728707719771,0.041585423909386174,0.0386763797264933,0.03895738941592654,0.030590195929035793,0.03235406315707275,0.043391298857928785,0.03501298494245231,0.031058473430288107,0.03471118267457441,0.02602731257684399,0.024518579483330884,0.026370685533807756,0.027947108663261708,0.02460702124995485,0.022650932598651512,0.015893628670174555,0.013313704226862691,0.017787041757538067,0.017069201209161364,0.013797430310069239,0.016008063767416442,0.01737610283963735,0.020070672885458985,0.023301219863057523,0.012944410998783754,0.01728767337051709,0.016221329847915026,0.01802112233978274,0.026864938467750194,0.01777143642285684
baden-wurttemberg,2021.1972602739727,0.012699950727104952,0.03339472085277219,0.036090121111204534,0.05848607826233721,0.052244636424522865,0.05840799054249777,0.0628747966077115,0.03844740999122737,0.033717328967265606,0.031204160624072098,0.030725475662914902,0.03669374340536833,0.03009590758592735,0.029461144183870868,0.027447642697634136,0.03354561794750358,0.05023545758403316,0.05460786322252667,0.05522211156165607,0.06895610041029239,0.051692885280301186,0.04849180311732818,0.05855896023998779,0.050927730646528065,0.05072473232731691,0.05599253499022966,0.0564870695573735,0.061562827755291004,0.05669529604532494,0.05035517331922076,0.051765757737381596,0.053155559143714726,0.06235937632516789,0.0367509838142395,0.05915763749364035,0.053285692263390416,0.05374376343539674,0.05275475118132537,0.055935273396797915,0.046264174415528596,0.05183863029659091,0.05022504753312871,0.050657066397018655,0.044723627206883984,0.04506191913590638,0.05411334652675359,0.04263147063193929,0.055393894175165576,0.052421614446714865,0.0486323342961583,0.05128688346029775,0.042902093110681674,0.03744828112669014,0.04072674456520484,0.04559798623797571,0.05280159870580081,0.03824966421303955,0.048002549383415014,0.04141368690618967,0.03830170250281466,0.03408676975029946,0.03871801069577255,0.03584034841836859,0.0394153343858712,0.02311393629713059,0.02499200481011761,0.020075874893171124,0.018640140512742695,0.02059607829270231,0.014223945213187246,0.0216833202022213,0.015004164454808108,0.022484460366350763,0.0089187648059436,0.018395653463129862,0.01726166473174986,0.010375034944150853,0.016221329847915026,0.023566539402775682,0.012725957084356844,0.019805371182045665
baden-wurttemberg,2021.2164383561644,0.03175569441232444,0.03524714308114974,0.038863719350715045,0.055742666681638,0.07701179894636004,0.06571230277290552,0.09052755465850891,0.07403307592482662,0.06249473873298298,0.05537307200997013,0.058387167170344256,0.048601105112485256,0.043141491092814434,0.04813266960799165,0.06275505204608889,0.050329148135948534,0.058933783452878294,0.06120360396101662,0.07364252174797298,0.08311558963533457,0.05762711979351158,0.06837813770179602,0.0775898576236303,0.06865410107656966,0.08104272030555179,0.0786939154769413,0.07366335123002246,0.056606799686064475,0.08299059014865012,0.0605632546562714,0.07396537965735038,0.06725867865480353,0.06958613914936937,0.06643081513992388,0.06521247393824776,0.07379353568186398,0.0714346439660138,0.07273124007584172,0.06247391372423515,0.0726114728148786,0.06264572029586297,0.06458248818851582,0.07447050008536486,0.050219842508455105,0.06483760546511605,0.06588412004443844,0.07724614628427116,0.05618514263089955,0.0786522524908435,0.07739717068387109,0.06086520700446448,0.06007388733272711,0.06509272399335365,0.061989734621810955,0.04617569580670892,0.05962096636037722,0.05481608218558871,0.06213030228389114,0.05407690864046316,0.049079954656442715,0.04835127231828574,0.05421224948968314,0.05546156626963049,0.038697195206966725,0.05146385822287528,0.0320262602962705,0.039321663495744605,0.023077520126531876,0.03183894530359669,0.023712205608064495,0.024643438491696115,0.0290136926713774,0.03782295220121339,0.03791141659887134,0.0355645591303851,0.028774359721922448,0.031126113862355444,0.03108969208031053,0.024950384828363172,0.041012969437776256,0.022682146201540552
baden-wurttemberg,2021.2356164383561,0.024492567227658763,0.057523004579618627,0.046274583673522954,0.09141310250761807,0.07976674886581579,0.09037649211937324,0.10960663440294578,0.09809687065089488,0.08731366356386083,0.1097994407326424,0.08606878991552354,0.07738675519395419,0.082297890106338,0.07270520369129829,0.0804177507903347,0.06119319171413154,0.0744028032484254,0.07251253485083464,0.08469894247523975,0.096388078113646955,0.09410109304495327,0.10180639405025133,0.07682432183644405,0.09007957737312274,0.09867516376947037,0.08081877203239668,0.07580883257063165,0.08989726214096805,0.07537660469480159,0.0775898576236303,0.0975237937247303,0.08392288522367289,0.09258517432040937,0.07676182961667354,0.07463193135988219,0.08610004160894476,0.08630317807403191,0.09485646423251046,0.07410597969605667,0.08971494754802543,0.08786579279736452,0.06960696700662906,0.07600672123082042,0.0973466621343937,0.08699593147381479,0.08001152463333412,0.07885535986338316,0.09578897207402252,0.10569334151574764,0.07518392595610716,0.08207914464162476,0.08055836827637072,0.07861579740538267,0.07912096300911745,0.0791053392571109,0.06757108340640386,0.07081499700155552,0.0638275566407177,0.07249691308424283,0.07124197983312372,0.06633709557249706,0.05485772607825278,0.05749177005609889,0.053759379569208725,0.0551960839424501,0.04843454978298581,0.0376460238573933,0.041725936424784116,0.037458688620085674,0.030350855723541886,0.03154236461180955,0.037021575690936115,0.0357779054326154,0.025642321351701185,0.026979397711852503,0.025897247654943074,0.0432351688640971,0.03920197315946269,0.03743266989050533,0.041012969437776256,0.02657358880142324
