State,Year,Week,week_start,week_start_num,week_end,week_end_num,Sex,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80+
lower-saxony,2021,13,2021-03-29,2021.2383561643835,2021-04-04,2021.2547945205479,female,0.04067990791786589,0.05666926768873399,0.06547280085679431,0.0666130481156685,0.05321281767624837,0.0745746492373627,0.07523079369170049,0.041273175234543165,0.05616952576858913,0.055050329515630596,0.049824262157946365,0.06005826930249454,0.03705800162802277,0.047253063228823305,0.06362971432344736,0.0712784297494598,0.08260517695625974,0.07812626016229422,0.10936693023316395,0.10227531331959201,0.07829291062126818,0.08403226171905497,0.07893868619443607,0.0882668714826667,0.07923553733395602,0.0783658203650108,0.0777825452773913,0.07654831509911568,0.07864183674953334,0.08239684669028861,0.08514687340894145,0.06857079122420169,0.10033714105468522,0.0699245928634981,0.07313740936271639,0.07521517110847774,0.08475102726928596,0.07616815727452782,0.0646605851810751,0.06657139480776962,0.060693406315487454,0.0781627149045561,0.07201264064774818,0.07822000097974716,0.07412680936375297,0.060079093343845105,0.05360842380550239,0.06509793050695976,0.07268958186683085,0.0580852292111886,0.058246609626425694,0.06372863538799219,0.05765835439833115,0.05503471299413413,0.049496349148587214,0.041491749110056195,0.05216135285778959,0.04383887410502002,0.04092970385780306,0.03822364508768359,0.04370876462439663,0.044838125767242304,0.041944512203426126,0.02514287752322325,0.03215634054928352,0.02377463410667591,0.027811836157200263,0.030350855723541886,0.025007612311860886,0.026136567362656626,0.022224348570298577,0.034877694054035284,0.017240857830099987,0.026381090810323773,0.01788587565262237,0.014858522641044869,0.03811436490334804,0.012829982643439736,0.024013944045663413,0.026563183486388017,0.022656134864495664
lower-saxony,2021,13,2021-03-29,2021.2383561643835,2021-04-04,2021.2547945205479,male,0.03174008488505191,0.053483495229013585,0.04918405296688435,0.04842414009260474,0.061479529263151485,0.0673367796667467,0.08813665079114882,0.07332487318055282,0.05476402736665739,0.06194808501713636,0.07010683808355649,0.05650789216864769,0.05563334967418456,0.06402539971071364,0.05660159402256561,0.06539990918822983,0.07100765955244961,0.0792459531941867,0.08198018866226231,0.08573023110728034,0.10211900642663378,0.07914179468576556,0.07778775306172998,0.07755861104435366,0.07958967775223431,0.07348630089855933,0.08676154019273125,0.08179269363884314,0.07276769103611067,0.0760900429972465,0.06810217579154891,0.07476732571848216,0.07941260724161575,0.07783983093377356,0.07379353568186398,0.07263230188392218,0.09062652690485784,0.06708165012867968,0.06483760546511605,0.0685395500639722,0.07543909524986672,0.07873557849642578,0.06838855138746201,0.07650144617602236,0.08182394276246638,0.07138777965177369,0.07279372745194153,0.0863865163405523,0.07598589081007336,0.0659153596093483,0.046264174415528596,0.06400978049360653,0.049532783825288924,0.06373904814257557,0.05613829205805022,0.04892901247645472,0.052536129958509176,0.04277198597395902,0.05590403982695615,0.05437882332613802,0.03785417491261456,0.0443176797970885,0.03782295220121339,0.0394153343858712,0.02974730705346839,0.03534080663187163,0.02726554692435965,0.0205232495034856,0.03096481759267501,0.025018017315627496,0.02561630853388735,0.03209910519786996,0.022723764367865575,0.02063249272556671,0.03127180124564645,0.022343999834883492,0.04004501530468429,0.02419082601276645,0.03399831185903285,0.03080872490483814,0.023712205608064495
lower-saxony,2021,14,2021-04-05,2021.2575342465752,2021-04-11,2021.2739726027398,female,0.04067990791786589,0.04533255426370225,0.041777978193503415,0.037458688620085674,0.05594047899359835,0.0433756858374528,0.062447882475018396,0.055513621786841084,0.06356203159823741,0.055050329515630596,0.04529612252984231,0.057127368667969455,0.06375987365799766,0.07017973635041655,0.06941951659161984,0.06836772401821549,0.07832936548036105,0.08772515554935775,0.09720599924248063,0.10621440213463937,0.10527128624183203,0.07784503872384359,0.08017297311061496,0.1025931387842108,0.09187671886648552,0.07719406900679761,0.07658476873517125,0.07418929841689864,0.08443331083710984,0.0709451743225943,0.07617857252036499,0.07500687044730293,0.08505312010353372,0.09113701832498285,0.07528807653701429,0.07848560088023687,0.0691279284002573,0.08299579845459906,0.07470483597070458,0.05892857755642241,0.06720140465393196,0.0706587846464812,0.08440206014536185,0.06687338204600318,0.059292991567180445,0.07028908394232902,0.07460068655795982,0.07969904513354333,0.06607676432702385,0.05706490011497759,0.054545397696187735,0.05487334254659703,0.049418274927323626,0.04559798623797571,0.04111705160023255,0.04903831539061384,0.04832524813792069,0.05518046737717515,0.0424701386704653,0.04140848276343457,0.04370876462439663,0.04399500591148987,0.044567493212691336,0.03631908046691728,0.016075684625069052,0.04260544931397669,0.030902380461316957,0.029305056009662427,0.02283301221295963,0.023956717655714922,0.030007456483303132,0.02362376536333145,0.020689715457295654,0.018843013618069403,0.01788587565262237,0.014858522641044869,0.04383366971954734,0.00855470364366793,0.015534720225985062,0.023608158276936315,0.023368850205409682
lower-saxony,2021,14,2021-04-05,2021.2575342465752,2021-04-11,2021.2739726027398,male,0.04761219066326474,0.05482128767035077,0.04386489604021393,0.0523539463082838,0.06278628973123314,0.05826743294228729,0.034700775731061395,0.053316924260572426,0.051953144524530835,0.07039843176418228,0.06152117849254182,0.06202617805327434,0.06120360396101662,0.06675362827617443,0.06739405381672953,0.07085665370883233,0.08710010571565471,0.07664726074215494,0.09223615461847494,0.0881835302025262,0.0878553752103939,0.09699240076384104,0.0909442811795283,0.10128016746110473,0.08682925312096637,0.07453819701043642,0.07926157698844173,0.07222613654238111,0.09045462786068921,0.07296036082197542,0.08255830257364724,0.07476732571848216,0.07337694658321695,0.08375621672071548,0.07682952952481782,0.06536346339226674,0.06440546877294497,0.0813916648859138,0.06923727378040778,0.09794057631740721,0.08090730960650588,0.06778976784925951,0.08777724337464148,0.07536098206777216,0.07490272042961442,0.08867316213615073,0.06574354223459442,0.05642460177358529,0.0873344985228391,0.061791899296691585,0.06894047971208289,0.07302805578108415,0.07349150825264818,0.057439712558591385,0.06152117849254182,0.06023006789307174,0.04644113208481141,0.049652497942772024,0.04425522663070616,0.03895218551898528,0.03949859754097675,0.04692516643303676,0.04232962414409935,0.048070211859561424,0.030741084885621703,0.03949859754097675,0.025085649890862198,0.025080447381949242,0.023816253147388236,0.034555078740570545,0.024398923214970083,0.03209910519786996,0.02777541669646326,0.026136567362656626,0.029705683265478122,0.01546710007179904,0.03782295220121339,0.02419082601276645,0.015295449306082875,0.027182303354678642,0.019503657164320395
lower-saxony,2021,15,2021-04-12,2021.2767123287672,2021-04-18,2021.2931506849316,female,0.04629019756442433,0.05950643524515318,0.05292652564406065,0.07633480145825516,0.058673489268388744,0.0772878081437956,0.0823343477732566,0.09825837528902041,0.09463245645996358,0.11015900039231646,0.1148230792366133,0.09964941987351743,0.11570904093302521,0.09311652224510958,0.10416145353584362,0.12225520219320804,0.12395963257466162,0.11517225057355784,0.11071658333240991,0.11934164171238605,0.10013394975905021,0.11743410378016395,0.1011655445539396,0.09184546370111775,0.08383434251496245,0.09358536315817635,0.08496978397396944,0.07890223090816775,0.09485125473847078,0.07781899977869741,0.09411672130318598,0.08573023110728034,0.0785064323023546,0.08477186120151196,0.09359057252539728,0.08612087608166392,0.07024222066049794,0.08299579845459906,0.08920967901667944,0.07967821323365443,0.0910692997870691,0.082448929178535,0.08327704775035202,0.08502707754869913,0.06727950557985284,0.088438763294798,0.08626671762443132,0.07969904513354333,0.07158565148810259,0.05400403294447563,0.06102138994153751,0.06903941087997181,0.051063063299592794,0.04244932167963679,0.05635172278733789,0.052057248586954666,0.04141889104947138,0.044593515512499016,0.03706320533540714,0.047783948139108676,0.05747094705084208,0.0456864638638262,0.02883159141397068,0.03631908046691728,0.026479941041068513,0.029721292182069287,0.030902380461316957,0.027213519677689067,0.017396909795403263,0.03267146154693779,0.026672439398101128,0.024752690369950796,0.027588117015573278,0.02009668292923525,0.026141769977233623,0.029721292182069287,0.02286422592514429,0.029939817506343593,0.025429016629750174,0.028040759065911126,0.019233156429844266
lower-saxony,2021,15,2021-04-12,2021.2767123287672,2021-04-18,2021.2931506849316,male,0.060849588736559865,0.05080801359317855,0.06381193748303651,0.0719970190313389,0.07980320475816531,0.06863327360096325,0.096153644493503,0.10935650833780369,0.10114470405250853,0.10422397869245141,0.1216766467825173,0.10893963423618477,0.09878978118724771,0.11039349716199665,0.09437198351924288,0.10495344440792327,0.09380936642004664,0.10525565463080908,0.13071535573184173,0.12251581484142371,0.10924707856263298,0.10703768855455963,0.10629777231819747,0.11638133958757943,0.08889714423841621,0.07033594726639412,0.08462081538199144,0.09136101104020894,0.09253829094065841,0.08861065567514455,0.0980499823015241,0.10529212839717604,0.07941260724161575,0.06600907841667729,0.08795434237087629,0.07990215659481104,0.07096079562301605,0.10670941455880338,0.08573543968763245,0.1088302053382873,0.09075675383179027,0.08420413953376298,0.10147294292023055,0.09021501195936776,0.07836061252278431,0.07599630601940384,0.095122149120721,0.08753763981035662,0.10322879554119384,0.06282273372094908,0.07839185958398408,0.06851872263424665,0.06274984576705879,0.07240318258326939,0.05536786646997115,0.06474909524776822,0.04491619311203666,0.06493652882749508,0.055128412193479186,0.040575826630383116,0.042792803093959116,0.04866356349858639,0.03962349252360892,0.0394153343858712,0.03569985180587178,0.04366192529106801,0.04254299820398647,0.0319273995216093,0.03810916109077172,0.027400818009318758,0.02683892503831361,0.04321435156700434,0.023987932042426656,0.03026240418725459,0.029705683265478122,0.010312622530319941,0.048949832061438915,0.025918058020581027,0.023795443622868267,0.03987848737792603,0.023051508591713125
lower-saxony,2021,16,2021-04-19,2021.295890410959,2021-04-25,2021.3123287671233,female,0.0547119725998415,0.06375987365799766,0.05432156350967198,0.06522809351660581,0.07642333139807402,0.0813604160220645,0.11217570717072657,0.09825837528902041,0.10203564294250843,0.11015900039231646,0.11028406520454775,0.09231429315419121,0.10828306430300896,0.08164686464357336,0.062182364477388986,0.0712784297494598,0.11682433182374055,0.10967958806524102,0.09179858098829319,0.08390205163158843,0.0962786756260525,0.09639849741018444,0.08635005583251225,0.07752215672559785,0.07578800222915565,0.08773036432954112,0.09215280697645946,0.08833458637113129,0.09253308167885413,0.10072789577789976,0.07505373802331586,0.08358434038654278,0.08178227726847519,0.08053232797249253,0.08928260406855472,0.07630355563312714,0.08809498023873534,0.07957926182315367,0.08586044577266788,0.0676648051978688,0.07913137884639833,0.06208865256662244,0.0697631762019823,0.08729282861323055,0.08781891367243505,0.08163124013262425,0.07226779438012423,0.07520475605560152,0.08150624421401778,0.07337694658321695,0.06749818879648754,0.05398841673719735,0.06507710445565737,0.05897022474267987,0.05330651359276082,0.04752891451555286,0.0375783749438473,0.04761739542692194,0.04788283906436989,0.03981603954288836,0.03884810768958721,0.04653481580058254,0.044567493212691336,0.0484293449375319,0.0397275719049561,0.022786191679816357,0.03296284538099629,0.023025497069911683,0.025007612311860886,0.020689715457295654,0.02111628689636012,0.018000315134246866,0.02298908096124785,0.03266625827902234,0.02063769478948283,0.011888558914063657,0.00952727272483302,0.02138159528810311,0.03248934747978929,0.020658503050363,0.017240857830099987
lower-saxony,2021,16,2021-04-19,2021.295890410959,2021-04-25,2021.3123287671233,male,0.05952205310965082,0.07623064878084232,0.06381193748303651,0.06675883495608746,0.07718365355756147,0.10622482340027432,0.10283802202455772,0.10134789929773722,0.09833131303195004,0.09999848933638367,0.10448450098755087,0.090996372229476,0.08765223268162159,0.10084251772036452,0.07548596321544547,0.08313121459229464,0.11124811656125635,0.0987533119814612,0.10506286514785328,0.1041197701398721,0.11519309669769272,0.10257229771062815,0.10849670916502646,0.10775156138129358,0.09613801562306874,0.08294371541861328,0.09212676086572946,0.09667460952913698,0.10190538776610417,0.08861065567514455,0.0970184493118202,0.10529212839717604,0.08947533505511736,0.09855012687457142,0.08087606103372345,0.07366855860184142,0.08735012474754827,0.09239764105504368,0.08793871596459608,0.09249140760318342,0.07325197050442164,0.09405420829842547,0.07637125494463122,0.10165008856681565,0.08989726214096805,0.08060524085621544,0.08689696613737548,0.07601192883730809,0.08279267490925667,0.08859502907163584,0.07839185958398408,0.07754298776175922,0.05614349767516863,0.08106355275208788,0.05382704953657054,0.06248953248001559,0.06853434320575585,0.05881925385118346,0.0535719862730239,0.05762711979351158,0.05102142244574989,0.04779435770133283,0.04773190035924526,0.03845261383765349,0.04065909164370792,0.048861348882827185,0.02617818829382411,0.03877004945423558,0.023816253147388236,0.025018017315627496,0.021959035878733293,0.017282471641719487,0.030304028420884612,0.016507419866139544,0.017194042331825046,0.01890543627124627,0.046722183738465074,0.027645347402045738,0.01189896129308804,0.018119956679774157,0.017729822219928186
lower-saxony,2021,17,2021-04-26,2021.3150684931506,2021-05-02,2021.331506849315,female,0.0519062977644388,0.049584833407722656,0.05153152520303465,0.06800324640675302,0.047752719464939156,0.073220726531653485,0.08517291602377208,0.072606265548917,0.06651932821980877,0.06993500685886678,0.07551200099235775,0.06005826930249454,0.07117428719913967,0.07734509325515433,0.06362971432344736,0.09748732540680877,0.086881340048841793,0.08910029163061746,0.09990470925048779,0.0760327592684856,0.08214685147285326,0.07537139715193886,0.08388121804785661,0.08945970819175456,0.07923553733395602,0.07719406900679761,0.06820110536455713,0.0635880634051986,0.08443331083710984,0.08698030535554184,0.05600294619581052,0.05999579722846092,0.0806885699913786,0.07522558616344,0.06560296480479016,0.0817562363516868,0.0691279284002573,0.061380612477047986,0.06354641252031133,0.06438984944168206,0.0639473036721108,0.07280414202192524,0.06750860230593364,0.06574354223459442,0.059292991567180445,0.06801886682341618,0.06876865234151837,0.04825238050217909,0.06717537103802755,0.06420241783244271,0.05731998051210332,0.04601955745251443,0.04447381304119785,0.052676672067664077,0.044926602100198235,0.04526489534970382,0.04141889104947138,0.03854628316231762,0.03629306230754509,0.04140848276343457,0.03722972424656075,0.027067843663946586,0.029705683265478122,0.032593412582920846,0.029315461873366925,0.017833857789692514,0.01854130518405447,0.01465046361469861,0.021745746265098582,0.01851009406665356,0.012221436074988719,0.018000315134246866,0.02298908096124785,0.021355584601614706,0.01925916605470958,0.013370918905287204,0.02286422592514429,0.0256631316153238,0.01412511827790605,0.017709015130952372,0.01396387473408516
lower-saxony,2021,17,2021-04-26,2021.3150684931506,2021-05-02,2021.331506849315,male,0.03570505537734031,0.06151076618206685,0.061151542747440196,0.0602092437912557,0.06802407363001714,0.06992979986091885,0.07210116322939279,0.07599109841447495,0.07724614628427116,0.07603796687758667,0.10161882752650747,0.07029949801069428,0.07929803252662954,0.07902201265900799,0.06739405381672953,0.06949241389494241,0.06698792938825285,0.08835021289637411,0.09479915982674962,0.08450622919088617,0.09617448299471265,0.08918363438007536,0.08107396897848565,0.08402705330929888,0.08165728098681621,0.06928413615657782,0.07068482000640314,0.06478554061313492,0.07380915783799025,0.07817833837334731,0.06500421334176289,0.08165728098681621,0.06432737216353493,0.061078657135998894,0.07581404015730156,0.0663995752653471,0.07751694896785849,0.07038281063269912,0.07693368340175286,0.05438923420863379,0.0688727900740807,0.06669635483157398,0.07637125494463122,0.06964862274617534,0.06798241919183069,0.06562899763349243,0.06692024229187675,0.0633381585963013,0.07030991208114515,0.07313220204409317,0.06421803710740655,0.06491049634546199,0.05779370456934408,0.0598031754726617,0.041517769870723725,0.052697493153177975,0.05025107266429448,0.04277198597395902,0.04503069209641199,0.04869479271976955,0.04773190035924526,0.04171032390431999,0.03602247422176405,0.032681868084324876,0.03569985180587178,0.025985691766443362,0.031630818325326764,0.01823959850057322,0.022624921277220225,0.02859746216291918,0.020736534102819698,0.019748149423473204,0.013885853843992468,0.012377472977715043,0.02188620518059192,0.012028991206470531,0.02224515746610213,0.02073133202901571,0.008497494264191401,0.014494419891242694,0.015513914015330582
lower-saxony,2021,18,2021-05-03,2021.3342465753424,2021-05-09,2021.3506849315067,female,0.04067990791786589,0.04391173555637019,0.037599189984796486,0.05550841623277213,0.0463838810082647,0.05558129403711816,0.0667067681804462,0.08115729886478183,0.05616952576858913,0.0744028032484254,0.08911591838596418,0.057127368667969455,0.0830478815427511,0.08594378332963605,0.08244372092736582,0.05381663876662873,0.056955580327820526,0.07675141425401331,0.06883634184396203,0.07734509325515433,0.07829291062126818,0.07042967404123249,0.07400183148273128,0.07752215672559785,0.06429613355261093,0.06666511479746938,0.05024586763702163,0.06005306329345557,0.062442676226742266,0.05835072628914353,0.04703966984106788,0.07178873126095485,0.08178227726847519,0.049787827277014945,0.0494651194460162,0.059943737224098396,0.05350952199102949,0.059105578328397544,0.06689420881673488,0.0676648051978688,0.058527725094200844,0.04923610220025569,0.046123649636549864,0.06347352355204033,0.05244764067724916,0.051005807134158546,0.05827263877255994,0.04039368487856222,0.04293852316729806,0.055024301982406716,0.04159583223083947,0.04513478230098052,0.04282402878958494,0.04087766293802634,0.03654804083075729,0.035455284534081644,0.03220837274160241,0.032494550730002576,0.02470586810830804,0.024685058227776162,0.025897247654943074,0.02452898438924432,0.03057978981023764,0.02886801161443303,0.03215634054928352,0.011888558914063657,0.01751134820092972,0.011508873503826681,0.017396909795403263,0.007623758835177322,0.010000561584818924,0.010125385738290495,0.008045022298518056,0.013818235833936423,0.015134202133226351,0.010401040138686323,0.007618558073008363,0.009979757588370606,0.021189116516162825,0.017709015130952372,0.014249952332634055
lower-saxony,2021,18,2021-05-03,2021.3342465753424,2021-05-09,2021.3506849315067,male,0.060849588736559865,0.053483495229013585,0.042532589692946696,0.05759067944493746,0.05493580846688451,0.05826743294228729,0.06809176216323323,0.0706535775760576,0.05476402736665739,0.05913160790450126,0.05865787165875544,0.06202617805327434,0.06954969041924147,0.06948199998821106,0.05794987828136857,0.07358524071536143,0.0562632270127862,0.06104742047666037,0.06788349003486983,0.0722521726870626,0.0664724683352208,0.0869490531330772,0.0701120450992263,0.07648061555709501,0.05993853122653163,0.06298412883957963,0.06211468363600894,0.06584767390909986,0.06236458256510981,0.05731998051210332,0.06500421334176289,0.06295289103558835,0.05527416683915676,0.05319199638439472,0.048507417673996196,0.07263230188392218,0.06768042551287282,0.056081030304107146,0.05714298581794026,0.06200535323216946,0.05246846167105782,0.056851466458478606,0.06724826519540697,0.06507710445565737,0.062218808043848675,0.049501554100836294,0.05399882754153039,0.055268961309058826,0.05556047179688276,0.053551164837355274,0.041543790644406255,0.04957442348706797,0.03714646472433167,0.042485751419052725,0.03229162435760096,0.038384963874768564,0.03120936374568795,0.052707903699061254,0.041148276289595324,0.044635151219282354,0.032910812433738355,0.03910309874163213,0.025210510260848962,0.032681868084324876,0.02181337458445638,0.024945182332989004,0.015269441663739312,0.021662511531247507,0.023816253147388236,0.015487906263722354,0.0182968185991316,0.014811709287531545,0.017672602745281225,0.015129000619842995,0.012507504087659016,0.01890543627124627,0.024466554984993116,0.013823437216201025,0.023795443622868267,0.009059189078280308,0.015513914015330582
lower-saxony,2021,19,2021-05-10,2021.3534246575343,2021-05-16,2021.3698630136987,female,0.023842265064746036,0.038244460386929136,0.036209804285026785,0.045790555381085424,0.050480094380218846,0.0365948737566443,0.04966811284797735,0.046966804006784504,0.05025107266429448,0.05207286421429129,0.04378683027370379,0.0498034422228637,0.04299056614959863,0.05298378392440006,0.041928899617336514,0.03344675428424764,0.05552923845216305,0.05618514263089955,0.036428356878448344,0.0498034422228637,0.059027489678258105,0.0432351688640971,0.044390541919330256,0.04769026217286333,0.053957184336704184,0.03273390080249956,0.025116864955247398,0.04355783803472377,0.02774420003613074,0.04118470511754649,0.03807273441734194,0.031058473430288107,0.049053930111389414,0.04342772925727946,0.031178145023819544,0.04140848276343457,0.04904872520394517,0.05228107302690995,0.04792968219986968,0.02727595237994031,0.035757091120693925,0.033176181009125415,0.0359964562107981,0.03512746212297075,0.034196041470793505,0.03853067159649152,0.04311546951962554,0.03815079160594054,0.028623476472087798,0.030564180635947884,0.03142789532355181,0.03362366834074512,0.028821185647094384,0.02593886839455305,0.026646426064969374,0.024893157407845867,0.021470031719490697,0.015867620728645976,0.023935908074983355,0.02149604246322626,0.01942042601922349,0.018608929336019413,0.025335370930646296,0.01396387473408516,0.023644574819148775,0.016840326596036313,0.015446293888200674,0.005231463147008865,0.01630975750366404,0.01088994021653837,0.008887559463588091,0.010125385738290495,0.012642736786929665,0.016330564032753465,0.0027508727612272207,0.00594393970262619,0.02286422592514429,0.00855470364366793,0.007062079526054584,0.01623173309372802,0.009828928863038312
lower-saxony,2021,19,2021-05-10,2021.3534246575343,2021-05-16,2021.3698630136987,male,0.02247925811767574,0.033420737562001555,0.03322821422192664,0.035330399562349,0.039233196698889965,0.023301219863057523,0.046722183738465074,0.050646656261710624,0.03509624104874475,0.05913160790450126,0.05150029427817197,0.05374896881281492,0.048679178106830694,0.050396813639544125,0.06874261794095955,0.05858498954247292,0.06832606930474815,0.05714819153564333,0.0512244219231896,0.050199022414988075,0.056971197426198245,0.06463975930492338,0.03394627787563679,0.041996554190897345,0.03719329818918244,0.03463313064899739,0.03854628316231762,0.05416019527521727,0.040528990118982186,0.05314514850820919,0.038166403057718554,0.051146345107314924,0.047232244323174494,0.035455284534081644,0.0373910399502511,0.03526795718895261,0.0414709325109052,0.050578990433010104,0.039550637080620475,0.048944627164408505,0.05246846167105782,0.03497656043786869,0.03304089489951268,0.03538243493079043,0.05184383548329646,0.05525855025043205,0.04930376628152293,0.03338431417272397,0.03514307266711036,0.03397749825942627,0.030210373942077342,0.027036627428381574,0.029716089209353567,0.029892990573834894,0.027676564003035045,0.026339469716752353,0.029684871383974375,0.02672966877680145,0.024841132534752543,0.026776492860773275,0.01974294744854616,0.01563875140413218,0.015305852366663597,0.01826040580185584,0.009912144657398491,0.017667400977983524,0.023993134442030734,0.015961249379015705,0.02024233941481887,0.019061493232041562,0.012195429970057726,0.011108386417910789,0.006313183217977983,0.011004364302806092,0.010941951133631368,0.008591109645195443,0.013344912225473633,0.013823437216201025,0.008497494264191401,0.023561337045850617,0.009308833165427983
lower-saxony,2021,20,2021-05-17,2021.372602739726,2021-05-23,2021.3890410958904,female,0.03226040498597997,0.038244460386929136,0.0320262602962705,0.02636028025937385,0.028644287928795312,0.039306051697124464,0.031214566867818642,0.029882584594558902,0.032510160483754776,0.04016470758144566,0.0528484462724761,0.03661568840391218,0.047440433754738755,0.030064689532526168,0.04048215364976119,0.031989837883740796,0.028467390812278864,0.042475342919471665,0.04317792131714821,0.028826388530269354,0.043625494727648664,0.04076317309785119,0.03329065414601013,0.04530653159405573,0.019508859115309377,0.021043457378554446,0.027510075680981037,0.02471627305169694,0.030054283518890584,0.04690434765866543,0.03583514483335566,0.036417949591265555,0.03378497285800318,0.02859746216291918,0.029029301380254075,0.03704759421482783,0.032322843747965214,0.03067864802289615,0.03343634759379182,0.03491411848936589,0.03034044965263982,0.04174154894992997,0.02699500581011762,0.027192708793601864,0.0284986079067607,0.030595398989218675,0.0267973035782934,0.023561337045850617,0.024216838117497246,0.026485143689994477,0.022182730803672803,0.02212030421618739,0.0279991366439112,0.017292875099829262,0.023597753555273323,0.009048787267324722,0.009969355593267648,0.02040360242834328,0.016210926604183332,0.023883884159587948,0.016184918503956883,0.00845588748228475,0.009610488036446993,0.011170799786850443,0.014182333849122519,0.011888558914063657,0.011326833536955195,0.01465046361469861,0.011961375610928578,0.009797722974486243,0.007779781942198301,0.005626704410198463,0.005746317489889332,0.0037701366691073185,0.00688005512568118,0.0014872212673678522,0.005715114051269498,0.007124488038577494,0.007062079526054584,0.0059023349638452445,0.008123034425508342
lower-saxony,2021,20,2021-05-17,2021.372602739726,2021-05-23,2021.3890410958904,male,0.023800646003214656,0.02807197590427464,0.021261946237974404,0.03009590758592735,0.040539398228981796,0.028477796508357196,0.0306994603021415,0.034648741044737995,0.040716336417706674,0.0394101304431067,0.0400502193109858,0.03858271016747606,0.043110265206553824,0.03132383255288551,0.03503379895652858,0.027239533294520432,0.04420318238268499,0.04025837999021459,0.05250489843028631,0.041621853043584414,0.05934505092005016,0.04122633809502915,0.02956520322697495,0.03876484557604809,0.029960629489884313,0.03673016911281529,0.043901326771355345,0.02654237286256396,0.030132328671913244,0.04167909887746007,0.033009675078052914,0.02556428293729232,0.03516909025109235,0.031516348842353034,0.04143450348242993,0.026963789618278017,0.030553774522355855,0.023082722435053545,0.023067115511044147,0.020658503050363,0.026225011881204716,0.03169845950189206,0.02962243578944013,0.026251025003527908,0.019581686483836572,0.027624536345130603,0.01877538916167991,0.029929411517696826,0.018135562119047578,0.02368099138687019,0.021709331052645418,0.03334789080895334,0.019805371182045665,0.016517823169188563,0.022291977512103288,0.018062736775831804,0.016746696362837068,0.018328029588521866,0.014749291548414057,0.014603650448491379,0.01974294744854616,0.016507419866139544,0.01890543627124627,0.0211474995780736,0.015862419141904678,0.007275308919724271,0.01090554348620109,0.012538711602429472,0.017859866714652974,0.01429676518041859,0.010978358806546596,0.012341064325200612,0.013885853843992468,0.006874854437892958,0.0046906115497633806,0.005153455357931754,0.008897961242292548,0.005184658459520951,0.008497494264191401,0.003624526316206946,0.006869653750619098
lower-saxony,2021,21,2021-05-24,2021.3917808219178,2021-05-30,2021.4082191780822,female,0.007010072489501038,0.01416152817957697,0.009745713201848466,0.011097984197036333,0.02318676871484182,0.014905336036696496,0.01418753526780673,0.017074402916619102,0.008866755912421307,0.017849463143106564,0.019623302168789433,0.02782224172209667,0.023712205608064495,0.021475233867200415,0.01879099479765868,0.02471627305169694,0.022775787122620007,0.021917418324447695,0.016190120122963836,0.026204201392723697,0.03207308914986711,0.018525699623015233,0.019722139554030384,0.015493107813001068,0.02410238495400524,0.015196620334369833,0.013152463199081293,0.01412511827790605,0.023119138609295497,0.020585674173711304,0.015675162365650305,0.020346380011462703,0.02070532166778468,0.012705151997512511,0.01289759936843573,0.011982180400191667,0.017828656006258024,0.019316387275197962,0.016715486322566215,0.011997783997604384,0.016252539591597902,0.01497815695814356,0.013495751149453748,0.01925916605470958,0.017095209751665015,0.018130360305438,0.009319235028401941,0.011217609862723512,0.01540988308693832,0.005091049210924473,0.01201338759969349,0.006193568834347745,0.006583616751733007,0.007857793671261137,0.009132001813229757,0.011311230140872703,0.009969355593267648,0.0045345977113313085,0.006947664114295283,0.005574698809193734,0.009709306391956513,0.0050754476858778375,0.009610488036446993,0.0065160082364414396,0.00567350949556945,0.002969284773888745,0.004118563097248782,0.005231463147008865,0.005434283946279259,0.0021788456471371156,0.0044461900773324365,0.002251648748545568,0.0011492126988483903,0.0037701366691073185,0.004128963922034487,0.002969284773888745,0.0019032348294126095,0.0028496780818937227,0.0028236766635127155,0.004425388302940482,0.005273067349034468
