State,week_end_num,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80+
baden-wurttemberg,2021.331506849315,0.04224635645579311,0.07999069260826137,0.07960009368340132,0.09510131104121392,0.11738719799118855,0.1026504517796515,0.12153070589378512,0.09020980293029997,0.10008184955472574,0.11592271630731193,0.10797041486760338,0.11062799498916308,0.10274423681752815,0.10012873973626585,0.11384853880471103,0.10835601610842295,0.1346148917514389,0.15944219085940733,0.12740515022781335,0.15303216043955173,0.12365731362998128,0.1381288952794154,0.11879439006577618,0.12304746869387188,0.12253145164184924,0.11221218579127745,0.1260446386745883,0.09968067972988552,0.13695579648023093,0.10637072133845239,0.11457292807856491,0.11577679156639499,0.11463546575526194,0.11698068292577411,0.10863219172745686,0.11644909109689121,0.11897159473035346,0.13713827677749987,0.1264095233374538,0.1316745727669526,0.11794485844323217,0.11466673462181455,0.1232090508437373,0.13057981562103774,0.12279727796855422,0.1099088716702218,0.12143167480970198,0.12151506939428862,0.11772596297333525,0.11460940838083421,0.10552139265730397,0.11543803928225772,0.10852797434040617,0.09622136965298304,0.1026712928845633,0.0972268381654215,0.08658965392474402,0.0877407818914673,0.07805855856588875,0.0830478815427511,0.08857940247281733,0.07584007809849119,0.07103369508704686,0.05461827415087846,0.054441288652378,0.054118551941168436,0.05165644909005129,0.044983851572334116,0.04758096209224422,0.04118470511754649,0.05074555263127793,0.04520244104568468,0.039519413350584745,0.03171406901667513,0.02773899726122771,0.03579351617202114,0.04892901247645472,0.039227992774347235,0.03108969208031053,0.042912501695682885,0.02630305128720792
baden-wurttemberg,2021.3506849315067,0.03943094621730098,0.0671441307161432,0.07085665370883233,0.06722743828287,0.07021097849607193,0.07745445591570203,0.09087135379727339,0.09328843008908339,0.07689202182594261,0.08079793968392537,0.09175690750126496,0.08426664069814944,0.10062369423126523,0.10322879554119384,0.0994774909993683,0.10314021995337766,0.12032149714364589,0.09681527098361672,0.12441832674373711,0.08602712102017077,0.10056638346962299,0.09751337420271355,0.0803031738606423,0.10568813093592277,0.10749623347808812,0.07899597312448685,0.10368730687833211,0.10910638347579137,0.09507005393761044,0.089006531197137,0.0860896243757213,0.09204341339905427,0.09670586759725101,0.09088698108485917,0.10644367046105091,0.09022543001907456,0.1016344580443095,0.09188713725911617,0.10607371525298341,0.10443239642411145,0.10023815032429546,0.08615733642901177,0.10162403769858418,0.1012697471863759,0.11481265624766859,0.10592260754480028,0.08843355444366044,0.09326759274439363,0.08372496643588125,0.10358309940124799,0.09585669675855205,0.08025109352150966,0.07357482598893797,0.07708470689386922,0.0619324664239788,0.06885196251088296,0.08424580696834029,0.05943875788654936,0.06455124942433245,0.056362134064833966,0.053499111284658764,0.07520475605560152,0.055091973595890756,0.04410950286751557,0.04500466957782189,0.03187016442218581,0.039129118307042195,0.03614736085562561,0.038395371555637346,0.032775527014520696,0.027993933843506617,0.03650641159870935,0.03143309846754883,0.036672928726856444,0.03093880211216547,0.02098103215876963,0.04028960416397081,0.031381067050978005,0.023311624525387008,0.02898767816698684,0.025080447381949242
baden-wurttemberg,2021.3698630136987,0.032853576251881456,0.04244932167963679,0.04949114419685335,0.048970651654758786,0.05384787108270708,0.05517526185646289,0.07505894553436668,0.06559255167695961,0.06740446730531582,0.058460049009363406,0.06907585925243327,0.06318717502292207,0.07412680936375297,0.06914354915477613,0.0574084780851021,0.07290828783648323,0.08052191185459139,0.0836937161698274,0.06366615890427901,0.08124062888460841,0.06917479067788539,0.06815424396440914,0.07175748816735496,0.06272902065613944,0.06952886258492308,0.06555610574597692,0.06537908301597856,0.06826358729711711,0.05701804874948457,0.06183354877627452,0.06783662892094965,0.06762315104747209,0.06373384176502035,0.06832606930474815,0.0648636379106524,0.0676543916571415,0.06095891671041996,0.0835947571178912,0.06617569004677477,0.0720490911042908,0.06409828945256013,0.07154399419682869,0.05617993700960636,0.062479119975638785,0.07252815662211376,0.058111258276542295,0.07877724154929118,0.06503545237806356,0.06791993759711434,0.06315073077778809,0.051011012237505156,0.06299454144508015,0.05922531448637019,0.04838770619268439,0.04658686238227465,0.048012958989393936,0.03742746614614804,0.04904872520394517,0.05221861029559286,0.0600010032317609,0.04304260918398527,0.041065010492966195,0.03915513788547763,0.032905609141872724,0.0355645591303851,0.03187016442218581,0.03286398282571445,0.03534080663187163,0.030881568100855482,0.027733794486851013,0.02186539642843016,0.019987440832793094,0.019758553374894256,0.018827407966479345,0.026672439398101128,0.01974294744854616,0.02302029476710931,0.013448939022773868,0.015539921779952344,0.015071784007000691,0.018421662669086174
baden-wurttemberg,2021.3890410958904,0.0225260783744583,0.0414605242144518,0.0320210570929211,0.028800374119588697,0.046154877332394206,0.03387343038635642,0.04739359105996614,0.05226025210813225,0.06213550850089821,0.044635151219282354,0.053957184336704184,0.05581033922999831,0.06458769465103469,0.04952237391505408,0.052275867796436844,0.07394975745429094,0.0733821539263549,0.039311255629478986,0.0696382088081604,0.06689420881673488,0.061791899296691585,0.07765235083851142,0.058933783452878294,0.07511622819037972,0.05450895950714556,0.04580096454427208,0.05500868546872677,0.04942347987176363,0.05549800512620334,0.050516529746210785,0.06200014702819346,0.06343707910621249,0.04582178287689639,0.05775205832535933,0.0517345266718398,0.054555808612033296,0.055685405363356553,0.048939422267904854,0.05940231626840119,0.05071952725263208,0.05746574130082786,0.053285692263390416,0.0484761885653489,0.058522519238396686,0.04860630997513122,0.05492539747495894,0.05545636072077263,0.044650764617917955,0.05922531448637019,0.04846057401805258,0.04618090042659279,0.04906433992784663,0.04862192456618339,0.03822884891171094,0.028300899958220646,0.034700775731061395,0.03391505751059177,0.03288479597962832,0.03343634759379182,0.03514307266711036,0.03012192264474778,0.032848372965748836,0.025881639886172834,0.025902450245570342,0.021043457378554446,0.017787041757538067,0.014863724127366848,0.01686633502407105,0.02587123470959719,0.01512379910698572,0.016616654651957382,0.016512621517401002,0.017063999502223974,0.016845528280604895,0.009600086115211843,0.012341064325200612,0.02302029476710931,0.01120720761999968,0.015539921779952344,0.0127519634546151,0.012315058160441395
baden-wurttemberg,2021.4082191780822,0.009386847188447992,0.011841748234208584,0.012611529209729022,0.03072027258971668,0.019227954506435822,0.021287956877624414,0.028628679335480925,0.021511648915717375,0.024211635695512428,0.026563183486388017,0.024815120117727414,0.03264024194727222,0.023285612873469672,0.03404514248860458,0.03074628796089661,0.03956624895266614,0.03158398987001743,0.03830170250281466,0.03381098976249051,0.030569383693521933,0.028581853583660253,0.0396755321882428,0.030741084885621703,0.03465394451102432,0.032385282584923604,0.028425768048788314,0.03188057079921395,0.03686546482099745,0.023561337045850617,0.0369435201973836,0.030626617361225725,0.019508859115309377,0.03866076812160925,0.02886801161443303,0.03278593357273398,0.028363333966020723,0.02482552508297713,0.028602665023709443,0.031573583552341675,0.030865958835972974,0.03461752025793724,0.021163105925953163,0.022307584203469774,0.027671361234899224,0.024695463167001108,0.030241592082934123,0.032942032195842894,0.026630818071332094,0.03552813423943771,0.021287956877624414,0.0282540745015569,0.03049133788453498,0.023056710897638263,0.02269255073999475,0.025944070989350237,0.02139720170624013,0.022801798519511415,0.02076774655658965,0.01818237846497322,0.014541232959114825,0.016595848008395496,0.017688208050302228,0.012606327948680246,0.012601126688157493,0.013787027551257304,0.006666827352765989,0.014083506992924363,0.009636492848641124,0.006677228687257503,0.005881532606937609,0.009620889959762914,0.012164222661305117,0.008981175546833909,0.00594393970262619,0.003198098342534541,0.007405327271815587,0.007192097344997588,0.004482593202544671,0.008882358575019015,0.006958065504961515,0.006989269689443552
baden-wurttemberg,2021.427397260274,0.009386847188447992,0.018754581654336435,0.019404820194351795,0.022078686532838312,0.0211474995780736,0.01838524978438876,0.01974294744854616,0.020486835147121667,0.01473888859917765,0.022312786434970013,0.02049723924633706,0.0263186591824593,0.02116830804295771,0.021662511531247507,0.024596616328426666,0.019779361283981098,0.026485143689994477,0.03830170250281466,0.02585562694864049,0.01910310850067905,0.0304236982781644,0.029320664805997165,0.023909896110776784,0.024752690369950796,0.0268545330944151,0.012632334259115106,0.019129118060496397,0.02039319834786262,0.018999070391522415,0.024123194601358353,0.02114229746315074,0.020205925255174728,0.013599778248516077,0.02041920855296445,0.022583303190004095,0.020361986118910415,0.018806600438315058,0.018817004201356447,0.021048659483589287,0.01910310850067905,0.022094293160190178,0.021163105925953163,0.012309856929046825,0.02213591085603565,0.02389949132873866,0.016710284651006022,0.017672602745281225,0.019581686483836572,0.02368099138687019,0.013209677700095337,0.015160209707930345,0.01656983971564772,0.016200523362532936,0.017318883754212644,0.013558167383918133,0.01098876100349089,0.009355641565193784,0.013844242750473737,0.009381646249935602,0.009085193614769562,0.009834129846287232,0.012632334259115106,0.007296111834213189,0.009797722974486243,0.008705528673083116,0.010375034944150853,0.013298100234577928,0.007228502392555595,0.0033385071672246357,0.004201769753783715,0.008747135654730063,0.00521586157983388,0.0044877936510806194,0.0029744850710829926,0.007467736196293589,0.0049350341710758016,0.008632716535297642,0.0067240347182130535,0.0011076117961076025,0.008117833613398493,0.005990745073540965
baden-wurttemberg,2021.4465753424658,0.0037545355403623185,0.012829982643439736,0.011638902441767738,0.008637917398898307,0.012497101586897534,0.006770840791299499,0.007894199184880109,0.02253648288169113,0.024211635695512428,0.02975251002931346,0.024815120117727414,0.024211635695512428,0.02116830804295771,0.026818114304136324,0.021522053219978347,0.029148968303981775,0.03871801069577255,0.02922701209825631,0.030829537236145035,0.023883884159587948,0.020283955628496917,0.024144004257039185,0.015368270773853679,0.014848119669956026,0.011846949418775633,0.01894705141499828,0.015940442997697955,0.014114715453538935,0.012918404532277994,0.019597292361788067,0.017495742948984615,0.013937867757715891,0.015030171964474388,0.014078305584640034,0.010926347853038289,0.015269441663739312,0.01654903309082355,0.018062736775831804,0.01879099479765868,0.016902746845166933,0.017672602745281225,0.016783108100158758,0.018463277425680057,0.020554461829233938,0.011945772024446666,0.01273115835737145,0.019279973763960682,0.014879328589460348,0.011841748234208584,0.007337717688158038,0.0075769519943590736,0.007951407900626716,0.011217609862723512,0.011945772024446666,0.008840751485169706,0.009828928863038312,0.005845128502376657,0.008653519992832884,0.005865930844721004,0.011508873503826681,0.007993014278885702,0.0075769519943590736,0.005309471053109519,0.006297581326245275,0.004352582158105526,0.0044461900773324365,0.0039105470384143285,0.005621503847760371,0.005839927918087977,0.004201769753783715,0.006994470388680601,0.0017368290052038353,0.0026936697666516906,0.0029744850710829926,0.0010660109266482322,0.002470058664356574,0.00144041994990653,0.0011180120186726644,0.0022204474068869785,0.0023192517196952167,0.0038845450895646266
baden-wurttemberg,2021.4657534246576,0.002813276099801863,0.005923137329074769,0.009698904450954024,0.0057567186402568615,0.006729235390917331,0.008705528673083116,0.010858733691253035,0.012294253237996145,0.011576488510976585,0.018062736775831804,0.011867754162257745,0.00947526322269548,0.01058307686459831,0.010312622530319941,0.009220417414162218,0.01769861158958659,0.011202006499415215,0.010078576645625783,0.01292360582453632,0.005730715768236012,0.011982180400191667,0.006895657192178224,0.00597514327855689,0.009901742675820701,0.010265813269109149,0.00868472519474094,0.0071712944721202465,0.01019299894652979,0.008357071508682635,0.011306029009889506,0.010208602007073454,0.0048778287737478,0.004295377401531253,0.01196657680746688,0.010926347853038289,0.006542011501149185,0.006016748075591187,0.010536267359929925,0.012023790003689352,0.005143054328229515,0.009574081321230209,0.011675310602655163,0.013844242750473737,0.01106677754689829,0.008762738281435603,0.006365189557546502,0.002407655737663283,0.007046477409624154,0.00868472519474094,0.006604419389508075,0.005512292156648544,0.007290911104813628,0.005605902163555226,0.004779019599315969,0.005897134373841046,0.0046282059582205765,0.0035049181170700625,0.004612604572039852,0.0046906115497633806,0.003634927042177917,0.0036869307032371557,0.0025272614129474074,0.003983352564350079,0.00210084243730566,0.0021788456471371156,0.0029640844772087834,0.0015652235567344159,0.0016068248255685408,0.0025012601557887625,0.0016796271261233435,8.736073383242176e-4,0.0026052652624425246,0.0026936697666516906,0.004955836149344533,-0,-0,-0,0.0011180120186726644,-0,-0,0.0016640266245696565
baden-wurttemberg,2021.4849315068493,0.0037545355403623185,0.0049350341710758016,0.008731533032711871,0.0057567186402568615,9.620088986114335e-4,0.0019344359807302181,0.007894199184880109,0.009220417414162218,0.012632334259115106,0.008497494264191401,0.00755094821210531,0.007368922100462836,0.007405327271815587,0.0061883682152110014,0.005122252275066269,0.0072857103759284385,0.006110358990620823,0.00906959089131662,0.005964742084499513,0.0028652789391583914,0.004607404111015946,0.0060375504865854464,0.005122252275066269,0.00412376350938448,0.006318383849591955,0.0031564958006180316,0.003983352564350079,0.006271578183767644,0.006079155333551316,0.005278267876625255,0.00364532777022918,0.0048778287737478,0.005725515195395651,0.008445485792009783,0.00218404586528353,0.0029068812480877357,0.009027983651655722,0.0052678668219580125,0.005262666295407436,0.0029380830016271825,0.008102231180201475,0.005834727334325187,0.0038481423830252345,0.00869512693287168,0.003187697703935032,0.00477381912164906,0.002407655737663283,7.852059283220514e-4,0.0031564958006180316,0.002199646522854582,0.0034425139484697983,0.003312505504420438,0.0031148932919855626,0.0023868547787384785,0.0011804133977449437,0.0017368290052038353,0.0011700131626993324,0.0028860800894626015,0.0011752132799592396,0.0030264880716576255,6.136036202688044e-4,0.0018928344497984545,6.656042598781713e-4,0.0013988188142001,0.0014508202390348668,0.0014820211189005771,0.0023452528858511536,0.002407655737663283,8.320066560718302e-4,8.424068235148251e-4,8.736073383242176e-4,8.684072512197225e-4,8.996077816296376e-4,-0,0.002132043707192469,-0,0.00144041994990653,0.0011180120186726644,0.0022204474068869785,0.001159612929733815,8.892076027462617e-4
baden-wurttemberg,2021.504109589041,-0,9.880093861184358e-4,0.0038793447013583844,0.0028808798011093497,0.006729235390917331,0.0029016809576542517,0.0029588841810546545,0.006146763280864589,0.004212170595212086,0.0021268434942464864,0.0032345005940119563,0.006313183217977983,0.0031720967499333595,0.0051586558735601425,0.0040977614539241345,0.0041653668251699465,0.004071759411460064,0.005039044145629613,0.003978152166262342,0.003822140465380173,0.005533094365837986,0.008622314809651059,0.006828048271176257,0.0024752589116313678,0.006318383849591955,0.0071036851927475855,0.0015912243458562276,0.0039209478215878266,0.005319872116098456,0.0037701366691073185,0.004373383903372552,0.006271578183767644,0.003577723075084036,0.002813276099801863,0.0029120815390412773,0.0029068812480877357,0.005262666295407436,0.0030108871660274915,0.004508595450436863,0.003671329599461501,0.0014716208235318897,0.002917281830520651,0.006151963895840346,0.007114086614622255,0.004779019599315969,0.0023868547787384785,0.004014554963815496,0.0031304942288193816,0.0039469497886402685,0.004404586536875719,0.001378018258824673,6.604041935742898e-4,0.0024908596565645005,5.980034385291251e-4,0.002355653355952701,0.002314051488027633,5.824032614637801e-4,5.772032034858707e-4,0.0023452528858511536,0.0030264880716576255,-0,0.0031564958006180316,6.656042598781713e-4,-0,0.0014508202390348668,0.0014820211189005771,7.800058500578373e-4,0.0016068248255685408,0.0025012601557887625,-0,8.736073383242176e-4,8.684072512197225e-4,0.0026936697666516906,-0,0.002132043707192469,-0,-0,-0,-0,-0,4.4200187850892194e-4
baden-wurttemberg,2021.5232876712328,9.360084240991387e-4,9.880093861184358e-4,0.0019396361744404699,0.0028808798011093497,0.0038429419984537592,0.0019344359807302181,0.0039469497886402685,0.0020488403624213725,0.004212170595212086,0.003187697703935032,0.005392679615272976,0.0031564958006180316,0.004232972284309839,0.0061883682152110014,0.005122252275066269,0.005205460537649154,0.005091049210924473,0.005039044145629613,0.005964742084499513,0.006687630023829551,0.00829466151684114,0.0060375504865854464,0.011950973219418473,0.00742613023831921,0.00947526322269548,0.007894199184880109,0.006375590831702886,0.009412851888795442,0.00912159998770908,0.006027149280045188,0.004373383903372552,0.005574698809193734,0.0028652789391583914,0.002813276099801863,0.0014560203843819654,0.0021788456471371156,0.0022568489739783763,0.0037649362923369853,0.001502821715878309,7.332051691094672e-4,0.0014716208235318897,0.002917281830520651,0.0023088512568800955,7.904060071005078e-4,0.004779019599315969,0.007956608696085646,0.003213699304331398,0.007046477409624154,0.0039469497886402685,0.002199646522854582,0.00619876945399884,0.004638606884943447,0.0018668335098608409,0.001196013754210651,5.876033199674743e-4,0.0017368290052038353,0.002922482122514309,0.0023088512568800955,0.0023452528858511536,0.0012116141153565736,0.003073290816637081,0.0018928344497984545,0.0013260169067880205,7.020047385426273e-4,0.0029016809576542517,0.0014820211189005771,7.800058500578373e-4,8.008061662232416e-4,8.320066560718302e-4,8.424068235148251e-4,0.0017472293536158062,0.0026052652624425246,0.0044877936510806194,9.93209485183359e-4,-0,0.002470058664356574,0.00144041994990653,-0,0.0022204474068869785,-0,8.892076027462617e-4
baden-wurttemberg,2021.5424657534247,0.001877233884274619,0.0029588841810546545,0.0029120815390412773,0.004799821515173018,0.0019240355948756038,0.007738175734550922,0.0039469497886402685,0.0010244100904702265,0.0031564958006180316,0.0021268434942464864,0.009709306391956513,0.004212170595212086,0.004232972284309839,0.009282828517093458,0.009220417414162218,0.0072857103759284385,0.005091049210924473,0.010078576645625783,0.006958065504961515,0.012419082897521123,0.011061576440359837,0.01293400841061952,0.016221329847915026,0.01897306089675849,0.012637535522759372,0.00947526322269548,0.009563679407277743,0.01019299894652979,0.01064028853863916,0.01583120963236622,0.01239307669374335,0.006271578183767644,0.005725515195395651,0.007743376508689189,0.00655761346622002,0.003634927042177917,0.005262666295407436,0.008279059030587392,0.012023790003689352,0.005143054328229515,0.0029432832957010753,0.00364532777022918,0.006921660646735023,0.0031616961165344864,0.005574698809193734,0.00477381912164906,0.01044264847699852,0.0031304942288193816,0.006313183217977983,0.004404586536875719,0.005512292156648544,0.005304270522398097,0.0031148932919855626,0.0029848856670374397,0.004128963922034487,0.002314051488027633,0.0017524295286047305,0.0017316288317807886,0.0035205191709188123,0.002423256462314505,6.136036202688044e-4,0.0018928344497984545,0.0013260169067880205,0.0027976752581388934,0.0021788456471371156,0.0022204474068869785,0.0015652235567344159,8.008061662232416e-4,-0,8.424068235148251e-4,0.0026260663087299776,0.0017368290052038353,8.996077816296376e-4,-0,0.002132043707192469,-0,0.00144041994990653,0.002241248299245859,0.0022204474068869785,0.0023192517196952167,8.892076027462617e-4
baden-wurttemberg,2021.5616438356165,0.0046906115497633806,0.0019760375449502316,0.0067916435039738305,0.004799821515173018,0.0028808798011093497,0.0029016809576542517,0.007894199184880109,0.0071712944721202465,0.00947526322269548,0.006375590831702886,0.014021090127885627,0.010525865253503073,0.009522071772275523,0.007218100947794619,0.015368270773853679,0.01561274359008081,0.018338433255814884,0.011082380869623426,0.01491573901923189,0.014327973769023073,0.0156699607981549,0.01120720761999968,0.017927489980436632,0.017324085486646892,0.01737610283963735,0.01815636937870107,0.018328029588521866,0.010978358806546596,0.01823959850057322,0.01507698551465495,0.011664908268371053,0.007665364951277586,0.01002136558959044,0.008445485792009783,0.0043681834662727785,0.01236186926637474,0.006770840791299499,0.0052678668219580125,0.008268657375683799,0.005143054328229515,0.0073637213637754466,0.0043785843409866404,0.006921660646735023,0.006323584481731828,0.004779019599315969,0.007956608696085646,0.008034620690429147,0.005481088858459028,0.0071036851927475855,0.006604419389508075,0.004134164335210349,0.003312505504420438,0.006229973182845335,0.004180968077167981,0.004716613901673972,0.0046282059582205765,0.0064327978767492475,0.0017316288317807886,0.0023452528858511536,0.0030264880716576255,0.002459658171372907,0.001263615352987529,0.002652067628300581,0.0027976752581388934,0.0029016809576542517,7.384052426877714e-4,7.800058500578373e-4,0.004820623439345829,0.001669226791232261,0.0016796271261233435,8.736073383242176e-4,-0,0.0017940309472143036,9.93209485183359e-4,0.002132043707192469,0.003702531811699247,-0,0.0011180120186726644,0.0011076117961076025,0.001159612929733815,0.0022204474068869785
baden-wurttemberg,2021.5808219178082,0.0046906115497633806,0.006906058572441684,0.0038793447013583844,0.0028808798011093497,0.0038429419984537592,0.0038689439265003588,0.005923137329074769,0.009220417414162218,0.010525865253503073,0.008497494264191401,0.009709306391956513,0.017896279231453784,0.01375581928730811,0.00825305489722676,0.01741771675949474,0.00832586650339889,0.013240885636274406,0.01209140568038306,0.021875800803470166,0.030569383693521933,0.019358002747831886,0.01897306089675849,0.019638908059230343,0.014848119669956026,0.0268545330944151,0.007894199184880109,0.019129118060496397,0.01568556550219627,0.012918404532277994,0.01583120963236622,0.015311053897737304,0.008362272344714289,0.0078733960311214,0.008445485792009783,0.0072857103759284385,0.011633701278010085,0.012788372394834305,0.010536267359929925,0.01277796983788551,0.004409786977610334,0.005891933784351191,0.00875753740534499,0.008461088328199601,0.006323584481731828,0.011945772024446666,0.011139593093019493,0.008034620690429147,0.009397249067027562,0.012627132995985318,0.009542875585615106,0.004820623439345829,0.0066252220356052575,0.006229973182845335,0.006568014778865976,0.004716613901673972,0.005205460537649154,0.002922482122514309,0.003458114983596041,0.0023452528858511536,0.0018148316689941748,0.006146763280864589,0.004420187860645602,0.0019916381401162723,0.00210084243730566,-0,0.00592833792167956,0.0031304942288193816,0.0016068248255685408,0.005007841131423316,0.0025220611604778874,0.0026260663087299776,0.0026052652624425246,0.0017940309472143036,0.0029744850710829926,0.003198098342534541,-0,0.0028756795132703814,0.003359308506831505,0.0022204474068869785,-0,0.0018876342607685472
baden-wurttemberg,2021.6,9.360084240991387e-4,0.012829982643439736,0.0067916435039738305,0.010557071579020381,0.0028808798011093497,0.008705528673083116,0.013818235833936423,0.011269621107550368,0.00947526322269548,0.010624685348569389,0.0043161791239144645,0.01473888859917765,0.01058307686459831,0.016502218215392647,0.011269621107550368,0.014572441694434968,0.017318883754212644,0.014109514042132914,0.03381098976249051,0.023883884159587948,0.025814006275651023,0.024144004257039185,0.023909896110776784,0.023103531674356394,0.02290064194637099,0.01815636937870107,0.016736293013998777,0.018822206083660593,0.013677798709381312,0.021105882673285677,0.023332433856291586,0.016720687994640968,0.013599778248516077,0.011264419980728982,0.014567240237249476,0.015997660566351175,0.009027983651655722,0.006021948677558128,0.010520664201067077,0.008081427943217201,0.009574081321230209,0.007296111834213189,0.00923081925944987,0.011857351789476216,0.008762738281435603,0.005569498251956764,0.009641693812637063,0.009397249067027562,0.012627132995985318,0.011009565403622116,0.008955171062356925,0.008617113947610913,0.006854051691929893,0.004779019599315969,0.005304270522398097,0.008097030370172276,0.007015273190818646,0.006344387015475263,0.002932882708067575,0.002423256462314505,0.0018460327672737322,0.005054645659759895,0.004643807349082134,0.0027976752581388934,0.004352582158105526,0.0022204474068869785,0.0031304942288193816,0.0016068248255685408,0.001669226791232261,0.0025220611604778874,0.0026260663087299776,-0,0.0017940309472143036,0.0019812377428207965,0.003198098342534541,0.0012324146041686591,0.00144041994990653,-0,-0,0.0023192517196952167,0.00144041994990653
baden-wurttemberg,2021.6191780821919,0.008445485792009783,0.006906058572441684,0.004851826341216602,0.01151927580689688,0.006729235390917331,0.009672899607554079,0.012829982643439736,0.011269621107550368,0.011576488510976585,0.015935241403672203,0.010785918538417625,0.012632334259115106,0.011638902441767738,0.016502218215392647,0.025621511096406775,0.021860194241693706,0.02547063699459589,0.026204201392723697,0.05072473232731691,0.03917074963878367,0.03134984822602566,0.03881168049850649,0.04611844502240193,0.03960788063437711,0.030803521823315843,0.04422400007564283,0.030288419329371697,0.029804539816368044,0.032681868084324876,0.03467996185028371,0.03427409284030171,0.022297179742036412,0.017896279231453784,0.02041920855296445,0.02185499205547191,0.021085074233381854,0.015045776476522381,0.02107467001655247,0.01879099479765868,0.013958673337767286,0.01988340095430464,0.013131657941592127,0.016153708800865068,0.017391708055678374,0.015930039810160994,0.021485638164175366,0.013656993241703807,0.0211474995780736,0.010260612242683546,0.013943069151946876,0.013781826172628861,0.013256489611384628,0.011217609862723512,0.010749511000238682,0.011202006499415215,0.008097030370172276,0.00993814962044355,0.005189858978269959,0.00410296186397373,0.009085193614769562,0.011680511770580458,0.006313183217977983,0.005969942681265255,0.006297581326245275,0.0050806481937046895,0.006666827352765989,0.0023452528858511536,0.004820623439345829,0.005007841131423316,0.003359308506831505,0.004373383903372552,0.004342181288592536,0.0035933241507815398,0.004955836149344533,-0,0.0049350341710758016,0.0043161791239144645,0.008965572854586027,0.004440989632957202,0.001159612929733815,0.004659408744630301
baden-wurttemberg,2021.6383561643836,0.01032302459408969,0.014806507806412532,0.019404820194351795,0.015357867700785595,0.016340967300420138,0.021287956877624414,0.01974294744854616,0.02253648288169113,0.023160757125374496,0.02975251002931346,0.024815120117727414,0.0263186591824593,0.03175569441232444,0.033009675078052914,0.025621511096406775,0.05310871130035623,0.04585301039146037,0.04435411084544763,0.05470676712602247,0.07645978494651215,0.07471525092345255,0.0698829369028794,0.07517351090948901,0.08089689341349193,0.07348630089855933,0.07029949801069428,0.05819975719620943,0.05334815627650709,0.0524580511731114,0.05127126806898398,0.04594669304766488,0.0425169769302963,0.033649685164522075,0.030980426887232786,0.03060060204991639,0.02327000588856024,0.029341476541735547,0.030860755748723896,0.03232804698151775,0.030132328671913244,0.030199967899287996,0.02919059164635338,0.028467390812278864,0.03320740093055818,0.03266625827902234,0.0222815730537926,0.03535641724005798,0.027416426234070354,0.02999705048112077,0.02716149248307872,0.02963284171665657,0.02585042436269211,0.018697361052054044,0.017318883754212644,0.016507419866139544,0.008097030370172276,0.012861190351738811,0.014998962954432291,0.013490549799966361,0.01090554348620109,0.009834129846287232,0.010739108851154384,0.0092880294457223,0.009100796342909912,0.008705528673083116,0.00592833792167956,0.007041276705191476,0.006422396591155822,0.007509342187557531,0.005881532606937609,0.006994470388680601,0.0026052652624425246,0.005387479076234068,0.00792540393112291,0.005335473714479772,0.003702531811699247,0.010068174630755202,0.004482593202544671,0.004440989632957202,0.004638606884943447,0.005434283946279259
baden-wurttemberg,2021.6575342465753,0.03379537961823492,0.02764014463703324,0.027166695200194997,0.03360285489109335,0.034612316795295764,0.030002253481954542,0.038504652330522394,0.04610803579566305,0.03474240351761011,0.052078069424449425,0.06043310332280749,0.0642440692427797,0.0709451743225943,0.054685945235968855,0.07074209784411946,0.07811584452634125,0.08052191185459139,0.08874087755369324,0.0845739391823867,0.10516186506333258,0.10887710340918673,0.07592339959789826,0.09056401809577784,0.10238472842421725,0.08218330903387164,0.09480957880491865,0.07176269534831511,0.07690243721676593,0.08517291602377208,0.07164813748758547,0.07148671547581971,0.052973373323284646,0.07018494337339182,0.06761794428102148,0.04809103110070469,0.054555808612033296,0.05342623639842934,0.04667534169070244,0.05789782032524452,0.06984128097563028,0.05009492207266509,0.05474320545367557,0.06849789521286305,0.05219258417968321,0.05338979899360749,0.06687338204600318,0.05464950694844008,0.04073194863973225,0.05211450591012252,0.041111847487164524,0.024117992188736462,0.0364595787524942,0.0267973035782934,0.04599873904071044,0.028894026058956992,0.024289672079976055,0.02748406192880732,0.020190319194557754,0.019940622861716432,0.015144605161548193,0.014135521104354294,0.012002985197778588,0.011945772024446666,0.00839867821152366,0.011607695467007982,0.010375034944150853,0.012517906590501499,0.00802941988716782,0.01001096358616428,0.008403879051716657,0.008747135654730063,0.01303283308219876,0.008081427943217201,0.006937262725709608,0.005335473714479772,0.003702531811699247,0.008632716535297642,0.008965572854586027,0.005548696028198445,0.009272426661402104,0.010432246389299219
