State,Year,Week,week_start,week_start_num,week_end,week_end_num,Sex,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80+
bavaria,2021,37,2021-09-13,2021.6986301369864,2021-09-19,2021.7150684931507,male,0.02649554898941377,0.035944420227914435,0.04618090042659279,0.06190122925174295,0.053316924260572426,0.07617857252036499,0.0912568282619455,0.08606878991552354,0.10873119843861873,0.10434902923120368,0.10986197266877626,0.10926792231157822,0.11596440916564721,0.10762129188627484,0.11920613124435453,0.10243162068238905,0.11773638654624566,0.09148603064965855,0.08332392278086807,0.07552762366475863,0.09493981620817009,0.08094897439942655,0.07340298330410988,0.06692544898847262,0.07109097330904951,0.06615486356381844,0.058522519238396686,0.06028733421606248,0.0789178545991549,0.06572792250140694,0.05585198391890941,0.057798910352190994,0.05465991788512937,0.048595900250366045,0.052364356785388255,0.04862712943090747,0.04726867741353274,0.05489937000426714,0.055732255528174776,0.06047995776532545,0.05987605929634942,0.0489081928998062,0.06434819791457669,0.048200332253456796,0.05210930069632286,0.046326629994750346,0.04726867741353274,0.040711132344735924,0.05344185243687919,0.048595900250366045,0.04671177439087063,0.04504630561381224,0.04250656842446504,0.03499737443736535,0.04049256175038621,0.03322821422192664,0.029159374136451175,0.028524622166475024,0.02534057346506397,0.02632906444856477,0.019144723802626776,0.017370901101993855,0.022614516752292035,0.019238358353778868,0.016985973960557763,0.007244104563595258,0.0106766960003466,0.011181202022291139,0.020434814682275072,0.010333426659940269,0.014967753963120995,0.01655423474624765,0.010328225626757764,0.013698604185383193,0.0075769519943590736,0.017880673863990084,0.009849732799143621,0.008814747070922528,0.014712881235188904,0.01565435609880213,0.01576358909262821
bavaria,2021,38,2021-09-20,2021.717808219178,2021-09-26,2021.7342465753425,female,0.025496649739538132,0.032005447485985175,0.037094427590631564,0.06418679856216468,0.05562814410813002,0.06690982890025482,0.06929455002368355,0.09384062276586214,0.09011083147710303,0.10440113371110828,0.08452185456571697,0.11325965424136003,0.08141770562013016,0.08991288913582364,0.08648027205003155,0.10624045530263981,0.10333821265209645,0.09198611209321184,0.09771134547804346,0.06688900212327284,0.07828770278633788,0.0801938052087123,0.06721181810394429,0.05876719502470804,0.07168458768862301,0.059235726339223777,0.07880328097428044,0.05495663045698886,0.06334336493423982,0.06563941076862138,0.0706275422317781,0.06893527281372634,0.05295775742552236,0.052692287881020816,0.051453447926050395,0.04975139242161237,0.04594669304766488,0.04580616912664389,0.06306222343165366,0.050787193264208746,0.055029507488012754,0.05168247493762544,0.053322129595256944,0.04430206649845806,0.05855375438105659,0.04972016256586938,0.05590403982695615,0.04650358787657199,0.050646656261710624,0.044057458765341895,0.039831651494615566,0.036350302275351375,0.03807793822626715,0.03572586966843318,0.032994065174346165,0.027499670178551053,0.025491447189510977,0.02694818152938261,0.023842265064746036,0.025637118787099702,0.02257289867340314,0.02197984466836663,0.02226076414341658,0.014655665080208779,0.01453083005150185,0.01774022576753822,0.01401068732432977,0.012928807117320678,0.012060198434059565,0.011961375610928578,0.011009565403622116,0.010260612242683546,0.014333175202281044,0.011254017728641106,0.011602494306371725,0.01791708639536092,0.016497016565171854,0.013911860794347813,0.011248816603374616,0.018608929336019413,0.020897798648956165
bavaria,2021,38,2021-09-20,2021.717808219178,2021-09-26,2021.7342465753425,male,0.0317973198413002,0.025002409810761222,0.039920119309618834,0.05014176720091785,0.047044874547420866,0.08246455393518401,0.08636568176140069,0.08855335815189634,0.10616229583779228,0.0915068672804561,0.09389792611531682,0.12064985708347446,0.09026710227877408,0.10762129188627484,0.09326759274439363,0.10330695059691601,0.10999224777723746,0.10420834739624837,0.0800219406490001,0.0723823536059956,0.058574577819914195,0.06418679856216468,0.07009642405377527,0.07071606245551965,0.060146771535849075,0.050219842508455105,0.06222401426971692,0.05906913694373512,0.0496785227873878,0.05467032882390303,0.058673489268388744,0.05347828987817015,0.052988989225742245,0.05187506661448893,0.05461827415087846,0.05034476324435,0.05445169954737991,0.044036641139057114,0.043739990870057005,0.04743002426336422,0.04609762657100786,0.049511964006903206,0.0409973571313724,0.05720024874130235,0.043739990870057005,0.05416019527521727,0.041273175234543165,0.04399500591148987,0.04684189138556734,0.04736756735888252,0.044432177463595596,0.042298398745359116,0.02985136666922528,0.0369435201973836,0.036204600663048446,0.026578791459724534,0.0277233889396535,0.024721475524169246,0.03314496110643655,0.013672597341678638,0.023800646003214656,0.02062729066216523,0.019222752583541985,0.018036727749395545,0.016985973960557763,0.019758553374894256,0.011389247168088262,0.011181202022291139,0.01571677492432171,0.010333426659940269,0.014135521104354294,0.00993294862679645,0.015493107813001068,0.012788372394834305,0.012315058160441395,0.01452562859847291,0.0126687431155676,0.016533428127661683,0.009053988172539539,0.020471229002204546,0.017235656105985493
bavaria,2021,39,2021-09-27,2021.7369863013698,2021-10-03,2021.7534246575342,female,0.017526953457563752,0.026256227629550655,0.03544487744165362,0.04936622551161262,0.053171175100878106,0.059475199530235834,0.07528807653701429,0.10261919013794547,0.09547118819380876,0.1280306847265002,0.10144689214074502,0.11510450072783751,0.09640891670880966,0.09900338704906902,0.08556876537504965,0.1015771461686639,0.10516707559042403,0.09729977446148004,0.07937615162309743,0.07536098206777216,0.0799177805862344,0.07025784174974703,0.0664620550332686,0.0651395826345987,0.07033074022830382,0.06866451481750112,0.06869054917895673,0.05627884390323163,0.07412160194604378,0.0644002623286713,0.06140664319198794,0.07361648490714719,0.062484326227563676,0.06557693198912652,0.0599333252294803,0.061281695879108186,0.055393894175165576,0.05522731708706406,0.066816108469504365,0.07317386060770309,0.06410870228116528,0.06384838219158666,0.06157844623741939,0.05265064572249832,0.061156748866455224,0.055612527413104636,0.06389523971153373,0.055024301982406716,0.05788740874027362,0.04834606748117311,0.05292652564406065,0.03910309874163213,0.03293162560639593,0.05210409548303845,0.04173114059930998,0.031360254498927265,0.03481004874182383,0.030319637517088757,0.0330929279769415,0.030663038818931464,0.027707780622764286,0.02573596760358771,0.02226076414341658,0.02051804745101276,0.018161571194918236,0.020908202830396985,0.012673944382853637,0.01973254350024748,0.014900134546206362,0.0126687431155676,0.012476296591617569,0.013922263578133053,0.019612898244428863,0.014468412649528377,0.01656983971564772,0.01885861927433708,0.015316255429325545,0.01762058509569122,0.0243781134572741,0.022531280627817375,0.023571741760226996
bavaria,2021,39,2021-09-27,2021.7369863013698,2021-10-03,2021.7534246575342,male,0.03633989500379043,0.03672496543875819,0.039920119309618834,0.04857508080708737,0.047044874547420866,0.063603682495629435,0.08554793112353956,0.10594866056661126,0.10616229583779228,0.1291827304522923,0.11252486073140158,0.14428679458582683,0.1044428173326226,0.13089781413119814,0.11488040571315093,0.09892523846125219,0.09537220672613501,0.09996722928896347,0.08332392278086807,0.0668681753546265,0.07489751293420865,0.07047133043983175,0.06281752743514266,0.07071606245551965,0.059537670978833404,0.06308825498840619,0.05729395184282767,0.06516561523131832,0.06195849741517902,0.06281752743514266,0.06375466727835734,0.06266654537342196,0.05522211156165607,0.05296816802351142,0.05743450681170985,0.0520624537955439,0.0556489663754633,0.05973029175113444,0.05273393007288503,0.0492100775770606,0.044900579633703926,0.047096921639631396,0.0637182226354939,0.048200332253456796,0.04889257822279298,0.05546677181900365,0.05926175598047561,0.05056337525427806,0.052780777578602445,0.044291657635310795,0.039306051697124464,0.04285005021692715,0.04605078508584807,0.03985767142458456,0.04478087645554891,0.03132903568646998,0.03203146350014633,0.029950223497072753,0.03265585174475918,0.030382073948742656,0.024835930050308833,0.02605852820651066,0.025439421717838546,0.01682992322846593,0.016356572205819715,0.019758553374894256,0.019222752583541985,0.017147226875703747,0.016502218215392647,0.023046306286314225,0.017464532459138083,0.014900134546206362,0.012049796022780333,0.01187295534942598,0.014213542369049356,0.012294253237996145,0.01688714177585683,0.02424805266035366,0.011316431272381898,0.020471229002204546,0.026818114304136324
bavaria,2021,40,2021-10-04,2021.7561643835616,2021-10-10,2021.772602739726,female,0.015134202133226351,0.028722330965627346,0.02142841455657151,0.03372773571395979,0.0384422061453278,0.05120880655063852,0.0555969107227635,0.08681883574165215,0.08653756728904136,0.09894607807318716,0.11179007760440222,0.1270871730757534,0.11327007691902237,0.08809498023873534,0.10379151456425317,0.09131933790385922,0.10700121356380421,0.09464287540473115,0.10207732466786852,0.09061610876479784,0.08400101126832642,0.1000662195036104,0.07095038142221152,0.07931365633653799,0.06085479482533826,0.07068482000640314,0.08756368362256334,0.06356723795858478,0.07158565148810259,0.07059629983584592,0.07001311189060758,0.06776894071984013,0.05593006780052438,0.06674842159678851,0.04600394364287717,0.05945958167981614,0.06043310332280749,0.06150556002760832,0.06368698439050967,0.05562814410813002,0.06410870228116528,0.05898063654445748,0.06983607398707332,0.06357244431945923,0.0702682558118554,0.055612527413104636,0.058569371959419476,0.06354641252031133,0.056570360052498866,0.050792398345672556,0.046664932352484825,0.04571769129712148,0.03962349252360892,0.030761897189856568,0.0320210570929211,0.03232804698151775,0.030397683068374134,0.030803521823315843,0.03406595611528656,0.031672443654340666,0.032837966395039796,0.026271835510753603,0.028940852091888458,0.026968992315613713,0.023613360638545626,0.021542861834745457,0.025356181071428494,0.02109547845229292,0.015607542028834938,0.0211110847845598,0.020549259773638633,0.016855931651297302,0.00829466151684114,0.015274643191165104,0.010770315304649863,0.015087388531530141,0.014140722518355953,0.02040360242834328,0.017813050659088257,0.0156699607981549,0.031781710301532415
bavaria,2021,40,2021-10-04,2021.7561643835616,2021-10-10,2021.772602739726,male,0.018166773011649994,0.02578279079277061,0.03286918611341482,0.04230360297717748,0.03998256726965394,0.05025107266429448,0.07902722056748043,0.09517945388241986,0.07874599425651266,0.1069178422524312,0.13292575201347948,0.1110188270510799,0.10355704756460238,0.09124640999559883,0.08981391824773975,0.0796521733705321,0.0927935454084806,0.10166571909401435,0.08910029163061746,0.08970452959059191,0.08454789686752778,0.07815229926130121,0.09921699378833937,0.07198139741961683,0.060146771535849075,0.07473608083520641,0.07085144661859487,0.07430906931200093,0.05318679106273686,0.06223442672301135,0.05698160882772436,0.06699313609162036,0.06805531448055421,0.06553527951116833,0.064197211408493493,0.052635029921646904,0.05445169954737991,0.0573147747772082,0.056330900238599255,0.06522288698996709,0.04969413770041382,0.05192711854149282,0.0510942939618579,0.060417485184679445,0.047601781137507425,0.04828360947642229,0.06725347192484747,0.04596230684011177,0.04618090042659279,0.05598212378673327,0.053551164837355274,0.04504630561381224,0.05060501574132481,0.03159439618977572,0.0452596908215068,0.03322821422192664,0.03107408275295363,0.04374519524615969,0.04094531614389493,0.031396676470485545,0.025356181071428494,0.028228060377190212,0.032229185633108004,0.0282540745015569,0.02390469371950037,0.02107467001655247,0.024919169863908314,0.019384012435137786,0.023576944118193006,0.020663705116886963,0.019129118060496397,0.01904068561020909,0.021522053219978347,0.012788372394834305,0.02368619375576613,0.013412529620047454,0.015482704714958174,0.015430689255968034,0.027166695200194997,0.02770257785150514,0.021657309364802254
bavaria,2021,41,2021-10-11,2021.7753424657535,2021-10-17,2021.7917808219179,female,0.019914612895994433,0.025439421717838546,0.026375888171802614,0.044432177463595596,0.04989713199640165,0.05616952576858913,0.10440634416196735,0.10173866161641099,0.1151201352997823,0.15076875832155606,0.1465968466771993,0.1888998923066547,0.12264612165533334,0.1381132537880099,0.1420863437858901,0.10437508146463273,0.12348009299680898,0.12209883523122284,0.11867451666452143,0.10078520671754995,0.12073846250184583,0.10465644641731844,0.10084772781466475,0.10625087657349608,0.09604945211268803,0.094267794708282407,0.08419372268033551,0.08013651695902932,0.0944084496524026,0.07927720078739103,0.07308533619992695,0.06250515124048729,0.07141381537669728,0.06791993759711434,0.0599333252294803,0.06978400413015177,0.07933448809038096,0.0828603826695474,0.07493917291207998,0.08225101600072228,0.07500166294146135,0.07358524071536143,0.06856558436285712,0.08414163844449939,0.07091913883231207,0.0759077768065916,0.07921470561975372,0.07534535944543055,0.071710623562155,0.061817930217524526,0.07172103791521668,0.06280190858083935,0.057127368667969455,0.04714376406715859,0.04998561693752056,0.04342772925727946,0.047565347813769705,0.03946737384218848,0.03844740999122737,0.03871280682278704,0.02924782379651249,0.04128878762375218,0.03450824765175377,0.029315461873366925,0.02724993874489564,0.02534577599999638,0.028691113736837876,0.014967753963120995,0.01986779499048801,0.0211110847845598,0.023488504103508688,0.015389076926233536,0.02112148900867509,0.016075684625069052,0.02320237567476316,0.01980016920139427,0.0212099249977005,0.01576358909262821,0.015004164454808108,0.02350931350519697,0.030637023489394902
bavaria,2021,41,2021-10-11,2021.7753424657535,2021-10-17,2021.7917808219179,male,0.02800954224628782,0.01718884061239943,0.028176032167493415,0.06190122925174295,0.049397455154790826,0.055747872259157075,0.0945178482053065,0.10429171436361304,0.1327328599168042,0.13346793903632448,0.1391403883798272,0.19510034407898552,0.13901004022642596,0.13606947271656938,0.14602323500046627,0.1339892780434323,0.14699837861580992,0.12287025013908973,0.10562039344575304,0.10939819593177735,0.10830390766554099,0.08932948451305192,0.10120201545153916,0.09283521972629276,0.09237680406730614,0.0863865163405523,0.09181941774433143,0.07979278878631377,0.059615760395118886,0.07737113196299335,0.08126146141043157,0.07077334032764948,0.06582164097092119,0.07810542889247452,0.0664516417334017,0.06751901581746515,0.06941951659161984,0.0633537776116749,0.07552241610677209,0.05869951862820879,0.08204789536464477,0.05917846117432485,0.05866828339799173,0.06492090933671017,0.05725751172772303,0.07570988852293983,0.0625884513755821,0.05516485081659592,0.07456944177481123,0.06336939663173415,0.052411203958147336,0.06208344635431234,0.04908515956701286,0.05590924542062987,0.05479005476961223,0.03845261383765349,0.05211450591012252,0.04707089808701724,0.0482575853299201,0.04355783803472377,0.03311894453518363,0.03474760699326894,0.03788539764276301,0.02284341678160602,0.029570406184593473,0.026349874987022046,0.030616211235144776,0.03131862941982168,0.019649311988794837,0.021459627425638325,0.02245324688212468,0.020694917526936325,0.018078342197933275,0.019181137219148253,0.017053596089904432,0.02011749097362581,0.030970020690342243,0.025350978535455072,0.021506446764364646,0.028904431840409462,0.028732736712721765
bavaria,2021,42,2021-10-18,2021.7945205479452,2021-10-24,2021.8109589041096,female,0.03984205946503962,0.036927909112735385,0.04781517683202685,0.05595609578711482,0.07445487773055293,0.08344892306882734,0.1901367920862697,0.20544129420818202,0.2063288011920468,0.24453728516363932,0.28133608696833884,0.2609552912856453,0.2596748975755709,0.19820084723912532,0.22514751463398194,0.20428755777416188,0.1821209514719339,0.18768911595547882,0.17724212219070476,0.17289591436637472,0.1689517712644893,0.15285483966617294,0.16070447060248322,0.1410070097782526,0.13465659959959383,0.14754071238996552,0.12330808531279451,0.13451062227741295,0.1419977019843521,0.11523478897103327,0.13334803180401789,0.1204101020025095,0.11192556874777505,0.12068112956683731,0.11872142361471169,0.12081664387873052,0.12598208727517934,0.11553705895244504,0.12245326768673108,0.12464246286613317,0.12526275159009584,0.11863803351028823,0.11877354249788571,0.10857487213873414,0.12434013995158193,0.125043825313218,0.11787189318422071,0.1337338212768591,0.11847125370263309,0.1286145237144594,0.11103446039466008,0.0881679037273731,0.10142605152655548,0.08737095972113554,0.08106876086502884,0.0719189110196756,0.0863396385491972,0.0746267238915885,0.0720542983144574,0.07241880432169706,0.06312990550632057,0.060604903151775,0.06012594746739015,0.05042804390166324,0.04178318237324341,0.04499946507567004,0.037370224992621943,0.04015429954644234,0.04115868452354951,0.03378497285800318,0.033764159343787806,0.031516348842353034,0.03847863307757832,0.04020113572035973,0.03315016442224681,0.031120910749075352,0.05068309174440938,0.03153716145687352,0.04220472266164121,0.04898626635521609,0.04753932402672352
bavaria,2021,42,2021-10-18,2021.7945205479452,2021-10-24,2021.8109589041096,male,0.03633989500379043,0.04063307131271867,0.04461433336172354,0.06660263478556433,0.0854958455312901,0.0722469654570811,0.1663381586984913,0.19800249301703107,0.24088547998355012,0.23722870746353752,0.25640872988110824,0.27492669670886893,0.22863108121327239,0.20251262862809802,0.24128774066042888,0.22174773689579932,0.21246345483847454,0.2001270104798736,0.17422113011785506,0.16299960318638795,0.16402722947051934,0.13964092832526204,0.15950478252133135,0.13520401820755173,0.14775451860541627,0.11827841521684508,0.12945901670590326,0.1236990126902701,0.1292557115841656,0.12162973716646777,0.12193725653114262,0.12811408989487053,0.11105530486006854,0.11200373687569236,0.1014000007705672,0.09214759775327208,0.09877415152449469,0.11227472062889035,0.11392149841845435,0.09489814020363943,0.11022674379493737,0.09665377082749971,0.10981507370962902,0.10802773379003647,0.10877809642022526,0.11883087332970922,0.10124890664318256,0.1011759648077873,0.10561518287323785,0.10093629949758602,0.10430734568487054,0.09342908238413887,0.09062131783456692,0.10068100505607726,0.09055880903174293,0.08501145202205419,0.08178227726847519,0.07752736448385297,0.06728471231242142,0.07498083292332161,0.05900666605802508,0.059735497727853276,0.06164612638086032,0.054123757356098576,0.05348870058037232,0.047435229008793905,0.04415113818675808,0.03653763351962092,0.04165828220330925,0.043724377744885766,0.04741441003021243,0.03726094660176797,0.04391173555637019,0.039285235972925804,0.04833565780850496,0.054779643806868165,0.030970020690342243,0.03527836424597828,0.032827559826413374,0.03733900257180066,0.05217176329633662
bavaria,2021,43,2021-10-25,2021.813698630137,2021-10-31,2021.8301369863013,female,0.044624742289461165,0.05581554481428612,0.05853813680737847,0.07736592422037898,0.09574729538892653,0.11818460215800444,0.18670799028033694,0.2485603144966844,0.297692499540691,0.2809962544384106,0.34647854227514624,0.34144294357613464,0.2972793426666398,0.29119742574762825,0.28638678296127357,0.28754234240941107,0.2472541020194503,0.2356041381734174,0.2314933165518953,0.21451024072519506,0.2212986277327489,0.23634589663320646,0.20189663796833998,0.19921872949297117,0.1922766459923599,0.15698552763891707,0.18743339524585065,0.1829663138754241,0.18391083997689112,0.18723508209191764,0.17336025777421282,0.17778998929440715,0.18349336776111955,0.18875898154035908,0.15269316537037317,0.15486277200210852,0.15626054729677483,0.17655338316408978,0.17439330629682562,0.16706327955657801,0.1761777111762997,0.18324288604041258,0.18431266015002484,0.18064942747814128,0.1810720950009137,0.19194783344677432,0.18124429386551727,0.16196678098765777,0.15670387939891545,0.15498794437741148,0.15779918667928564,0.12844249904575877,0.12978222135620518,0.13061109407678922,0.11071137224921458,0.11347331955098582,0.12022246836240402,0.1233185100047201,0.11152951870556775,0.12226562667405917,0.08470415095229385,0.09764361837798205,0.09132975618481133,0.07860017380515578,0.08845438985135287,0.07798044144880159,0.06541552882288913,0.05376979032768683,0.05464950694844008,0.05913681382128902,0.06093809231672459,0.06011553543628792,0.061130718276603914,0.05548759402171901,0.05387910341754423,0.060370630798452174,0.05185945104655092,0.060302952315099884,0.061911641640403275,0.06369219076336763,0.07199181182690818
bavaria,2021,43,2021-10-25,2021.813698630137,2021-10-31,2021.8301369863013,male,0.04618610504699181,0.06252597626175094,0.06028212818409628,0.08620942268384549,0.08078231542804601,0.1288647424302741,0.20228815661042346,0.2511519371813943,0.2984874435199861,0.3119562692238381,0.34542636544840066,0.38301431971805133,0.2970596909815171,0.2681731206987739,0.2638297593464655,0.26568518220442067,0.24522692523060866,0.21882337473888883,0.24456863224099246,0.20718499875523774,0.20641233204103587,0.20260659394645966,0.19132674875567895,0.1807694438328789,0.1824757932763183,0.17045426669520272,0.150445423204064,0.1597082059429235,0.16792404765769428,0.17351156157805522,0.1688683005690215,0.1568081933840078,0.15017945550158965,0.16891525281873826,0.15613015622134088,0.14544962965117028,0.1539292042069621,0.14007890472988846,0.14754592716524634,0.15965083002549313,0.14201855886523823,0.15957259024010573,0.15405958976357317,0.14859410761397696,0.17131509093041888,0.15741321862415913,0.15127984051102092,0.1419664166787083,0.14395828535439967,0.12990212036635224,0.14997085433388396,0.13580357853332517,0.12660760465524806,0.12795249250264154,0.1258674099050266,0.11496378979184546,0.11051335147487104,0.11371304265076337,0.10681362830119205,0.11910189266308671,0.0973466621343937,0.09832610318977365,0.08655319327427684,0.0793969834019767,0.08749596973796747,0.06787307645034851,0.06196370361497931,0.06563941076862138,0.06289562177701172,0.07156482283829417,0.05074555263127793,0.06957051826190214,0.06458769465103469,0.06945596523050415,0.06540511573259303,0.06708685684143714,0.06477512764899426,0.06285397144675144,0.0849437414608653,0.060240479947107003,0.07931365633653799
bavaria,2021,44,2021-11-01,2021.8328767123287,2021-11-07,2021.849315068493,female,0.050204227437571886,0.06977879714733021,0.05853813680737847,0.07572030367698927,0.10066016474883842,0.13556375357346653,0.17984062883260885,0.23007784836325793,0.22960255218829406,0.2910248623867796,0.3011547785631992,0.33959528380825565,0.2756533333868729,0.2446783471605389,0.24981430934451568,0.2669500436225469,0.281226294677356,0.2631294197601549,0.2893097182958193,0.2740171082714731,0.26550747686680237,0.25781968915562403,0.2701175588610155,0.23901004595393507,0.2703370967698999,0.25086455329867596,0.26448829621866093,0.23346250058982834,0.22077119052872726,0.24316325684075074,0.23065761111755126,0.2012284529609911,0.22946675407910375,0.20697094804279098,0.22373744159030412,0.21998265577581305,0.23014574817146513,0.22251540921422314,0.22701722600301635,0.21801398212927672,0.21925679660603675,0.2424318497269828,0.25567191081002266,0.23026065574117965,0.22741937941198623,0.20244998517685164,0.2446992452666989,0.22045264193733674,0.212787175814293,0.21821763456747312,0.19718298490959302,0.18587300428690712,0.19685936106128132,0.17040731305585327,0.1870837383516934,0.1647366686023211,0.15413260581808058,0.17591161182702444,0.1559215311807245,0.12831217770591416,0.1433064874676919,0.14707659948416424,0.13817060594615763,0.11852858420117916,0.10361436162244195,0.08368850779398053,0.08278225833857573,0.1014625226068714,0.09017333974141285,0.08732408104230646,0.10356225793088968,0.0769909681229901,0.07472045840061166,0.10458871027105218,0.07461630895657138,0.08774599067321015,0.08489165647379616,0.06958613914936937,0.09195485686209204,0.08330829776599719,0.11414558930074044
bavaria,2021,44,2021-11-01,2021.8328767123287,2021-11-07,2021.849315068493,male,0.0598239994118628,0.06174504367203831,0.07360086280891057,0.08228747363477122,0.1090490633643651,0.1445996624499936,0.19248019765777558,0.2154344536116937,0.23572950505739704,0.315398571575662,0.31158484900375605,0.3557501350193381,0.2881698062608648,0.25434461769202016,0.24128774066042888,0.31493818967196613,0.2823294563284336,0.2681417593887387,0.23132095120666896,0.286967173863403,0.2577726565629936,0.2614361003312932,0.26300921316763676,0.23588621408740212,0.23185371866543383,0.23129483529511508,0.23511312078800625,0.2250743987954923,0.24944333271890323,0.21902703034700985,0.22433802358237903,0.208819122258099,0.23019275578293,0.20890265710754544,0.19961022797297692,0.2016773888163736,0.20914282054720149,0.1957319130626705,0.21486530361982725,0.22686054369858064,0.2056605592306229,0.18863894674431855,0.2097380129827215,0.170501220376955,0.21391499366452243,0.19405644522110524,0.21271407735327455,0.18871201136977536,0.20880345948877024,0.18664536586575123,0.17452896065754536,0.1831750474486945,0.1854607348969614,0.16790839720140818,0.1645488749490245,0.1701568943620156,0.16177899733729426,0.15898318764066274,0.15371015720784575,0.169869957757899,0.1414189268768276,0.15000735947782295,0.13413004047149518,0.12336020879332138,0.10072789577789976,0.10481276093776384,0.09332489546237951,0.09998285931032455,0.12429322793271924,0.09145998487289997,0.10320795421283911,0.10190538776610417,0.07062233516448298,0.11245190307720451,0.09576813372729628,0.09394481072093033,0.07181997437332652,0.0849229074597749,0.08721469762271904,0.0940021141852048,0.10809026359566176
bavaria,2021,45,2021-11-08,2021.8520547945207,2021-11-14,2021.868493150685,female,0.0980604019310645,0.11169106506904446,0.12374592417306186,0.15567118223682203,0.19413473690852986,0.24493434953971246,0.3878653440511408,0.5071668307211249,0.5403214879146416,0.582772649685318,0.6211588555252235,0.6394965980032234,0.6019437986284181,0.5877001960780452,0.5173704563857517,0.533396763366203,0.49107511366214446,0.4562311718970507,0.3989835453115374,0.41199622199569347,0.3622480409453998,0.3845177745463345,0.39029102593331866,0.3899347631899484,0.35532080963912677,0.3842034598385335,0.3565669101631315,0.34592366030031024,0.35125810103712946,0.3234297525359355,0.31764822358925604,0.3497189618696626,0.3293165849810824,0.31223352830056433,0.30401054773665803,0.33032657076774513,0.32312103927003333,0.34738939910877314,0.35817431922757315,0.3559543276025492,0.40166128073117524,0.3677412635707909,0.3871738096850798,0.3645154304796297,0.3680188202482219,0.3701136354097723,0.3684849093222973,0.35079740154307454,0.3555721216266501,0.32213212267250824,0.32523497697033943,0.3158851159720614,0.2800499632498453,0.26953212896859596,0.2840495986797209,0.25287627383195915,0.248607338757735,0.25127734155523146,0.2545849910988444,0.22412390225040796,0.22051530707981712,0.21269319209757162,0.19789809636194283,0.1820113684628853,0.16734498391207345,0.15798174013572977,0.16167988957299842,0.1560206279706555,0.16199286210383912,0.14797354051813827,0.13518837759592406,0.13132007745358917,0.15787220798495885,0.1472904037913518,0.1186067622556064,0.1491625327129211,0.1250229752396808,0.12160888846180821,0.12483532495405561,0.13630408636028368,0.1476241488572541
bavaria,2021,45,2021-11-08,2021.8520547945207,2021-11-14,2021.868493150685,male,0.09923783351719907,0.09929514281462441,0.10103008144393708,0.15292263871400658,0.19078917723901445,0.23202608577664033,0.40946470515992184,0.5887520273922476,0.61773308844669494,0.6474253052602423,0.6976527340869775,0.7325481279440764,0.6235586055921647,0.5316525927088784,0.5246502313864138,0.48857123870721997,0.4621645371608248,0.4343030065551242,0.4561892053232238,0.42946337773974386,0.37557102519029356,0.3673642078162888,0.3913545895252834,0.37805898891081674,0.34786577311733863,0.3562632358550372,0.33292227189995316,0.3407310895456605,0.34697061237621607,0.3394173257103424,0.335450065069884,0.33690504108088626,0.33669045572858325,0.29225896447298555,0.3149905055921146,0.3125892590924345,0.30350319267245024,0.3357379168057083,0.3208240608256625,0.30787079270746887,0.32294836993748816,0.33481679685990146,0.3320535349179025,0.340919520546546,0.3192596620658591,0.3093982316329046,0.30634339864743393,0.3245913680267649,0.3194898716390771,0.31639782359551016,0.32958870357326586,0.30786033095172444,0.2779274058695244,0.29773956825361814,0.2697516644058784,0.2630771559901325,0.2630301186420273,0.24152282950969609,0.2329349399935571,0.23949587613308398,0.22032731187891702,0.22408212258111695,0.22317864544448413,0.19510034407898552,0.176402070509248,0.16687547750074763,0.14968924408487252,0.20314950799949974,0.17472722535978627,0.1448186710749632,0.15905621060899056,0.17991889911947634,0.19054909855101484,0.1664790087213581,0.1394427973540722,0.16451757607274353,0.14796832569997445,0.16556088210092157,0.15868066500713124,0.1676371233741532,0.16362556601804734
